	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
12	2	The official currency of x	-1	The official currency of Japan	Yen	Japan	[' is', ' the', ' Yen', '.', ' The', ' Japanese', ' Yen', ' is', ' the', ' official', ' currency', ' of', ' Japan', '.', ' The', ' Japanese', ' Yen', ' is', ' also', ' known']	 is  the  Yen .  The  Japanese  Yen  is  the  official  currency  of  Japan .  The  Japanese  Yen  is  also  known	True	 outbreak of war with Japan prompted a	4	[' outbreak', ' of', ' war', ' with', ' Japan']
13	2	The official currency of x	-1	The official currency of Japan	Yen	Japan	[' is', ' the', ' Yen', '.', ' The', ' Japanese', ' Yen', ' is', ' the', ' official', ' currency', ' of', ' Japan', '.', ' The', ' Japanese', ' Yen', ' is', ' also', ' known']	 is  the  Yen .  The  Japanese  Yen  is  the  official  currency  of  Japan .  The  Japanese  Yen  is  also  known	True	 only victory in the Japan Series, largely	4	[' only', ' victory', ' in', ' the', ' Japan']
14	2	The official currency of x	-1	The official currency of Japan	Yen	Japan	[' is', ' the', ' Yen', '.', ' The', ' Japanese', ' Yen', ' is', ' the', ' official', ' currency', ' of', ' Japan', '.', ' The', ' Japanese', ' Yen', ' is', ' also', ' known']	 is  the  Yen .  The  Japanese  Yen  is  the  official  currency  of  Japan .  The  Japanese  Yen  is  also  known	True	 in a translated Japanese language edition	3	[' in', ' a', ' translated', ' Japan']
15	3	The official currency of x	-1	The official currency of Canada	Dollar	Canada	[' is', ' the', ' Canadian', ' Dollar', '.', ' The', ' Canadian', ' Dollar', ' is', ' a', ' currency', ' of', ' Canada', '.', ' It', ' is', ' also', ' the', ' currency', ' of']	 is  the  Canadian  Dollar .  The  Canadian  Dollar  is  a  currency  of  Canada .  It  is  also  the  currency  of	True	 escutcheon in the Arms of Canada superimposed	7	[' esc', 'ut', 'cheon', ' in', ' the', ' Arms', ' of', ' Canada']
16	3	The official currency of x	-1	The official currency of Canada	Dollar	Canada	[' is', ' the', ' Canadian', ' Dollar', '.', ' The', ' Canadian', ' Dollar', ' is', ' a', ' currency', ' of', ' Canada', '.', ' It', ' is', ' also', ' the', ' currency', ' of']	 is  the  Canadian  Dollar .  The  Canadian  Dollar  is  a  currency  of  Canada .  It  is  also  the  currency  of	True	 Chile only bought Canada and four destroyers,	3	[' Chile', ' only', ' bought', ' Canada']
17	3	The official currency of x	-1	The official currency of Canada	Dollar	Canada	[' is', ' the', ' Canadian', ' Dollar', '.', ' The', ' Canadian', ' Dollar', ' is', ' a', ' currency', ' of', ' Canada', '.', ' It', ' is', ' also', ' the', ' currency', ' of']	 is  the  Canadian  Dollar .  The  Canadian  Dollar  is  a  currency  of  Canada .  It  is  also  the  currency  of	True	 settlement between Upper Canada and the Pacific	3	[' settlement', ' between', ' Upper', ' Canada']
18	3	The official currency of x	-1	The official currency of Canada	Dollar	Canada	[' is', ' the', ' Canadian', ' Dollar', '.', ' The', ' Canadian', ' Dollar', ' is', ' a', ' currency', ' of', ' Canada', '.', ' It', ' is', ' also', ' the', ' currency', ' of']	 is  the  Canadian  Dollar .  The  Canadian  Dollar  is  a  currency  of  Canada .  It  is  also  the  currency  of	True	 entered at number two in Canada and the United Kingdom,	5	[' entered', ' at', ' number', ' two', ' in', ' Canada']
19	3	The official currency of x	-1	The official currency of Canada	Dollar	Canada	[' is', ' the', ' Canadian', ' Dollar', '.', ' The', ' Canadian', ' Dollar', ' is', ' a', ' currency', ' of', ' Canada', '.', ' It', ' is', ' also', ' the', ' currency', ' of']	 is  the  Canadian  Dollar .  The  Canadian  Dollar  is  a  currency  of  Canada .  It  is  also  the  currency  of	True	 scenery in Canada, including vistas	2	[' scenery', ' in', ' Canada']
20	4	The official currency of x	-1	The official currency of Australia	Dollar	Australia	[' is', ' the', ' Australian', ' Dollar', '.', ' The', ' Australian', ' Dollar', ' is', ' the', ' currency', ' of', ' Australia', ' and', ' New', ' Zealand', '.', ' The', ' Australian', ' Dollar']	 is  the  Australian  Dollar .  The  Australian  Dollar  is  the  currency  of  Australia  and  New  Zealand .  The  Australian  Dollar	True	 first is that sinking Australia was a major	4	[' first', ' is', ' that', ' sinking', ' Australia']
21	4	The official currency of x	-1	The official currency of Australia	Dollar	Australia	[' is', ' the', ' Australian', ' Dollar', '.', ' The', ' Australian', ' Dollar', ' is', ' the', ' currency', ' of', ' Australia', ' and', ' New', ' Zealand', '.', ' The', ' Australian', ' Dollar']	 is  the  Australian  Dollar .  The  Australian  Dollar  is  the  currency  of  Australia  and  New  Zealand .  The  Australian  Dollar	True		0	['Australia']
22	4	The official currency of x	-1	The official currency of Australia	Dollar	Australia	[' is', ' the', ' Australian', ' Dollar', '.', ' The', ' Australian', ' Dollar', ' is', ' the', ' currency', ' of', ' Australia', ' and', ' New', ' Zealand', '.', ' The', ' Australian', ' Dollar']	 is  the  Australian  Dollar .  The  Australian  Dollar  is  the  currency  of  Australia  and  New  Zealand .  The  Australian  Dollar	True		0	['Australia']
23	4	The official currency of x	-1	The official currency of Australia	Dollar	Australia	[' is', ' the', ' Australian', ' Dollar', '.', ' The', ' Australian', ' Dollar', ' is', ' the', ' currency', ' of', ' Australia', ' and', ' New', ' Zealand', '.', ' The', ' Australian', ' Dollar']	 is  the  Australian  Dollar .  The  Australian  Dollar  is  the  currency  of  Australia  and  New  Zealand .  The  Australian  Dollar	True	 October 19 in Australia and October 21	3	[' October', ' 19', ' in', ' Australia']
24	4	The official currency of x	-1	The official currency of Australia	Dollar	Australia	[' is', ' the', ' Australian', ' Dollar', '.', ' The', ' Australian', ' Dollar', ' is', ' the', ' currency', ' of', ' Australia', ' and', ' New', ' Zealand', '.', ' The', ' Australian', ' Dollar']	 is  the  Australian  Dollar .  The  Australian  Dollar  is  the  currency  of  Australia  and  New  Zealand .  The  Australian  Dollar	True	 flying. He visited Australia for the first time	4	[' flying', '.', ' He', ' visited', ' Australia']
25	5	The official currency of x	-1	The official currency of Brazil	Real	Brazil	[' is', ' the', ' real', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.']	 is  the  real .  The  real  is  the  currency  of  Brazil .  The  real  is  the  currency  of  Brazil .	False	 de Janeiro, Brazil was made on	3	[' de', ' Janeiro', ',', ' Brazil']
26	5	The official currency of x	-1	The official currency of Brazil	Real	Brazil	[' is', ' the', ' real', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.']	 is  the  real .  The  real  is  the  currency  of  Brazil .  The  real  is  the  currency  of  Brazil .	False	 the history of Brazilian photography	3	[' the', ' history', ' of', ' Brazil']
27	5	The official currency of x	-1	The official currency of Brazil	Real	Brazil	[' is', ' the', ' real', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.']	 is  the  real .  The  real  is  the  currency  of  Brazil .  The  real  is  the  currency  of  Brazil .	False	 off the coast of Brazil and Java was	4	[' off', ' the', ' coast', ' of', ' Brazil']
28	5	The official currency of x	-1	The official currency of Brazil	Real	Brazil	[' is', ' the', ' real', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.']	 is  the  real .  The  real  is  the  currency  of  Brazil .  The  real  is  the  currency  of  Brazil .	False	 2006, at 15: 35 Brazil Standard Time (BST)	6	[' 2006', ',', ' at', ' 15', ':', ' 35', ' Brazil']
29	5	The official currency of x	-1	The official currency of Brazil	Real	Brazil	[' is', ' the', ' real', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.', ' The', ' real', ' is', ' the', ' currency', ' of', ' Brazil', '.']	 is  the  real .  The  real  is  the  currency  of  Brazil .  The  real  is  the  currency  of  Brazil .	False	 south resulted in Brazil's loss of Cisplatina.	3	[' south', ' resulted', ' in', ' Brazil']
30	6	The official currency of x	-1	The official currency of China	Yuan	China	[' is', ' the', ' Yuan', '.', ' The', ' Yuan', ' is', ' a', ' unit', ' of', ' currency', ' used', ' in', ' China', '.', ' The', ' Yuan', ' is', ' divided', ' into']	 is  the  Yuan .  The  Yuan  is  a  unit  of  currency  used  in  China .  The  Yuan  is  divided  into	True	 the coast of China near Shanghai in	3	[' the', ' coast', ' of', ' China']
31	6	The official currency of x	-1	The official currency of China	Yuan	China	[' is', ' the', ' Yuan', '.', ' The', ' Yuan', ' is', ' a', ' unit', ' of', ' currency', ' used', ' in', ' China', '.', ' The', ' Yuan', ' is', ' divided', ' into']	 is  the  Yuan .  The  Yuan  is  a  unit  of  currency  used  in  China .  The  Yuan  is  divided  into	True	 crisis between China and Mexico, with the	2	[' crisis', ' between', ' China']
32	6	The official currency of x	-1	The official currency of China	Yuan	China	[' is', ' the', ' Yuan', '.', ' The', ' Yuan', ' is', ' a', ' unit', ' of', ' currency', ' used', ' in', ' China', '.', ' The', ' Yuan', ' is', ' divided', ' into']	 is  the  Yuan .  The  Yuan  is  a  unit  of  currency  used  in  China .  The  Yuan  is  divided  into	True	 described from China in 2003, G. brunneofloccosus	2	[' described', ' from', ' China']
33	6	The official currency of x	-1	The official currency of China	Yuan	China	[' is', ' the', ' Yuan', '.', ' The', ' Yuan', ' is', ' a', ' unit', ' of', ' currency', ' used', ' in', ' China', '.', ' The', ' Yuan', ' is', ' divided', ' into']	 is  the  Yuan .  The  Yuan  is  a  unit  of  currency  used  in  China .  The  Yuan  is  divided  into	True	 the PlayStation China press conference	2	[' the', ' PlayStation', ' China']
34	6	The official currency of x	-1	The official currency of China	Yuan	China	[' is', ' the', ' Yuan', '.', ' The', ' Yuan', ' is', ' a', ' unit', ' of', ' currency', ' used', ' in', ' China', '.', ' The', ' Yuan', ' is', ' divided', ' into']	 is  the  Yuan .  The  Yuan  is  a  unit  of  currency  used  in  China .  The  Yuan  is  divided  into	True	 trip in the South China Sea at coordinates	4	[' trip', ' in', ' the', ' South', ' China']
35	7	The official currency of x	-1	The official currency of India	Rupee	India	[' is', ' the', ' Indian', ' Ru', 'pee', ' (', 'IN', 'R', ').', ' The', ' Indian', ' Ru', 'pee', ' is', ' divided', ' into', ' 100', ' pa', 'ise', '.']	 is  the  Indian  Ru pee  ( IN R ).  The  Indian  Ru pee  is  divided  into  100  pa ise .	True	 caves of southern India and similar evidence	3	[' caves', ' of', ' southern', ' India']
36	7	The official currency of x	-1	The official currency of India	Rupee	India	[' is', ' the', ' Indian', ' Ru', 'pee', ' (', 'IN', 'R', ').', ' The', ' Indian', ' Ru', 'pee', ' is', ' divided', ' into', ' 100', ' pa', 'ise', '.']	 is  the  Indian  Ru pee  ( IN R ).  The  Indian  Ru pee  is  divided  into  100  pa ise .	True	 Transoxiana, India and the Visigothic	4	[' Trans', 'ox', 'iana', ',', ' India']
37	7	The official currency of x	-1	The official currency of India	Rupee	India	[' is', ' the', ' Indian', ' Ru', 'pee', ' (', 'IN', 'R', ').', ' The', ' Indian', ' Ru', 'pee', ' is', ' divided', ' into', ' 100', ' pa', 'ise', '.']	 is  the  Indian  Ru pee  ( IN R ).  The  Indian  Ru pee  is  divided  into  100  pa ise .	True		0	['India']
38	7	The official currency of x	-1	The official currency of India	Rupee	India	[' is', ' the', ' Indian', ' Ru', 'pee', ' (', 'IN', 'R', ').', ' The', ' Indian', ' Ru', 'pee', ' is', ' divided', ' into', ' 100', ' pa', 'ise', '.']	 is  the  Indian  Ru pee  ( IN R ).  The  Indian  Ru pee  is  divided  into  100  pa ise .	True	 important cities in India. According to the	3	[' important', ' cities', ' in', ' India']
39	7	The official currency of x	-1	The official currency of India	Rupee	India	[' is', ' the', ' Indian', ' Ru', 'pee', ' (', 'IN', 'R', ').', ' The', ' Indian', ' Ru', 'pee', ' is', ' divided', ' into', ' 100', ' pa', 'ise', '.']	 is  the  Indian  Ru pee  ( IN R ).  The  Indian  Ru pee  is  divided  into  100  pa ise .	True	 time, both in India and abroad, setting	4	[' time', ',', ' both', ' in', ' India']
40	8	The official currency of x	-1	The official currency of Russia	Ruble	Russia	[' is', ' the', ' Russian', ' rub', 'le', '.', ' The', ' Russian', ' rub', 'le', ' is', ' a', ' currency', ' that', ' is', ' issued', ' by', ' the', ' Central', ' Bank']	 is  the  Russian  rub le .  The  Russian  rub le  is  a  currency  that  is  issued  by  the  Central  Bank	False	 include those with Russia and China. On February	3	[' include', ' those', ' with', ' Russia']
41	8	The official currency of x	-1	The official currency of Russia	Ruble	Russia	[' is', ' the', ' Russian', ' rub', 'le', '.', ' The', ' Russian', ' rub', 'le', ' is', ' a', ' currency', ' that', ' is', ' issued', ' by', ' the', ' Central', ' Bank']	 is  the  Russian  rub le .  The  Russian  rub le  is  a  currency  that  is  issued  by  the  Central  Bank	False	 entry of Austria and Russia into the war	4	[' entry', ' of', ' Austria', ' and', ' Russia']
42	8	The official currency of x	-1	The official currency of Russia	Ruble	Russia	[' is', ' the', ' Russian', ' rub', 'le', '.', ' The', ' Russian', ' rub', 'le', ' is', ' a', ' currency', ' that', ' is', ' issued', ' by', ' the', ' Central', ' Bank']	 is  the  Russian  rub le .  The  Russian  rub le  is  a  currency  that  is  issued  by  the  Central  Bank	False	 overtime loss to Russia. Returning for the	3	[' overtime', ' loss', ' to', ' Russia']
43	8	The official currency of x	-1	The official currency of Russia	Ruble	Russia	[' is', ' the', ' Russian', ' rub', 'le', '.', ' The', ' Russian', ' rub', 'le', ' is', ' a', ' currency', ' that', ' is', ' issued', ' by', ' the', ' Central', ' Bank']	 is  the  Russian  rub le .  The  Russian  rub le  is  a  currency  that  is  issued  by  the  Central  Bank	False	 the Empress of Russia and the Princess	3	[' the', ' Empress', ' of', ' Russia']
44	8	The official currency of x	-1	The official currency of Russia	Ruble	Russia	[' is', ' the', ' Russian', ' rub', 'le', '.', ' The', ' Russian', ' rub', 'le', ' is', ' a', ' currency', ' that', ' is', ' issued', ' by', ' the', ' Central', ' Bank']	 is  the  Russian  rub le .  The  Russian  rub le  is  a  currency  that  is  issued  by  the  Central  Bank	False	 City outside the Russian consulate on	3	[' City', ' outside', ' the', ' Russia']
45	9	The official currency of x	-1	The official currency of South Africa	Rand	South Africa	[' is', ' the', ' Rand', '.', ' The', ' Rand', ' is', ' divided', ' into', ' 100', ' cents', '.', ' The', ' Rand', ' is', ' the', ' currency', ' of', ' South', ' Africa']	 is  the  Rand .  The  Rand  is  divided  into  100  cents .  The  Rand  is  the  currency  of  South  Africa	True	 the public. As South African captain Jack	5	[' the', ' public', '.', ' As', ' South', ' Africa']
46	9	The official currency of x	-1	The official currency of South Africa	Rand	South Africa	[' is', ' the', ' Rand', '.', ' The', ' Rand', ' is', ' divided', ' into', ' 100', ' cents', '.', ' The', ' Rand', ' is', ' the', ' currency', ' of', ' South', ' Africa']	 is  the  Rand .  The  Rand  is  divided  into  100  cents .  The  Rand  is  the  currency  of  South  Africa	True	 England captaincy — South Africa played a Test series	5	[' England', ' captain', 'cy', ' —', ' South', ' Africa']
47	9	The official currency of x	-1	The official currency of South Africa	Rand	South Africa	[' is', ' the', ' Rand', '.', ' The', ' Rand', ' is', ' divided', ' into', ' 100', ' cents', '.', ' The', ' Rand', ' is', ' the', ' currency', ' of', ' South', ' Africa']	 is  the  Rand .  The  Rand  is  divided  into  100  cents .  The  Rand  is  the  currency  of  South  Africa	True	 from the Cape of South Africa – including ericas,	5	[' from', ' the', ' Cape', ' of', ' South', ' Africa']
48	9	The official currency of x	-1	The official currency of South Africa	Rand	South Africa	[' is', ' the', ' Rand', '.', ' The', ' Rand', ' is', ' divided', ' into', ' 100', ' cents', '.', ' The', ' Rand', ' is', ' the', ' currency', ' of', ' South', ' Africa']	 is  the  Rand .  The  Rand  is  divided  into  100  cents .  The  Rand  is  the  currency  of  South  Africa	True	" South Africa ===
"	1	[' South', ' Africa']
49	9	The official currency of x	-1	The official currency of South Africa	Rand	South Africa	[' is', ' the', ' Rand', '.', ' The', ' Rand', ' is', ' divided', ' into', ' 100', ' cents', '.', ' The', ' Rand', ' is', ' the', ' currency', ' of', ' South', ' Africa']	 is  the  Rand .  The  Rand  is  divided  into  100  cents .  The  Rand  is  the  currency  of  South  Africa	True	 built ten schools in South Africa after apartheid ended,	5	[' built', ' ten', ' schools', ' in', ' South', ' Africa']
50	10	The official currency of x	-1	The official currency of Mexico	Peso	Mexico	[' is', ' the', ' Pes', 'o', '.', ' The', ' Pes', 'o', ' is', ' divided', ' into', ' 100', ' Cent', 'av', 'os', '.', '\n', '\n', 'The', ' official']	" is  the  Pes o .  The  Pes o  is  divided  into  100  Cent av os . 
 
 The  official"	True	 Santa Fe, New Mexico opened an	4	[' Santa', ' Fe', ',', ' New', ' Mexico']
51	10	The official currency of x	-1	The official currency of Mexico	Peso	Mexico	[' is', ' the', ' Pes', 'o', '.', ' The', ' Pes', 'o', ' is', ' divided', ' into', ' 100', ' Cent', 'av', 'os', '.', '\n', '\n', 'The', ' official']	" is  the  Pes o .  The  Pes o  is  divided  into  100  Cent av os . 
 
 The  official"	True	 while over southeast Mexico, and upon moving	3	[' while', ' over', ' southeast', ' Mexico']
52	10	The official currency of x	-1	The official currency of Mexico	Peso	Mexico	[' is', ' the', ' Pes', 'o', '.', ' The', ' Pes', 'o', ' is', ' divided', ' into', ' 100', ' Cent', 'av', 'os', '.', '\n', '\n', 'The', ' official']	" is  the  Pes o .  The  Pes o  is  divided  into  100  Cent av os . 
 
 The  official"	True	 expansion of the Mexico City Metro 12	3	[' expansion', ' of', ' the', ' Mexico']
53	10	The official currency of x	-1	The official currency of Mexico	Peso	Mexico	[' is', ' the', ' Pes', 'o', '.', ' The', ' Pes', 'o', ' is', ' divided', ' into', ' 100', ' Cent', 'av', 'os', '.', '\n', '\n', 'The', ' official']	" is  the  Pes o .  The  Pes o  is  divided  into  100  Cent av os . 
 
 The  official"	True	 the Gulf of Mexico as the August hurricane.	3	[' the', ' Gulf', ' of', ' Mexico']
54	10	The official currency of x	-1	The official currency of Mexico	Peso	Mexico	[' is', ' the', ' Pes', 'o', '.', ' The', ' Pes', 'o', ' is', ' divided', ' into', ' 100', ' Cent', 'av', 'os', '.', '\n', '\n', 'The', ' official']	" is  the  Pes o .  The  Pes o  is  divided  into  100  Cent av os . 
 
 The  official"	True	 Summer Olympics in Mexico City, two American	3	[' Summer', ' Olympics', ' in', ' Mexico']
55	11	The official currency of x	-1	The official currency of New Zealand	Dollar	New Zealand	[' is', ' the', ' New', ' Zealand', ' Dollar', ' (', 'NZ', 'D', ').', ' The', ' NZ', 'D', ' is', ' divided', ' into', ' 100', ' cents', '.', '\n', '\n']	" is  the  New  Zealand  Dollar  ( NZ D ).  The  NZ D  is  divided  into  100  cents . 
 
"	True	 Australia and New Zealand (1948 – 51),	3	[' Australia', ' and', ' New', ' Zealand']
56	11	The official currency of x	-1	The official currency of New Zealand	Dollar	New Zealand	[' is', ' the', ' New', ' Zealand', ' Dollar', ' (', 'NZ', 'D', ').', ' The', ' NZ', 'D', ' is', ' divided', ' into', ' 100', ' cents', '.', '\n', '\n']	" is  the  New  Zealand  Dollar  ( NZ D ).  The  NZ D  is  divided  into  100  cents . 
 
"	True	 weeks, along with a New Zealand regiment. At	6	[' weeks', ',', ' along', ' with', ' a', ' New', ' Zealand']
57	11	The official currency of x	-1	The official currency of New Zealand	Dollar	New Zealand	[' is', ' the', ' New', ' Zealand', ' Dollar', ' (', 'NZ', 'D', ').', ' The', ' NZ', 'D', ' is', ' divided', ' into', ' 100', ' cents', '.', '\n', '\n']	" is  the  New  Zealand  Dollar  ( NZ D ).  The  NZ D  is  divided  into  100  cents . 
 
"	True	 Trevett of The New Zealand Herald originally	6	[' Tre', 've', 'tt', ' of', ' The', ' New', ' Zealand']
58	11	The official currency of x	-1	The official currency of New Zealand	Dollar	New Zealand	[' is', ' the', ' New', ' Zealand', ' Dollar', ' (', 'NZ', 'D', ').', ' The', ' NZ', 'D', ' is', ' divided', ' into', ' 100', ' cents', '.', '\n', '\n']	" is  the  New  Zealand  Dollar  ( NZ D ).  The  NZ D  is  divided  into  100  cents . 
 
"	True	 the reverse of the New Zealand fifty-cent coin,	5	[' the', ' reverse', ' of', ' the', ' New', ' Zealand']
59	11	The official currency of x	-1	The official currency of New Zealand	Dollar	New Zealand	[' is', ' the', ' New', ' Zealand', ' Dollar', ' (', 'NZ', 'D', ').', ' The', ' NZ', 'D', ' is', ' divided', ' into', ' 100', ' cents', '.', '\n', '\n']	" is  the  New  Zealand  Dollar  ( NZ D ).  The  NZ D  is  divided  into  100  cents . 
 
"	True	 reached number one in New Zealand and opened inside	5	[' reached', ' number', ' one', ' in', ' New', ' Zealand']
60	12	The official currency of x	-1	The official currency of South Korea	Won	South Korea	[' is', ' the', ' won', ' (', 'KR', 'W', ').', ' The', ' currency', ' is', ' divided', ' into', ' 100', ' sen', '.', ' The', ' exchange', ' rate', ' is', ' 1']	 is  the  won  ( KR W ).  The  currency  is  divided  into  100  sen .  The  exchange  rate  is  1	False	 surprise invasion of South Korea in June 1950, the North	4	[' surprise', ' invasion', ' of', ' South', ' Korea']
61	12	The official currency of x	-1	The official currency of South Korea	Won	South Korea	[' is', ' the', ' won', ' (', 'KR', 'W', ').', ' The', ' currency', ' is', ' divided', ' into', ' 100', ' sen', '.', ' The', ' exchange', ' rate', ' is', ' 1']	 is  the  won  ( KR W ).  The  currency  is  divided  into  100  sen .  The  exchange  rate  is  1	False	 and North and South Korea created a delicate	4	[' and', ' North', ' and', ' South', ' Korea']
62	12	The official currency of x	-1	The official currency of South Korea	Won	South Korea	[' is', ' the', ' won', ' (', 'KR', 'W', ').', ' The', ' currency', ' is', ' divided', ' into', ' 100', ' sen', '.', ' The', ' exchange', ' rate', ' is', ' 1']	 is  the  won  ( KR W ).  The  currency  is  divided  into  100  sen .  The  exchange  rate  is  1	False	" was set by South Korea at 357.
"	4	[' was', ' set', ' by', ' South', ' Korea']
63	12	The official currency of x	-1	The official currency of South Korea	Won	South Korea	[' is', ' the', ' won', ' (', 'KR', 'W', ').', ' The', ' currency', ' is', ' divided', ' into', ' 100', ' sen', '.', ' The', ' exchange', ' rate', ' is', ' 1']	 is  the  won  ( KR W ).  The  currency  is  divided  into  100  sen .  The  exchange  rate  is  1	False	 Canada, Scotland, South Korea and the United	5	[' Canada', ',', ' Scotland', ',', ' South', ' Korea']
