	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
12	2	The largest city in x	-1	The largest city in Japan	Tokyo	Japan	[' is', ' Tokyo', ',', ' and', ' it', ' is', ' the', ' capital', ' of', ' Japan', '.', ' It', ' is', ' the', ' most', ' populous', ' city', ' in', ' Japan', ',']	 is  Tokyo ,  and  it  is  the  capital  of  Japan .  It  is  the  most  populous  city  in  Japan ,	True	 reached # 2 on the Japan Hot 100 chart	5	[' reached', ' #', ' 2', ' on', ' the', ' Japan']
13	2	The largest city in x	-1	The largest city in Japan	Tokyo	Japan	[' is', ' Tokyo', ',', ' and', ' it', ' is', ' the', ' capital', ' of', ' Japan', '.', ' It', ' is', ' the', ' most', ' populous', ' city', ' in', ' Japan', ',']	 is  Tokyo ,  and  it  is  the  capital  of  Japan .  It  is  the  most  populous  city  in  Japan ,	True	 Following the surrender of Japan in August 1945,	4	[' Following', ' the', ' surrender', ' of', ' Japan']
14	2	The largest city in x	-1	The largest city in Japan	Tokyo	Japan	[' is', ' Tokyo', ',', ' and', ' it', ' is', ' the', ' capital', ' of', ' Japan', '.', ' It', ' is', ' the', ' most', ' populous', ' city', ' in', ' Japan', ',']	 is  Tokyo ,  and  it  is  the  capital  of  Japan .  It  is  the  most  populous  city  in  Japan ,	True	" ==== Arguments from Japan ====
"	5	[' =', '===', ' Arg', 'uments', ' from', ' Japan']
15	3	The largest city in x	-1	The largest city in Russia	Moscow	Russia	[',', ' Moscow', ' is', ' a', ' major', ' cultural', ',', ' political', ',', ' and', ' economic', ' center', ' of', ' Russia', '.', ' It', ' is', ' the', ' capital', ' of']	,  Moscow  is  a  major  cultural ,  political ,  and  economic  center  of  Russia .  It  is  the  capital  of	True	 181 points, behind Russia (194 points)	4	[' 181', ' points', ',', ' behind', ' Russia']
16	3	The largest city in x	-1	The largest city in Russia	Moscow	Russia	[',', ' Moscow', ' is', ' a', ' major', ' cultural', ',', ' political', ',', ' and', ' economic', ' center', ' of', ' Russia', '.', ' It', ' is', ' the', ' capital', ' of']	,  Moscow  is  a  major  cultural ,  political ,  and  economic  center  of  Russia .  It  is  the  capital  of	True	 suggested that Russia was too big	2	[' suggested', ' that', ' Russia']
17	3	The largest city in x	-1	The largest city in Russia	Moscow	Russia	[',', ' Moscow', ' is', ' a', ' major', ' cultural', ',', ' political', ',', ' and', ' economic', ' center', ' of', ' Russia', '.', ' It', ' is', ' the', ' capital', ' of']	,  Moscow  is  a  major  cultural ,  political ,  and  economic  center  of  Russia .  It  is  the  capital  of	True	 total of 372 points. Russia finished in second	5	[' total', ' of', ' 372', ' points', '.', ' Russia']
18	3	The largest city in x	-1	The largest city in Russia	Moscow	Russia	[',', ' Moscow', ' is', ' a', ' major', ' cultural', ',', ' political', ',', ' and', ' economic', ' center', ' of', ' Russia', '.', ' It', ' is', ' the', ' capital', ' of']	,  Moscow  is  a  major  cultural ,  political ,  and  economic  center  of  Russia .  It  is  the  capital  of	True	 symphonies in Europe, Russia and America, the	6	[' sym', 'ph', 'onies', ' in', ' Europe', ',', ' Russia']
19	3	The largest city in x	-1	The largest city in Russia	Moscow	Russia	[',', ' Moscow', ' is', ' a', ' major', ' cultural', ',', ' political', ',', ' and', ' economic', ' center', ' of', ' Russia', '.', ' It', ' is', ' the', ' capital', ' of']	,  Moscow  is  a  major  cultural ,  political ,  and  economic  center  of  Russia .  It  is  the  capital  of	True	" publicity"". A Russia vs Germany match"	3	"[' publicity', '"".', ' A', ' Russia']"
20	4	The largest city in x	-1	The largest city in India	Mumbai	India	[',', ' Mumbai', ' is', ' a', ' major', ' financial', ' and', ' commercial', ' center', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' India', ',']	,  Mumbai  is  a  major  financial  and  commercial  center .  It  is  also  the  most  populous  city  in  India ,	True	 The situation in India continued to	3	[' The', ' situation', ' in', ' India']
21	4	The largest city in x	-1	The largest city in India	Mumbai	India	[',', ' Mumbai', ' is', ' a', ' major', ' financial', ' and', ' commercial', ' center', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' India', ',']	,  Mumbai  is  a  major  financial  and  commercial  center .  It  is  also  the  most  populous  city  in  India ,	True	" on the Parliament of India on 13 December 2001.
"	4	[' on', ' the', ' Parliament', ' of', ' India']
22	4	The largest city in x	-1	The largest city in India	Mumbai	India	[',', ' Mumbai', ' is', ' a', ' major', ' financial', ' and', ' commercial', ' center', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' India', ',']	,  Mumbai  is  a  major  financial  and  commercial  center .  It  is  also  the  most  populous  city  in  India ,	True	 sub-Saharan Africa and in India (where an endangered	6	[' sub', '-', 'Saharan', ' Africa', ' and', ' in', ' India']
23	4	The largest city in x	-1	The largest city in India	Mumbai	India	[',', ' Mumbai', ' is', ' a', ' major', ' financial', ' and', ' commercial', ' center', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' India', ',']	,  Mumbai  is  a  major  financial  and  commercial  center .  It  is  also  the  most  populous  city  in  India ,	True	 few actors in India who garners pan-Indian	3	[' few', ' actors', ' in', ' India']
24	4	The largest city in x	-1	The largest city in India	Mumbai	India	[',', ' Mumbai', ' is', ' a', ' major', ' financial', ' and', ' commercial', ' center', '.', ' It', ' is', ' also', ' the', ' most', ' populous', ' city', ' in', ' India', ',']	,  Mumbai  is  a  major  financial  and  commercial  center .  It  is  also  the  most  populous  city  in  India ,	True	 was posted to both India and Java. After the	4	[' was', ' posted', ' to', ' both', ' India']
25	5	The largest city in x	-1	The largest city in Brazil	São Paulo	Brazil	[',', ' S', 'ão', ' Paulo', ' is', ' the', ' capital', ' of', ' the', ' state', ' of', ' S', 'ão', ' Paulo', '.', ' It', ' is', ' the', ' most', ' populous']	,  S ão  Paulo  is  the  capital  of  the  state  of  S ão  Paulo .  It  is  the  most  populous	True	 entered the Brazilian market	2	[' entered', ' the', ' Brazil']
26	5	The largest city in x	-1	The largest city in Brazil	São Paulo	Brazil	[',', ' S', 'ão', ' Paulo', ' is', ' the', ' capital', ' of', ' the', ' state', ' of', ' S', 'ão', ' Paulo', '.', ' It', ' is', ' the', ' most', ' populous']	,  S ão  Paulo  is  the  capital  of  the  state  of  S ão  Paulo .  It  is  the  most  populous	True	 Americas, including Brazil and the United	3	[' Americas', ',', ' including', ' Brazil']
27	5	The largest city in x	-1	The largest city in Brazil	São Paulo	Brazil	[',', ' S', 'ão', ' Paulo', ' is', ' the', ' capital', ' of', ' the', ' state', ' of', ' S', 'ão', ' Paulo', '.', ' It', ' is', ' the', ' most', ' populous']	,  S ão  Paulo  is  the  capital  of  the  state  of  S ão  Paulo .  It  is  the  most  populous	True	 the game against Brazil and two goals	3	[' the', ' game', ' against', ' Brazil']
28	5	The largest city in x	-1	The largest city in Brazil	São Paulo	Brazil	[',', ' S', 'ão', ' Paulo', ' is', ' the', ' capital', ' of', ' the', ' state', ' of', ' S', 'ão', ' Paulo', '.', ' It', ' is', ' the', ' most', ' populous']	,  S ão  Paulo  is  the  capital  of  the  state  of  S ão  Paulo .  It  is  the  most  populous	True	 while directing Brazil toward policies	2	[' while', ' directing', ' Brazil']
29	5	The largest city in x	-1	The largest city in Brazil	São Paulo	Brazil	[',', ' S', 'ão', ' Paulo', ' is', ' the', ' capital', ' of', ' the', ' state', ' of', ' S', 'ão', ' Paulo', '.', ' It', ' is', ' the', ' most', ' populous']	,  S ão  Paulo  is  the  capital  of  the  state  of  S ão  Paulo .  It  is  the  most  populous	True	 plants operating in Brazil by July 2008, 126 dedicated	3	[' plants', ' operating', ' in', ' Brazil']
30	6	The largest city in x	-1	The largest city in Australia	Sydney	Australia	[' is', ' Sydney', ',', ' which', ' is', ' located', ' in', ' the', ' state', ' of', ' New', ' South', ' Wales', '.', ' Sydney', ' is', ' the', ' most', ' populous', ' city']	 is  Sydney ,  which  is  located  in  the  state  of  New  South  Wales .  Sydney  is  the  most  populous  city	True	 Grainger left Australia at the age of 13	3	[' Gra', 'inger', ' left', ' Australia']
31	6	The largest city in x	-1	The largest city in Australia	Sydney	Australia	[' is', ' Sydney', ',', ' which', ' is', ' located', ' in', ' the', ' state', ' of', ' New', ' South', ' Wales', '.', ' Sydney', ' is', ' the', ' most', ' populous', ' city']	 is  Sydney ,  which  is  located  in  the  state  of  New  South  Wales .  Sydney  is  the  most  populous  city	True	 115 minutes. Australia declared at 5 / 549	3	[' 115', ' minutes', '.', ' Australia']
32	6	The largest city in x	-1	The largest city in Australia	Sydney	Australia	[' is', ' Sydney', ',', ' which', ' is', ' located', ' in', ' the', ' state', ' of', ' New', ' South', ' Wales', '.', ' Sydney', ' is', ' the', ' most', ' populous', ' city']	 is  Sydney ,  which  is  located  in  the  state  of  New  South  Wales .  Sydney  is  the  most  populous  city	True	 bring a team to Australia during the English	4	[' bring', ' a', ' team', ' to', ' Australia']
33	6	The largest city in x	-1	The largest city in Australia	Sydney	Australia	[' is', ' Sydney', ',', ' which', ' is', ' located', ' in', ' the', ' state', ' of', ' New', ' South', ' Wales', '.', ' Sydney', ' is', ' the', ' most', ' populous', ' city']	 is  Sydney ,  which  is  located  in  the  state  of  New  South  Wales .  Sydney  is  the  most  populous  city	True	 States, Canada, and Australia — peaking at number	5	[' States', ',', ' Canada', ',', ' and', ' Australia']
34	6	The largest city in x	-1	The largest city in Australia	Sydney	Australia	[' is', ' Sydney', ',', ' which', ' is', ' located', ' in', ' the', ' state', ' of', ' New', ' South', ' Wales', '.', ' Sydney', ' is', ' the', ' most', ' populous', ' city']	 is  Sydney ,  which  is  located  in  the  state  of  New  South  Wales .  Sydney  is  the  most  populous  city	True	 missionary in Western Australia in country towns.	3	[' missionary', ' in', ' Western', ' Australia']
35	7	The largest city in x	-1	The largest city in Canada	Toronto	Canada	[',', ' Toronto', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Ontario', ' and', ' the', ' largest', ' city', ' in']	,  Toronto  is  a  great  place  to  visit .  It  is  the  capital  of  Ontario  and  the  largest  city  in	True	 Queen's Own Rifles of Canada — took heavy casualties	6	"[' Queen', ""'s"", ' Own', ' R', 'ifles', ' of', ' Canada']"
36	7	The largest city in x	-1	The largest city in Canada	Toronto	Canada	[',', ' Toronto', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Ontario', ' and', ' the', ' largest', ' city', ' in']	,  Toronto  is  a  great  place  to  visit .  It  is  the  capital  of  Ontario  and  the  largest  city  in	True	 organizations of Canada ran a full-page	2	[' organizations', ' of', ' Canada']
37	7	The largest city in x	-1	The largest city in Canada	Toronto	Canada	[',', ' Toronto', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Ontario', ' and', ' the', ' largest', ' city', ' in']	,  Toronto  is  a  great  place  to  visit .  It  is  the  capital  of  Ontario  and  the  largest  city  in	True		0	['Canada']
38	7	The largest city in x	-1	The largest city in Canada	Toronto	Canada	[',', ' Toronto', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Ontario', ' and', ' the', ' largest', ' city', ' in']	,  Toronto  is  a  great  place  to  visit .  It  is  the  capital  of  Ontario  and  the  largest  city  in	True	 major junior ranks in Canada or staying in the	4	[' major', ' junior', ' ranks', ' in', ' Canada']
39	7	The largest city in x	-1	The largest city in Canada	Toronto	Canada	[',', ' Toronto', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Ontario', ' and', ' the', ' largest', ' city', ' in']	,  Toronto  is  a  great  place  to  visit .  It  is  the  capital  of  Ontario  and  the  largest  city  in	True	 General of Canada and the Canadian Prime	2	[' General', ' of', ' Canada']
40	8	The largest city in x	-1	The largest city in United Kingdom	London	United Kingdom	[',', ' London', ' is', ' a', ' major', ' global', ' city', ',', ' and', ' the', ' largest', ' metropolitan', ' area', ' in', ' the', ' European', ' Union', '.', ' It', ' is']	,  London  is  a  major  global  city ,  and  the  largest  metropolitan  area  in  the  European  Union .  It  is	True	 Channel 4 in the United Kingdom premiered on June	5	[' Channel', ' 4', ' in', ' the', ' United', ' Kingdom']
41	8	The largest city in x	-1	The largest city in United Kingdom	London	United Kingdom	[',', ' London', ' is', ' a', ' major', ' global', ' city', ',', ' and', ' the', ' largest', ' metropolitan', ' area', ' in', ' the', ' European', ' Union', '.', ' It', ' is']	,  London  is  a  major  global  city ,  and  the  largest  metropolitan  area  in  the  European  Union .  It  is	True		1	['United', ' Kingdom']
42	8	The largest city in x	-1	The largest city in United Kingdom	London	United Kingdom	[',', ' London', ' is', ' a', ' major', ' global', ' city', ',', ' and', ' the', ' largest', ' metropolitan', ' area', ' in', ' the', ' European', ' Union', '.', ' It', ' is']	,  London  is  a  major  global  city ,  and  the  largest  metropolitan  area  in  the  European  Union .  It  is	True	 BBC Radio 1 in the United Kingdom on 2 July 2012 and	6	[' BBC', ' Radio', ' 1', ' in', ' the', ' United', ' Kingdom']
43	8	The largest city in x	-1	The largest city in United Kingdom	London	United Kingdom	[',', ' London', ' is', ' a', ' major', ' global', ' city', ',', ' and', ' the', ' largest', ' metropolitan', ' area', ' in', ' the', ' European', ' Union', '.', ' It', ' is']	,  London  is  a  major  global  city ,  and  the  largest  metropolitan  area  in  the  European  Union .  It  is	True	 refit in the United Kingdom in 1937, later	5	[' ref', 'it', ' in', ' the', ' United', ' Kingdom']
44	8	The largest city in x	-1	The largest city in United Kingdom	London	United Kingdom	[',', ' London', ' is', ' a', ' major', ' global', ' city', ',', ' and', ' the', ' largest', ' metropolitan', ' area', ' in', ' the', ' European', ' Union', '.', ' It', ' is']	,  London  is  a  major  global  city ,  and  the  largest  metropolitan  area  in  the  European  Union .  It  is	True	 Reviewers in the United Kingdom were generally	5	[' Review', 'ers', ' in', ' the', ' United', ' Kingdom']
45	9	The largest city in x	-1	The largest city in France	Paris	France	[',', ' Paris', ' is', ' a', ' city', ' of', ' culture', ',', ' history', ',', ' and', ' romance', '.', ' It', ' is', ' also', ' a', ' city', ' of', ' great']	,  Paris  is  a  city  of  culture ,  history ,  and  romance .  It  is  also  a  city  of  great	True	 President of France in 1981, he	2	[' President', ' of', ' France']
46	9	The largest city in x	-1	The largest city in France	Paris	France	[',', ' Paris', ' is', ' a', ' city', ' of', ' culture', ',', ' history', ',', ' and', ' romance', '.', ' It', ' is', ' also', ' a', ' city', ' of', ' great']	,  Paris  is  a  city  of  culture ,  history ,  and  romance .  It  is  also  a  city  of  great	True	 accused of leading France into a civil war because	3	[' accused', ' of', ' leading', ' France']
47	9	The largest city in x	-1	The largest city in France	Paris	France	[',', ' Paris', ' is', ' a', ' city', ' of', ' culture', ',', ' history', ',', ' and', ' romance', '.', ' It', ' is', ' also', ' a', ' city', ' of', ' great']	,  Paris  is  a  city  of  culture ,  history ,  and  romance .  It  is  also  a  city  of  great	True	 was dispatched to France in July 1918. Minton	3	[' was', ' dispatched', ' to', ' France']
48	9	The largest city in x	-1	The largest city in France	Paris	France	[',', ' Paris', ' is', ' a', ' city', ' of', ' culture', ',', ' history', ',', ' and', ' romance', '.', ' It', ' is', ' also', ' a', ' city', ' of', ' great']	,  Paris  is  a  city  of  culture ,  history ,  and  romance .  It  is  also  a  city  of  great	True	 against class or rank; France awarded the Légion	5	[' against', ' class', ' or', ' rank', ';', ' France']
49	9	The largest city in x	-1	The largest city in France	Paris	France	[',', ' Paris', ' is', ' a', ' city', ' of', ' culture', ',', ' history', ',', ' and', ' romance', '.', ' It', ' is', ' also', ' a', ' city', ' of', ' great']	,  Paris  is  a  city  of  culture ,  history ,  and  romance .  It  is  also  a  city  of  great	True	 King of England and France, Defender of the	4	[' King', ' of', ' England', ' and', ' France']
50	10	The largest city in x	-1	The largest city in Germany	Berlin	Germany	[',', ' Berlin', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Germany', ' and', ' the', ' largest', ' city', ' in']	,  Berlin  is  a  great  place  to  visit .  It  is  the  capital  of  Germany  and  the  largest  city  in	True	 going Gold in Germany and reaching	3	[' going', ' Gold', ' in', ' Germany']
51	10	The largest city in x	-1	The largest city in Germany	Berlin	Germany	[',', ' Berlin', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Germany', ' and', ' the', ' largest', ' city', ' in']	,  Berlin  is  a  great  place  to  visit .  It  is  the  capital  of  Germany  and  the  largest  city  in	True		0	['Germany']
52	10	The largest city in x	-1	The largest city in Germany	Berlin	Germany	[',', ' Berlin', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Germany', ' and', ' the', ' largest', ' city', ' in']	,  Berlin  is  a  great  place  to  visit .  It  is  the  capital  of  Germany  and  the  largest  city  in	True	 describe life under Nazi Germany and to expose	4	[' describe', ' life', ' under', ' Nazi', ' Germany']
53	10	The largest city in x	-1	The largest city in Germany	Berlin	Germany	[',', ' Berlin', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Germany', ' and', ' the', ' largest', ' city', ' in']	,  Berlin  is  a  great  place  to  visit .  It  is  the  capital  of  Germany  and  the  largest  city  in	True	" Push across Germany and victory ===
"	2	[' Push', ' across', ' Germany']
54	10	The largest city in x	-1	The largest city in Germany	Berlin	Germany	[',', ' Berlin', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Germany', ' and', ' the', ' largest', ' city', ' in']	,  Berlin  is  a  great  place  to  visit .  It  is  the  capital  of  Germany  and  the  largest  city  in	True	 Alliance partners — Germany and Austria-Hungary	3	[' Alliance', ' partners', ' —', ' Germany']
55	11	The largest city in x	-1	The largest city in Italy	Rome	Italy	[',', ' Rome', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Italy', ' and', ' the', ' largest', ' city', ' in']	,  Rome  is  a  great  place  to  visit .  It  is  the  capital  of  Italy  and  the  largest  city  in	True	 opera all over Italy and Europe fully	3	[' opera', ' all', ' over', ' Italy']
56	11	The largest city in x	-1	The largest city in Italy	Rome	Italy	[',', ' Rome', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Italy', ' and', ' the', ' largest', ' city', ' in']	,  Rome  is  a  great  place  to  visit .  It  is  the  capital  of  Italy  and  the  largest  city  in	True	 Caporetto. In fear that Italy might be put	7	[' Cap', 'ore', 'tto', '.', ' In', ' fear', ' that', ' Italy']
57	11	The largest city in x	-1	The largest city in Italy	Rome	Italy	[',', ' Rome', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Italy', ' and', ' the', ' largest', ' city', ' in']	,  Rome  is  a  great  place  to  visit .  It  is  the  capital  of  Italy  and  the  largest  city  in	True	 expansion within Italy. Despite their	2	[' expansion', ' within', ' Italy']
58	11	The largest city in x	-1	The largest city in Italy	Rome	Italy	[',', ' Rome', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Italy', ' and', ' the', ' largest', ' city', ' in']	,  Rome  is  a  great  place  to  visit .  It  is  the  capital  of  Italy  and  the  largest  city  in	True	 won the gold medal, Italy picked up the silver,	5	[' won', ' the', ' gold', ' medal', ',', ' Italy']
59	11	The largest city in x	-1	The largest city in Italy	Rome	Italy	[',', ' Rome', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' Italy', ' and', ' the', ' largest', ' city', ' in']	,  Rome  is  a  great  place  to  visit .  It  is  the  capital  of  Italy  and  the  largest  city  in	True		0	['Italy']
60	12	The largest city in x	-1	The largest city in Mexico	Mexico City	Mexico	[',', ' Gu', 'adal', 'aj', 'ara', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' state', ' of']	,  Gu adal aj ara  is  a  great  place  to  visit .  It  is  the  capital  of  the  state  of	False	 Harbor, after which New Mexico sailed to the island	5	[' Harbor', ',', ' after', ' which', ' New', ' Mexico']
61	12	The largest city in x	-1	The largest city in Mexico	Mexico City	Mexico	[',', ' Gu', 'adal', 'aj', 'ara', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' state', ' of']	,  Gu adal aj ara  is  a  great  place  to  visit .  It  is  the  capital  of  the  state  of	False	 treaty with Mexico guaranteeing that	2	[' treaty', ' with', ' Mexico']
62	12	The largest city in x	-1	The largest city in Mexico	Mexico City	Mexico	[',', ' Gu', 'adal', 'aj', 'ara', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' state', ' of']	,  Gu adal aj ara  is  a  great  place  to  visit .  It  is  the  capital  of  the  state  of	False	" two dates in Mexico City.
"	3	[' two', ' dates', ' in', ' Mexico']
63	12	The largest city in x	-1	The largest city in Mexico	Mexico City	Mexico	[',', ' Gu', 'adal', 'aj', 'ara', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' state', ' of']	,  Gu adal aj ara  is  a  great  place  to  visit .  It  is  the  capital  of  the  state  of	False	 km) south of Mexico from an area of	4	[' km', ')', ' south', ' of', ' Mexico']
64	12	The largest city in x	-1	The largest city in Mexico	Mexico City	Mexico	[',', ' Gu', 'adal', 'aj', 'ara', ' is', ' a', ' great', ' place', ' to', ' visit', '.', ' It', ' is', ' the', ' capital', ' of', ' the', ' state', ' of']	,  Gu adal aj ara  is  a  great  place  to  visit .  It  is  the  capital  of  the  state  of	False	 participation at Mexico City, but he was	2	[' participation', ' at', ' Mexico']
65	13	The largest city in x	-1	The largest city in South Korea	Seoul	South Korea	[',', ' Seoul', ' is', ' a', ' bustling', ' met', 'ropolis', ' with', ' a', ' population', ' of', ' over', ' 10', ' million', '.', ' It', ' is', ' the', ' capital', ' of']	,  Seoul  is  a  bustling  met ropolis  with  a  population  of  over  10  million .  It  is  the  capital  of	True	 travelled back to South Korea for further training,	4	[' travelled', ' back', ' to', ' South', ' Korea']
66	13	The largest city in x	-1	The largest city in South Korea	Seoul	South Korea	[',', ' Seoul', ' is', ' a', ' bustling', ' met', 'ropolis', ' with', ' a', ' population', ' of', ' over', ' 10', ' million', '.', ' It', ' is', ' the', ' capital', ' of']	,  Seoul  is  a  bustling  met ropolis  with  a  population  of  over  10  million .  It  is  the  capital  of	True	" sports in Japan, South Korea and Taiwan.
"	5	[' sports', ' in', ' Japan', ',', ' South', ' Korea']
