	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
14	7	The company which developed x	-1	The company which developed Windows Server 2003	Microsoft	Windows Server 2003	"[' and' ' Windows' ' Server' ' 2008' ' R' '2' ',' ' Microsoft' ' has'
 ' released' ' a' ' new' ' version' ' of' ' the' ' operating' ' system'
 ',' ' Windows' ' Server']"	 and  Windows  Server  2008  R 2 ,  Microsoft  has  released  a  new  version  of  the  operating  system ,  Windows  Server	True	" 2003 (unsupported)
"	7	[' 2003', ' (', 'un', 'supported', ')', 'Windows', ' Server', ' 2003']
15	7	The company which developed x	-1	The company which developed Windows Server 2003	Microsoft	Windows Server 2003	"[' and' ' Windows' ' Server' ' 2008' ' R' '2' ',' ' Microsoft' ' has'
 ' released' ' a' ' new' ' version' ' of' ' the' ' operating' ' system'
 ',' ' Windows' ' Server']"	 and  Windows  Server  2008  R 2 ,  Microsoft  has  released  a  new  version  of  the  operating  system ,  Windows  Server	True	" 2003 (unsupported)
"	7	[' 2003', ' (', 'un', 'supported', ')', 'Windows', ' Server', ' 2003']
16	8	The company which developed x	-1	The company which developed DualShock	Sony	DualShock	"[' 4' ' is' ' Sony' '.' '\n' '\n' 'The' ' PS' '4' ' is' ' a' ' console'
 ' that' ' is' ' not' ' only' ' a' ' gaming' ' console' ',']"	" 4  is  Sony . 
 
 The  PS 4  is  a  console  that  is  not  only  a  gaming  console ,"	True	 frames per second, DualShock 3 rumble features,	5	[' frames', ' per', ' second', ',', ' Dual', 'Shock']
17	8	The company which developed x	-1	The company which developed DualShock	Sony	DualShock	"[' 4' ' is' ' Sony' '.' '\n' '\n' 'The' ' PS' '4' ' is' ' a' ' console'
 ' that' ' is' ' not' ' only' ' a' ' gaming' ' console' ',']"	" 4  is  Sony . 
 
 The  PS 4  is  a  console  that  is  not  only  a  gaming  console ,"	True	 of War: Ascension DualShock 3 controller,	5	[' of', ' War', ':', ' Ascension', ' Dual', 'Shock']
18	8	The company which developed x	-1	The company which developed DualShock	Sony	DualShock	"[' 4' ' is' ' Sony' '.' '\n' '\n' 'The' ' PS' '4' ' is' ' a' ' console'
 ' that' ' is' ' not' ' only' ' a' ' gaming' ' console' ',']"	" 4  is  Sony . 
 
 The  PS 4  is  a  console  that  is  not  only  a  gaming  console ,"	True	 default one uses the DualShock 2's analog sticks	5	[' default', ' one', ' uses', ' the', ' Dual', 'Shock']
19	8	The company which developed x	-1	The company which developed DualShock	Sony	DualShock	"[' 4' ' is' ' Sony' '.' '\n' '\n' 'The' ' PS' '4' ' is' ' a' ' console'
 ' that' ' is' ' not' ' only' ' a' ' gaming' ' console' ',']"	" 4  is  Sony . 
 
 The  PS 4  is  a  console  that  is  not  only  a  gaming  console ,"	True		1	['Dual', 'Shock']
20	8	The company which developed x	-1	The company which developed DualShock	Sony	DualShock	"[' 4' ' is' ' Sony' '.' '\n' '\n' 'The' ' PS' '4' ' is' ' a' ' console'
 ' that' ' is' ' not' ' only' ' a' ' gaming' ' console' ',']"	" 4  is  Sony . 
 
 The  PS 4  is  a  console  that  is  not  only  a  gaming  console ,"	True	 the Dual Analog, the DualShock and DualShock	6	[' the', ' Dual', ' Analog', ',', ' the', ' Dual', 'Shock']
21	9	The company which developed x	-1	The company which developed Mac Pro	Apple	Mac Pro	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' ',' ' and' ' has' ' been' ' a' ' leader' ' in' ' the'
 ' industry']"	 is  a  company  that  has  been  around  for  a  long  time ,  and  has  been  a  leader  in  the  industry	False	 recording software on his Mac Pro and often worked late	5	[' recording', ' software', ' on', ' his', ' Mac', ' Pro']
22	9	The company which developed x	-1	The company which developed Mac Pro	Apple	Mac Pro	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' ',' ' and' ' has' ' been' ' a' ' leader' ' in' ' the'
 ' industry']"	 is  a  company  that  has  been  around  for  a  long  time ,  and  has  been  a  leader  in  the  industry	False	 The first-generation Mac Pro has a rectangular	5	[' The', ' first', '-', 'generation', ' Mac', ' Pro']
23	9	The company which developed x	-1	The company which developed Mac Pro	Apple	Mac Pro	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' ',' ' and' ' has' ' been' ' a' ' leader' ' in' ' the'
 ' industry']"	 is  a  company  that  has  been  around  for  a  long  time ,  and  has  been  a  leader  in  the  industry	False	 redesigned Mac Pro occupies less	2	[' redesigned', ' Mac', ' Pro']
24	9	The company which developed x	-1	The company which developed Mac Pro	Apple	Mac Pro	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' ',' ' and' ' has' ' been' ' a' ' leader' ' in' ' the'
 ' industry']"	 is  a  company  that  has  been  around  for  a  long  time ,  and  has  been  a  leader  in  the  industry	False	 second generation Mac Pro has a redesigned	3	[' second', ' generation', ' Mac', ' Pro']
25	9	The company which developed x	-1	The company which developed Mac Pro	Apple	Mac Pro	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' ',' ' and' ' has' ' been' ' a' ' leader' ' in' ' the'
 ' industry']"	 is  a  company  that  has  been  around  for  a  long  time ,  and  has  been  a  leader  in  the  industry	False	 introduced the Mac Pro Server, which	3	[' introduced', ' the', ' Mac', ' Pro']
26	10	The company which developed x	-1	The company which developed Game Boy Advance SP	Nintendo	Game Boy Advance SP	"[',' ' Nintendo' ' DS' ',' ' and' ' Game' ' Boy' ' Advance' ' SP' '2' '.'
 '\n' '\n' 'The' ' Game' ' Boy' ' Advance' ' SP' ' was' ' released']"	",  Nintendo  DS ,  and  Game  Boy  Advance  SP 2 . 
 
 The  Game  Boy  Advance  SP  was  released"	True	" Blue"" -colored Game Boy Advance SP was released"	7	"[' Blue', '""', ' -', 'colored', ' Game', ' Boy', ' Advance', ' SP']"
27	10	The company which developed x	-1	The company which developed Game Boy Advance SP	Nintendo	Game Boy Advance SP	"[',' ' Nintendo' ' DS' ',' ' and' ' Game' ' Boy' ' Advance' ' SP' '2' '.'
 '\n' '\n' 'The' ' Game' ' Boy' ' Advance' ' SP' ' was' ' released']"	",  Nintendo  DS ,  and  Game  Boy  Advance  SP 2 . 
 
 The  Game  Boy  Advance  SP  was  released"	True	 knock-knock joke to win a Game Boy Advance SP and a copy of	11	[' knock', '-', 'kn', 'ock', ' joke', ' to', ' win', ' a', ' Game', ' Boy', ' Advance', ' SP']
28	10	The company which developed x	-1	The company which developed Game Boy Advance SP	Nintendo	Game Boy Advance SP	"[',' ' Nintendo' ' DS' ',' ' and' ' Game' ' Boy' ' Advance' ' SP' '2' '.'
 '\n' '\n' 'The' ' Game' ' Boy' ' Advance' ' SP' ' was' ' released']"	",  Nintendo  DS ,  and  Game  Boy  Advance  SP 2 . 
 
 The  Game  Boy  Advance  SP  was  released"	True	" Zelda Triforce Game Boy Advance SP ===
"	7	[' Zelda', ' Tr', 'if', 'orce', ' Game', ' Boy', ' Advance', ' SP']
29	10	The company which developed x	-1	The company which developed Game Boy Advance SP	Nintendo	Game Boy Advance SP	"[',' ' Nintendo' ' DS' ',' ' and' ' Game' ' Boy' ' Advance' ' SP' '2' '.'
 '\n' '\n' 'The' ' Game' ' Boy' ' Advance' ' SP' ' was' ' released']"	",  Nintendo  DS ,  and  Game  Boy  Advance  SP 2 . 
 
 The  Game  Boy  Advance  SP  was  released"	True	 Advance and the new Game Boy Advance SP respectively, and there's	7	[' Advance', ' and', ' the', ' new', ' Game', ' Boy', ' Advance', ' SP']
30	10	The company which developed x	-1	The company which developed Game Boy Advance SP	Nintendo	Game Boy Advance SP	"[',' ' Nintendo' ' DS' ',' ' and' ' Game' ' Boy' ' Advance' ' SP' '2' '.'
 '\n' '\n' 'The' ' Game' ' Boy' ' Advance' ' SP' ' was' ' released']"	",  Nintendo  DS ,  and  Game  Boy  Advance  SP 2 . 
 
 The  Game  Boy  Advance  SP  was  released"	True	 Advance-themed Game Boy Advance SP package to commemorate	6	[' Advance', '-', 'themed', ' Game', ' Boy', ' Advance', ' SP']
31	12	The company which developed x	-1	The company which developed PGM-19 Jupiter	Chrysler	PGM-19 Jupiter	"[',' ' a' ' new' ' type' ' of' ' missile' ' that' ' can' ' be' ' launched'
 ' from' ' a' ' submarine' ',' ' has' ' been' ' awarded' ' a' ' contract'
 ' to']"	,  a  new  type  of  missile  that  can  be  launched  from  a  submarine ,  has  been  awarded  a  contract  to	False	 rival programs, PGM-19 Jupiter and PGM-17 Thor respectively,	7	[' rival', ' programs', ',', ' P', 'GM', '-', '19', ' Jupiter']
32	12	The company which developed x	-1	The company which developed PGM-19 Jupiter	Chrysler	PGM-19 Jupiter	"[',' ' a' ' new' ' type' ' of' ' missile' ' that' ' can' ' be' ' launched'
 ' from' ' a' ' submarine' ',' ' has' ' been' ' awarded' ' a' ' contract'
 ' to']"	,  a  new  type  of  missile  that  can  be  launched  from  a  submarine ,  has  been  awarded  a  contract  to	False	 rival programs, PGM-19 Jupiter and PGM-17 Thor respectively,	7	[' rival', ' programs', ',', ' P', 'GM', '-', '19', ' Jupiter']
33	18	The company which developed x	-1	The company which developed DC-3	Douglas	DC-3	"[' was' ' the' ' first' ' to' ' use' ' the' ' term' ' ""' 'air' 'craft' '""'
 ' to' ' describe' ' the' ' aircraft' '.' '\n' '\n' 'The' ' first']"	" was  the  first  to  use  the  term  "" air craft ""  to  describe  the  aircraft . 
 
 The  first"	False	 and grubbing. A DC-3 was able to land	8	[' and', ' gr', 'ub', 'bing', '.', ' A', ' DC', '-', '3']
34	18	The company which developed x	-1	The company which developed DC-3	Douglas	DC-3	"[' was' ' the' ' first' ' to' ' use' ' the' ' term' ' ""' 'air' 'craft' '""'
 ' to' ' describe' ' the' ' aircraft' '.' '\n' '\n' 'The' ' first']"	" was  the  first  to  use  the  term  "" air craft ""  to  describe  the  aircraft . 
 
 The  first"	False	 Shots of the Douglas DC-3 Jones flies on to	6	[' Shots', ' of', ' the', ' Douglas', ' DC', '-', '3']
35	18	The company which developed x	-1	The company which developed DC-3	Douglas	DC-3	"[' was' ' the' ' first' ' to' ' use' ' the' ' term' ' ""' 'air' 'craft' '""'
 ' to' ' describe' ' the' ' aircraft' '.' '\n' '\n' 'The' ' first']"	" was  the  first  to  use  the  term  "" air craft ""  to  describe  the  aircraft . 
 
 The  first"	False	 Chandler Airport and a DC-3 on the morning	6	[' Chandler', ' Airport', ' and', ' a', ' DC', '-', '3']
36	18	The company which developed x	-1	The company which developed DC-3	Douglas	DC-3	"[' was' ' the' ' first' ' to' ' use' ' the' ' term' ' ""' 'air' 'craft' '""'
 ' to' ' describe' ' the' ' aircraft' '.' '\n' '\n' 'The' ' first']"	" was  the  first  to  use  the  term  "" air craft ""  to  describe  the  aircraft . 
 
 The  first"	False	 and Douglas DC-3 were the first	4	[' and', ' Douglas', ' DC', '-', '3']
37	18	The company which developed x	-1	The company which developed DC-3	Douglas	DC-3	"[' was' ' the' ' first' ' to' ' use' ' the' ' term' ' ""' 'air' 'craft' '""'
 ' to' ' describe' ' the' ' aircraft' '.' '\n' '\n' 'The' ' first']"	" was  the  first  to  use  the  term  "" air craft ""  to  describe  the  aircraft . 
 
 The  first"	False	 Fokker F27, Douglas DC-3 and later Hawker Siddeley	9	[' F', 'ok', 'ker', ' F', '27', ',', ' Douglas', ' DC', '-', '3']
38	19	The company which developed x	-1	The company which developed Kindle Fire	Amazon	Kindle Fire	"[' HD' 'X' ' 8' '.' '9' '""' ' Tablet' ' is' ' a' ' great' ' device' ' for'
 ' reading' ' books' ',' ' watching' ' movies' ',' ' listening' ' to']"	" HD X  8 . 9 ""  Tablet  is  a  great  device  for  reading  books ,  watching  movies ,  listening  to"	False	 tablets such as the Kindle Fire and Nexus 7. The hardware	5	[' tablets', ' such', ' as', ' the', ' Kindle', ' Fire']
39	19	The company which developed x	-1	The company which developed Kindle Fire	Amazon	Kindle Fire	"[' HD' 'X' ' 8' '.' '9' '""' ' Tablet' ' is' ' a' ' great' ' device' ' for'
 ' reading' ' books' ',' ' watching' ' movies' ',' ' listening' ' to']"	" HD X  8 . 9 ""  Tablet  is  a  great  device  for  reading  books ,  watching  movies ,  listening  to"	False	 launch, with the Kindle Fire and Kindle Paperwhite	5	[' launch', ',', ' with', ' the', ' Kindle', ' Fire']
40	19	The company which developed x	-1	The company which developed Kindle Fire	Amazon	Kindle Fire	"[' HD' 'X' ' 8' '.' '9' '""' ' Tablet' ' is' ' a' ' great' ' device' ' for'
 ' reading' ' books' ',' ' watching' ' movies' ',' ' listening' ' to']"	" HD X  8 . 9 ""  Tablet  is  a  great  device  for  reading  books ,  watching  movies ,  listening  to"	False	 Amazon.com and Amazon Kindle Fire HDX advertisement	6	[' Amazon', '.', 'com', ' and', ' Amazon', ' Kindle', ' Fire']
41	19	The company which developed x	-1	The company which developed Kindle Fire	Amazon	Kindle Fire	"[' HD' 'X' ' 8' '.' '9' '""' ' Tablet' ' is' ' a' ' great' ' device' ' for'
 ' reading' ' books' ',' ' watching' ' movies' ',' ' listening' ' to']"	" HD X  8 . 9 ""  Tablet  is  a  great  device  for  reading  books ,  watching  movies ,  listening  to"	False	 port for Android and Kindle Fire was announced	5	[' port', ' for', ' Android', ' and', ' Kindle', ' Fire']
42	19	The company which developed x	-1	The company which developed Kindle Fire	Amazon	Kindle Fire	"[' HD' 'X' ' 8' '.' '9' '""' ' Tablet' ' is' ' a' ' great' ' device' ' for'
 ' reading' ' books' ',' ' watching' ' movies' ',' ' listening' ' to']"	" HD X  8 . 9 ""  Tablet  is  a  great  device  for  reading  books ,  watching  movies ,  listening  to"	False	 port for Android and Kindle Fire was announced on	5	[' port', ' for', ' Android', ' and', ' Kindle', ' Fire']
43	20	The company which developed x	-1	The company which developed AGM-86 ALCM	Boeing	AGM-86 ALCM	"[' (' 'Air' ' Laun' 'ched' ' Cruise' ' Missile' ')' ' is' ' now'
 ' developing' ' a' ' new' ' missile' ',' ' the' ' AG' 'M' '-' '158' ' J']"	 ( Air  Laun ched  Cruise  Missile )  is  now  developing  a  new  missile ,  the  AG M - 158  J	False	 with 50 to 100 AGM-86 ALCM cruise missiles	10	[' with', ' 50', ' to', ' 100', ' AG', 'M', '-', '86', ' A', 'LC', 'M']
44	20	The company which developed x	-1	The company which developed AGM-86 ALCM	Boeing	AGM-86 ALCM	"[' (' 'Air' ' Laun' 'ched' ' Cruise' ' Missile' ')' ' is' ' now'
 ' developing' ' a' ' new' ' missile' ',' ' the' ' AG' 'M' '-' '158' ' J']"	 ( Air  Laun ched  Cruise  Missile )  is  now  developing  a  new  missile ,  the  AG M - 158  J	False	 equipped with 50 to 100 AGM-86 ALCM cruise missiles	11	[' equipped', ' with', ' 50', ' to', ' 100', ' AG', 'M', '-', '86', ' A', 'LC', 'M']
45	20	The company which developed x	-1	The company which developed AGM-86 ALCM	Boeing	AGM-86 ALCM	"[' (' 'Air' ' Laun' 'ched' ' Cruise' ' Missile' ')' ' is' ' now'
 ' developing' ' a' ' new' ' missile' ',' ' the' ' AG' 'M' '-' '158' ' J']"	 ( Air  Laun ched  Cruise  Missile )  is  now  developing  a  new  missile ,  the  AG M - 158  J	False	 with 50 to 100 AGM-86 ALCM cruise missiles	10	[' with', ' 50', ' to', ' 100', ' AG', 'M', '-', '86', ' A', 'LC', 'M']
46	23	The company which developed x	-1	The company which developed Isetta	BMW	Isetta	"[',' ' a' ' new' ' kind' ' of' ' car' ' that' ' can' ' be' ' driven' ' by'
 ' a' ' single' ' person' ',' ' has' ' been' ' working' ' on' ' a']"	,  a  new  kind  of  car  that  can  be  driven  by  a  single  person ,  has  been  working  on  a	False	" resembling an Isetta at the front.
"	3	[' resembling', ' an', ' Is', 'etta']
47	23	The company which developed x	-1	The company which developed Isetta	BMW	Isetta	"[',' ' a' ' new' ' kind' ' of' ' car' ' that' ' can' ' be' ' driven' ' by'
 ' a' ' single' ' person' ',' ' has' ' been' ' working' ' on' ' a']"	,  a  new  kind  of  car  that  can  be  driven  by  a  single  person ,  has  been  working  on  a	False	" forklift, resembling an Isetta at the front.
"	6	[' fork', 'lift', ',', ' resembling', ' an', ' Is', 'etta']
48	23	The company which developed x	-1	The company which developed Isetta	BMW	Isetta	"[',' ' a' ' new' ' kind' ' of' ' car' ' that' ' can' ' be' ' driven' ' by'
 ' a' ' single' ' person' ',' ' has' ' been' ' working' ' on' ' a']"	,  a  new  kind  of  car  that  can  be  driven  by  a  single  person ,  has  been  working  on  a	False	" forklift, resembling an Isetta at the front.
"	6	[' fork', 'lift', ',', ' resembling', ' an', ' Is', 'etta']
49	27	The company which developed x	-1	The company which developed SNES-CD	Nintendo	SNES-CD	"[',' ' the' ' first' ' CD' '-' 'ROM' ' game' ' console' ',' ' has'
 ' announced' ' that' ' it' ' will' ' be' ' releasing' ' a' ' new'
 ' version' ' of']"	,  the  first  CD - ROM  game  console ,  has  announced  that  it  will  be  releasing  a  new  version  of	False	 system known as the SNES-CD (also known as the	7	[' system', ' known', ' as', ' the', ' SN', 'ES', '-', 'CD']
50	27	The company which developed x	-1	The company which developed SNES-CD	Nintendo	SNES-CD	"[',' ' the' ' first' ' CD' '-' 'ROM' ' game' ' console' ',' ' has'
 ' announced' ' that' ' it' ' will' ' be' ' releasing' ' a' ' new'
 ' version' ' of']"	,  the  first  CD - ROM  game  console ,  has  announced  that  it  will  be  releasing  a  new  version  of	False	 known as the SNES-CD (also known	6	[' known', ' as', ' the', ' SN', 'ES', '-', 'CD']
51	27	The company which developed x	-1	The company which developed SNES-CD	Nintendo	SNES-CD	"[',' ' the' ' first' ' CD' '-' 'ROM' ' game' ' console' ',' ' has'
 ' announced' ' that' ' it' ' will' ' be' ' releasing' ' a' ' new'
 ' version' ' of']"	,  the  first  CD - ROM  game  console ,  has  announced  that  it  will  be  releasing  a  new  version  of	False	 system known as the SNES-CD (also known as the	7	[' system', ' known', ' as', ' the', ' SN', 'ES', '-', 'CD']
52	28	The company which developed x	-1	The company which developed Ferrari 250 GTO	Fiat	Ferrari 250 GTO	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' '.' ' It' ' was' ' founded' ' in' ' 1946' ' and' ' has'
 ' been']"	 is  a  company  that  has  been  around  for  a  long  time .  It  was  founded  in  1946  and  has  been	False	 with Mason using his Ferrari 250 GTO as collateral.	7	[' with', ' Mason', ' using', ' his', ' Ferrari', ' 250', ' GT', 'O']
53	28	The company which developed x	-1	The company which developed Ferrari 250 GTO	Fiat	Ferrari 250 GTO	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' '.' ' It' ' was' ' founded' ' in' ' 1946' ' and' ' has'
 ' been']"	 is  a  company  that  has  been  around  for  a  long  time .  It  was  founded  in  1946  and  has  been	False	 wife, used his Ferrari 250 GTO as collateral). Some	7	[' wife', ',', ' used', ' his', ' Ferrari', ' 250', ' GT', 'O']
54	28	The company which developed x	-1	The company which developed Ferrari 250 GTO	Fiat	Ferrari 250 GTO	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' '.' ' It' ' was' ' founded' ' in' ' 1946' ' and' ' has'
 ' been']"	 is  a  company  that  has  been  around  for  a  long  time .  It  was  founded  in  1946  and  has  been	False	 highly collectible Ferrari 250 GTO sold for just	6	[' highly', ' collect', 'ible', ' Ferrari', ' 250', ' GT', 'O']
55	28	The company which developed x	-1	The company which developed Ferrari 250 GTO	Fiat	Ferrari 250 GTO	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' '.' ' It' ' was' ' founded' ' in' ' 1946' ' and' ' has'
 ' been']"	 is  a  company  that  has  been  around  for  a  long  time .  It  was  founded  in  1946  and  has  been	False	 collectible Ferrari 250 GTO sold for just	5	[' collect', 'ible', ' Ferrari', ' 250', ' GT', 'O']
56	28	The company which developed x	-1	The company which developed Ferrari 250 GTO	Fiat	Ferrari 250 GTO	"[' is' ' a' ' company' ' that' ' has' ' been' ' around' ' for' ' a'
 ' long' ' time' '.' ' It' ' was' ' founded' ' in' ' 1946' ' and' ' has'
 ' been']"	 is  a  company  that  has  been  around  for  a  long  time .  It  was  founded  in  1946  and  has  been	False	 wife, used his Ferrari 250 GTO as collateral).	7	[' wife', ',', ' used', ' his', ' Ferrari', ' 250', ' GT', 'O']
57	31	The company which developed x	-1	The company which developed Bluesmobile	Dodge	Bluesmobile	"[',' ' a' ' new' ' kind' ' of' ' mobile' ' app' ' that' ' allows' ' you'
 ' to' ' play' ' the' ' game' ' on' ' your' ' phone' ',' ' tablet' ' or']"	,  a  new  kind  of  mobile  app  that  allows  you  to  play  the  game  on  your  phone ,  tablet  or	False	 loudspeaker atop the Bluesmobile and drive all	5	[' loudspe', 'aker', ' atop', ' the', ' Blues', 'mobile']
