	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
10	4	In their sport, the position played by x	-1	In their sport, the position played by Lars Ricken	midfielder	Lars Ricken	"['backer' ',' ' the' ' player' ' who' ' is' ' the' ' most' ' famous'
 ' for' ' his' ' work' ' with' ' the' ' band' ' The' ' Beach' ' Boys' ','
 ' is']"	backer ,  the  player  who  is  the  most  famous  for  his  work  with  the  band  The  Beach  Boys ,  is	False	 equaliser replacing Lars Ricken with Jörg	5	[' equal', 'iser', ' replacing', ' Lars', ' R', 'icken']
11	4	In their sport, the position played by x	-1	In their sport, the position played by Lars Ricken	midfielder	Lars Ricken	"['backer' ',' ' the' ' player' ' who' ' is' ' the' ' most' ' famous'
 ' for' ' his' ' work' ' with' ' the' ' band' ' The' ' Beach' ' Boys' ','
 ' is']"	backer ,  the  player  who  is  the  most  famous  for  his  work  with  the  band  The  Beach  Boys ,  is	False	 Koller on 57 minutes, Lars Ricken on 70 minutes,	8	[' K', 'oller', ' on', ' 57', ' minutes', ',', ' Lars', ' R', 'icken']
12	5	In their sport, the position played by x	-1	In their sport, the position played by Tuukka Rask	goaltender	Tuukka Rask	"[' is' ' the' ' equivalent' ' of' ' a' ' quarterback' ' in' ' football'
 '.' ' He' ' is' ' the' ' quarterback' ' of' ' the' ' Bruins' ',' ' and'
 ' he' ' is']"	 is  the  equivalent  of  a  quarterback  in  football .  He  is  the  quarterback  of  the  Bruins ,  and  he  is	False	 Bruins goaltender Tuukka Rask put on an	6	[' Bruins', ' goaltender', ' Tu', 'uk', 'ka', ' R', 'ask']
13	5	In their sport, the position played by x	-1	In their sport, the position played by Tuukka Rask	goaltender	Tuukka Rask	"[' is' ' the' ' equivalent' ' of' ' a' ' quarterback' ' in' ' football'
 '.' ' He' ' is' ' the' ' quarterback' ' of' ' the' ' Bruins' ',' ' and'
 ' he' ' is']"	 is  the  equivalent  of  a  quarterback  in  football .  He  is  the  quarterback  of  the  Bruins ,  and  he  is	False	 Boston Bruins goaltender Tuukka Rask put on an outstanding	7	[' Boston', ' Bruins', ' goaltender', ' Tu', 'uk', 'ka', ' R', 'ask']
14	5	In their sport, the position played by x	-1	In their sport, the position played by Tuukka Rask	goaltender	Tuukka Rask	"[' is' ' the' ' equivalent' ' of' ' a' ' quarterback' ' in' ' football'
 '.' ' He' ' is' ' the' ' quarterback' ' of' ' the' ' Bruins' ',' ' and'
 ' he' ' is']"	 is  the  equivalent  of  a  quarterback  in  football .  He  is  the  quarterback  of  the  Bruins ,  and  he  is	False	 then-backup goaltender Tuukka Rask had artwork on	9	[' then', '-', 'back', 'up', ' goaltender', ' Tu', 'uk', 'ka', ' R', 'ask']
15	5	In their sport, the position played by x	-1	In their sport, the position played by Tuukka Rask	goaltender	Tuukka Rask	"[' is' ' the' ' equivalent' ' of' ' a' ' quarterback' ' in' ' football'
 '.' ' He' ' is' ' the' ' quarterback' ' of' ' the' ' Bruins' ',' ' and'
 ' he' ' is']"	 is  the  equivalent  of  a  quarterback  in  football .  He  is  the  quarterback  of  the  Bruins ,  and  he  is	False	 then-backup goaltender Tuukka Rask had artwork	9	[' then', '-', 'back', 'up', ' goaltender', ' Tu', 'uk', 'ka', ' R', 'ask']
16	8	In their sport, the position played by x	-1	In their sport, the position played by John Navarre	quarterback	John Navarre	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' man' ' who' ' is' ' a' ' bit' ' of' ' a' ' l' 'oner']"	 in  the  film ,  the  character  of  the  hero  is  a  man  who  is  a  bit  of  a  l oner	False	 field goal range, John Navarre was intercepted	6	[' field', ' goal', ' range', ',', ' John', ' Nav', 'arre']
17	8	In their sport, the position played by x	-1	In their sport, the position played by John Navarre	quarterback	John Navarre	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' man' ' who' ' is' ' a' ' bit' ' of' ' a' ' l' 'oner']"	 in  the  film ,  the  character  of  the  hero  is  a  man  who  is  a  bit  of  a  l oner	False	 season mark held by John Navarre (3,240 yards in	6	[' season', ' mark', ' held', ' by', ' John', ' Nav', 'arre']
18	8	In their sport, the position played by x	-1	In their sport, the position played by John Navarre	quarterback	John Navarre	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' man' ' who' ' is' ' a' ' bit' ' of' ' a' ' l' 'oner']"	 in  the  film ,  the  character  of  the  hero  is  a  man  who  is  a  bit  of  a  l oner	False	 field goal range, John Navarre was intercepted	6	[' field', ' goal', ' range', ',', ' John', ' Nav', 'arre']
19	8	In their sport, the position played by x	-1	In their sport, the position played by John Navarre	quarterback	John Navarre	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' man' ' who' ' is' ' a' ' bit' ' of' ' a' ' l' 'oner']"	 in  the  film ,  the  character  of  the  hero  is  a  man  who  is  a  bit  of  a  l oner	False	 goal range, John Navarre was intercepted	5	[' goal', ' range', ',', ' John', ' Nav', 'arre']
20	8	In their sport, the position played by x	-1	In their sport, the position played by John Navarre	quarterback	John Navarre	"[' in' ' the' ' film' ',' ' the' ' character' ' of' ' the' ' hero' ' is'
 ' a' ' man' ' who' ' is' ' a' ' bit' ' of' ' a' ' l' 'oner']"	 in  the  film ,  the  character  of  the  hero  is  a  man  who  is  a  bit  of  a  l oner	False	 field goal range, John Navarre was intercepted	6	[' field', ' goal', ' range', ',', ' John', ' Nav', 'arre']
21	9	In their sport, the position played by x	-1	In their sport, the position played by Thurman Munson	catcher	Thurman Munson	"[',' ' the' ' Yankees' ""'"" ' catcher' ',' ' was' ' the' ' most'
 ' important' ' position' ' on' ' the' ' field' '.' ' He' ' was' ' the'
 ' catcher' ',']"	,  the  Yankees '  catcher ,  was  the  most  important  position  on  the  field .  He  was  the  catcher ,	True	 included returning Thurman Munson to the team's every	5	[' included', ' returning', ' Thur', 'man', ' Mun', 'son']
22	9	In their sport, the position played by x	-1	In their sport, the position played by Thurman Munson	catcher	Thurman Munson	"[',' ' the' ' Yankees' ""'"" ' catcher' ',' ' was' ' the' ' most'
 ' important' ' position' ' on' ' the' ' field' '.' ' He' ' was' ' the'
 ' catcher' ',']"	,  the  Yankees '  catcher ,  was  the  most  important  position  on  the  field .  He  was  the  catcher ,	True	 first to win it since Thurman Munson in 1976. He was	8	[' first', ' to', ' win', ' it', ' since', ' Thur', 'man', ' Mun', 'son']
23	9	In their sport, the position played by x	-1	In their sport, the position played by Thurman Munson	catcher	Thurman Munson	"[',' ' the' ' Yankees' ""'"" ' catcher' ',' ' was' ' the' ' most'
 ' important' ' position' ' on' ' the' ' field' '.' ' He' ' was' ' the'
 ' catcher' ',']"	,  the  Yankees '  catcher ,  was  the  most  important  position  on  the  field .  He  was  the  catcher ,	True	 included returning Thurman Munson to the team's	5	[' included', ' returning', ' Thur', 'man', ' Mun', 'son']
24	9	In their sport, the position played by x	-1	In their sport, the position played by Thurman Munson	catcher	Thurman Munson	"[',' ' the' ' Yankees' ""'"" ' catcher' ',' ' was' ' the' ' most'
 ' important' ' position' ' on' ' the' ' field' '.' ' He' ' was' ' the'
 ' catcher' ',']"	,  the  Yankees '  catcher ,  was  the  most  important  position  on  the  field .  He  was  the  catcher ,	True	 Yankees catcher Thurman Munson attempted to score	5	[' Yankees', ' catcher', ' Thur', 'man', ' Mun', 'son']
25	9	In their sport, the position played by x	-1	In their sport, the position played by Thurman Munson	catcher	Thurman Munson	"[',' ' the' ' Yankees' ""'"" ' catcher' ',' ' was' ' the' ' most'
 ' important' ' position' ' on' ' the' ' field' '.' ' He' ' was' ' the'
 ' catcher' ',']"	,  the  Yankees '  catcher ,  was  the  most  important  position  on  the  field .  He  was  the  catcher ,	True	 win it since Thurman Munson in 1976. He	6	[' win', ' it', ' since', ' Thur', 'man', ' Mun', 'son']
26	13	In their sport, the position played by x	-1	In their sport, the position played by Nigel de Jong	midfielder	Nigel de Jong	"[',' ' who' ' was' ' a' ' key' ' player' ' in' ' the' ' team' '�' '�' 's'
 ' success' ' in' ' the' ' Champions' ' League' ',' ' is' ' a']"	,  who  was  a  key  player  in  the  team � � s  success  in  the  Champions  League ,  is  a	False	 Carlos Tevez, and Nigel de Jong and Gareth	7	[' Carlos', ' Te', 'vez', ',', ' and', ' Nigel', ' de', ' Jong']
27	13	In their sport, the position played by x	-1	In their sport, the position played by Nigel de Jong	midfielder	Nigel de Jong	"[',' ' who' ' was' ' a' ' key' ' player' ' in' ' the' ' team' '�' '�' 's'
 ' success' ' in' ' the' ' Champions' ' League' ',' ' is' ' a']"	,  who  was  a  key  player  in  the  team � � s  success  in  the  Champions  League ,  is  a	False	 the first half when Nigel de Jong scored, ten minutes	6	[' the', ' first', ' half', ' when', ' Nigel', ' de', ' Jong']
28	15	In their sport, the position played by x	-1	In their sport, the position played by Antonio Valencia	midfielder	Antonio Valencia	"[',' ' who' ' has' ' been' ' a' ' revelation' ' for' ' the' ' Red'
 ' Devils' ' since' ' his' ' arrival' ' from' ' Valencia' ' in' ' the'
 ' summer' ' of' ' 2015']"	,  who  has  been  a  revelation  for  the  Red  Devils  since  his  arrival  from  Valencia  in  the  summer  of  2015	False	 Bullard and Antonio Valencia to Jewell. He followed	4	[' Bull', 'ard', ' and', ' Antonio', ' Valencia']
29	15	In their sport, the position played by x	-1	In their sport, the position played by Antonio Valencia	midfielder	Antonio Valencia	"[',' ' who' ' has' ' been' ' a' ' revelation' ' for' ' the' ' Red'
 ' Devils' ' since' ' his' ' arrival' ' from' ' Valencia' ' in' ' the'
 ' summer' ' of' ' 2015']"	,  who  has  been  a  revelation  for  the  Red  Devils  since  his  arrival  from  Valencia  in  the  summer  of  2015	False	 Jimmy Bullard and Antonio Valencia to Jewell. He followed	5	[' Jimmy', ' Bull', 'ard', ' and', ' Antonio', ' Valencia']
30	15	In their sport, the position played by x	-1	In their sport, the position played by Antonio Valencia	midfielder	Antonio Valencia	"[',' ' who' ' has' ' been' ' a' ' revelation' ' for' ' the' ' Red'
 ' Devils' ' since' ' his' ' arrival' ' from' ' Valencia' ' in' ' the'
 ' summer' ' of' ' 2015']"	,  who  has  been  a  revelation  for  the  Red  Devils  since  his  arrival  from  Valencia  in  the  summer  of  2015	False	 Jimmy Bullard and Antonio Valencia to Jewell. He followed	5	[' Jimmy', ' Bull', 'ard', ' and', ' Antonio', ' Valencia']
31	16	In their sport, the position played by x	-1	In their sport, the position played by Tarvaris Jackson	quarterback	Tarvaris Jackson	"[',' ' the' ' quarterback' ',' ' is' ' the' ' most' ' important'
 ' position' ' on' ' the' ' field' '.' ' He' ' is' ' the' ' quarterback'
 ' of' ' the' ' team']"	,  the  quarterback ,  is  the  most  important  position  on  the  field .  He  is  the  quarterback  of  the  team	True	 replaced by Tarvaris Jackson who led the Vikings	5	[' replaced', ' by', ' Tar', 'var', 'is', ' Jackson']
32	16	In their sport, the position played by x	-1	In their sport, the position played by Tarvaris Jackson	quarterback	Tarvaris Jackson	"[',' ' the' ' quarterback' ',' ' is' ' the' ' most' ' important'
 ' position' ' on' ' the' ' field' '.' ' He' ' is' ' the' ' quarterback'
 ' of' ' the' ' team']"	,  the  quarterback ,  is  the  most  important  position  on  the  field .  He  is  the  quarterback  of  the  team	True	 replaced by Tarvaris Jackson who led the Vikings	5	[' replaced', ' by', ' Tar', 'var', 'is', ' Jackson']
33	17	In their sport, the position played by x	-1	In their sport, the position played by Erik Ersberg	goaltender	Erik Ersberg	"[',' ' who' ' is' ' a' ' former' ' professional' ' soccer' ' player' ','
 ' is' ' a' ' bit' ' of' ' a' ' mystery' '.' ' He' ' is' ' a' ' very']"	,  who  is  a  former  professional  soccer  player ,  is  a  bit  of  a  mystery .  He  is  a  very	False	 Danny Taylor and Erik Ersberg were given more opportunity	6	[' Danny', ' Taylor', ' and', ' Erik', ' E', 'rs', 'berg']
34	17	In their sport, the position played by x	-1	In their sport, the position played by Erik Ersberg	goaltender	Erik Ersberg	"[',' ' who' ' is' ' a' ' former' ' professional' ' soccer' ' player' ','
 ' is' ' a' ' bit' ' of' ' a' ' mystery' '.' ' He' ' is' ' a' ' very']"	,  who  is  a  former  professional  soccer  player ,  is  a  bit  of  a  mystery .  He  is  a  very	False	 Danny Taylor and Erik Ersberg were given more opportunity	6	[' Danny', ' Taylor', ' and', ' Erik', ' E', 'rs', 'berg']
35	17	In their sport, the position played by x	-1	In their sport, the position played by Erik Ersberg	goaltender	Erik Ersberg	"[',' ' who' ' is' ' a' ' former' ' professional' ' soccer' ' player' ','
 ' is' ' a' ' bit' ' of' ' a' ' mystery' '.' ' He' ' is' ' a' ' very']"	,  who  is  a  former  professional  soccer  player ,  is  a  bit  of  a  mystery .  He  is  a  very	False	 Danny Taylor and Erik Ersberg were given more	6	[' Danny', ' Taylor', ' and', ' Erik', ' E', 'rs', 'berg']
36	23	In their sport, the position played by x	-1	In their sport, the position played by Frank Brimsek	goaltender	Frank Brimsek	"[',' ' the' '\n' '\n' 'In' ' their' ' sport' ',' ' the' ' position'
 ' played' ' by' ' Frank' ' Br' 'im' 'se' 'k' ',' ' the' '\n']"	",  the 
 
 In  their  sport ,  the  position  played  by  Frank  Br im se k ,  the 
"	False	 goaltender and tying Frank Brimsek for most career	7	[' goaltender', ' and', ' tying', ' Frank', ' Br', 'im', 'se', 'k']
37	23	In their sport, the position played by x	-1	In their sport, the position played by Frank Brimsek	goaltender	Frank Brimsek	"[',' ' the' '\n' '\n' 'In' ' their' ' sport' ',' ' the' ' position'
 ' played' ' by' ' Frank' ' Br' 'im' 'se' 'k' ',' ' the' '\n']"	",  the 
 
 In  their  sport ,  the  position  played  by  Frank  Br im se k ,  the 
"	False	 shutout tied him with Frank Brimsek for the most shutouts	9	[' shut', 'out', ' tied', ' him', ' with', ' Frank', ' Br', 'im', 'se', 'k']
38	23	In their sport, the position played by x	-1	In their sport, the position played by Frank Brimsek	goaltender	Frank Brimsek	"[',' ' the' '\n' '\n' 'In' ' their' ' sport' ',' ' the' ' position'
 ' played' ' by' ' Frank' ' Br' 'im' 'se' 'k' ',' ' the' '\n']"	",  the 
 
 In  their  sport ,  the  position  played  by  Frank  Br im se k ,  the 
"	False	 goaltender and tying Frank Brimsek for most career shutouts	7	[' goaltender', ' and', ' tying', ' Frank', ' Br', 'im', 'se', 'k']
39	23	In their sport, the position played by x	-1	In their sport, the position played by Frank Brimsek	goaltender	Frank Brimsek	"[',' ' the' '\n' '\n' 'In' ' their' ' sport' ',' ' the' ' position'
 ' played' ' by' ' Frank' ' Br' 'im' 'se' 'k' ',' ' the' '\n']"	",  the 
 
 In  their  sport ,  the  position  played  by  Frank  Br im se k ,  the 
"	False	 tied him with Frank Brimsek for the most shutouts	7	[' tied', ' him', ' with', ' Frank', ' Br', 'im', 'se', 'k']
40	23	In their sport, the position played by x	-1	In their sport, the position played by Frank Brimsek	goaltender	Frank Brimsek	"[',' ' the' '\n' '\n' 'In' ' their' ' sport' ',' ' the' ' position'
 ' played' ' by' ' Frank' ' Br' 'im' 'se' 'k' ',' ' the' '\n']"	",  the 
 
 In  their  sport ,  the  position  played  by  Frank  Br im se k ,  the 
"	False	" Frank Brimsek =
"	4	[' Frank', ' Br', 'im', 'se', 'k']
41	25	In their sport, the position played by x	-1	In their sport, the position played by Damon Huard	quarterback	Damon Huard	"[',' ' who' ' was' ' a' ' quarterback' ' at' ' the' ' University' ' of'
 ' Miami' ',' ' is' ' a' ' perfect' ' example' ' of' ' the' ' type' ' of'
 ' player']"	,  who  was  a  quarterback  at  the  University  of  Miami ,  is  a  perfect  example  of  the  type  of  player	True	 Titans, but both he and Damon Huard suffered season-ending	8	[' Titans', ',', ' but', ' both', ' he', ' and', ' Damon', ' Hu', 'ard']
42	25	In their sport, the position played by x	-1	In their sport, the position played by Damon Huard	quarterback	Damon Huard	"[',' ' who' ' was' ' a' ' quarterback' ' at' ' the' ' University' ' of'
 ' Miami' ',' ' is' ' a' ' perfect' ' example' ' of' ' the' ' type' ' of'
 ' player']"	,  who  was  a  quarterback  at  the  University  of  Miami ,  is  a  perfect  example  of  the  type  of  player	True	 door open for either Damon Huard or Brodie Croyle	6	[' door', ' open', ' for', ' either', ' Damon', ' Hu', 'ard']
43	25	In their sport, the position played by x	-1	In their sport, the position played by Damon Huard	quarterback	Damon Huard	"[',' ' who' ' was' ' a' ' quarterback' ' at' ' the' ' University' ' of'
 ' Miami' ',' ' is' ' a' ' perfect' ' example' ' of' ' the' ' type' ' of'
 ' player']"	,  who  was  a  quarterback  at  the  University  of  Miami ,  is  a  perfect  example  of  the  type  of  player	True	 open for either Damon Huard or Brodie	5	[' open', ' for', ' either', ' Damon', ' Hu', 'ard']
44	25	In their sport, the position played by x	-1	In their sport, the position played by Damon Huard	quarterback	Damon Huard	"[',' ' who' ' was' ' a' ' quarterback' ' at' ' the' ' University' ' of'
 ' Miami' ',' ' is' ' a' ' perfect' ' example' ' of' ' the' ' type' ' of'
 ' player']"	,  who  was  a  quarterback  at  the  University  of  Miami ,  is  a  perfect  example  of  the  type  of  player	True	 quarterback behind Damon Huard and Jim Druckenmiller.	4	[' quarterback', ' behind', ' Damon', ' Hu', 'ard']
45	25	In their sport, the position played by x	-1	In their sport, the position played by Damon Huard	quarterback	Damon Huard	"[',' ' who' ' was' ' a' ' quarterback' ' at' ' the' ' University' ' of'
 ' Miami' ',' ' is' ' a' ' perfect' ' example' ' of' ' the' ' type' ' of'
 ' player']"	,  who  was  a  quarterback  at  the  University  of  Miami ,  is  a  perfect  example  of  the  type  of  player	True	 squad to back up Damon Huard and Tyler	6	[' squad', ' to', ' back', ' up', ' Damon', ' Hu', 'ard']
46	28	In their sport, the position played by x	-1	In their sport, the position played by Mark Herrmann	quarterback	Mark Herrmann	"[',' ' the' ' former' ' NFL' ' quarterback' ',' ' is' ' a' ' bit' ' of'
 ' a' ' mystery' '.' ' He' ' was' ' a' ' backup' ' quarterback' ' for'
 ' the']"	,  the  former  NFL  quarterback ,  is  a  bit  of  a  mystery .  He  was  a  backup  quarterback  for  the	True	 Flick was cut and Mark Herrmann named the primary backup,	8	[' Fl', 'ick', ' was', ' cut', ' and', ' Mark', ' Her', 'r', 'mann']
47	28	In their sport, the position played by x	-1	In their sport, the position played by Mark Herrmann	quarterback	Mark Herrmann	"[',' ' the' ' former' ' NFL' ' quarterback' ',' ' is' ' a' ' bit' ' of'
 ' a' ' mystery' '.' ' He' ' was' ' a' ' backup' ' quarterback' ' for'
 ' the']"	,  the  former  NFL  quarterback ,  is  a  bit  of  a  mystery .  He  was  a  backup  quarterback  for  the	True	 Flick was cut and Mark Herrmann named the primary backup,	8	[' Fl', 'ick', ' was', ' cut', ' and', ' Mark', ' Her', 'r', 'mann']
48	31	In their sport, the position played by x	-1	In their sport, the position played by Martin Brodeur	goaltender	Martin Brodeur	"[',' ' who' ' has' ' been' ' the' ' Devils' ""'"" ' goalie' ' for' ' the'
 ' past' ' decade' ',' ' is' ' a' ' bit' ' of' ' a' ' mystery' '.']"	,  who  has  been  the  Devils '  goalie  for  the  past  decade ,  is  a  bit  of  a  mystery .	False	 first NHL goal against Martin Brodeur in a 6 – 1 win against	7	[' first', ' NHL', ' goal', ' against', ' Martin', ' Bro', 'de', 'ur']
49	31	In their sport, the position played by x	-1	In their sport, the position played by Martin Brodeur	goaltender	Martin Brodeur	"[',' ' who' ' has' ' been' ' the' ' Devils' ""'"" ' goalie' ' for' ' the'
 ' past' ' decade' ',' ' is' ' a' ' bit' ' of' ' a' ' mystery' '.']"	,  who  has  been  the  Devils '  goalie  for  the  past  decade ,  is  a  bit  of  a  mystery .	False	" Martin Brodeur =
"	3	[' Martin', ' Bro', 'de', 'ur']
50	31	In their sport, the position played by x	-1	In their sport, the position played by Martin Brodeur	goaltender	Martin Brodeur	"[',' ' who' ' has' ' been' ' the' ' Devils' ""'"" ' goalie' ' for' ' the'
 ' past' ' decade' ',' ' is' ' a' ' bit' ' of' ' a' ' mystery' '.']"	,  who  has  been  the  Devils '  goalie  for  the  past  decade ,  is  a  bit  of  a  mystery .	False	 as backup to Martin Brodeur of the New	6	[' as', ' backup', ' to', ' Martin', ' Bro', 'de', 'ur']
51	31	In their sport, the position played by x	-1	In their sport, the position played by Martin Brodeur	goaltender	Martin Brodeur	"[',' ' who' ' has' ' been' ' the' ' Devils' ""'"" ' goalie' ' for' ' the'
 ' past' ' decade' ',' ' is' ' a' ' bit' ' of' ' a' ' mystery' '.']"	,  who  has  been  the  Devils '  goalie  for  the  past  decade ,  is  a  bit  of  a  mystery .	False	" Martin Brodeur =
"	3	[' Martin', ' Bro', 'de', 'ur']
52	31	In their sport, the position played by x	-1	In their sport, the position played by Martin Brodeur	goaltender	Martin Brodeur	"[',' ' who' ' has' ' been' ' the' ' Devils' ""'"" ' goalie' ' for' ' the'
 ' past' ' decade' ',' ' is' ' a' ' bit' ' of' ' a' ' mystery' '.']"	,  who  has  been  the  Devils '  goalie  for  the  past  decade ,  is  a  bit  of  a  mystery .	False	 against goaltender Martin Brodeur of the New Jersey	5	[' against', ' goaltender', ' Martin', ' Bro', 'de', 'ur']
53	33	In their sport, the position played by x	-1	In their sport, the position played by Trey DePriest	linebacker	Trey DePriest	"[',' ' who' ' was' ' a' ' freshman' ' at' ' the' ' time' ',' ' was' ' to'
 ' be' ' the' ' quarterback' '.' '\n' '\n' '""' 'I' ' was']"	",  who  was  a  freshman  at  the  time ,  was  to  be  the  quarterback . 
 
 "" I  was"	False	 fourth quarter, Trey DePriest both forced and recovered	6	[' fourth', ' quarter', ',', ' Trey', ' De', 'Pri', 'est']
54	33	In their sport, the position played by x	-1	In their sport, the position played by Trey DePriest	linebacker	Trey DePriest	"[',' ' who' ' was' ' a' ' freshman' ' at' ' the' ' time' ',' ' was' ' to'
 ' be' ' the' ' quarterback' '.' '\n' '\n' '""' 'I' ' was']"	",  who  was  a  freshman  at  the  time ,  was  to  be  the  quarterback . 
 
 "" I  was"	False	 was recovered by Trey DePriest at the Tigers'	6	[' was', ' recovered', ' by', ' Trey', ' De', 'Pri', 'est']
55	33	In their sport, the position played by x	-1	In their sport, the position played by Trey DePriest	linebacker	Trey DePriest	"[',' ' who' ' was' ' a' ' freshman' ' at' ' the' ' time' ',' ' was' ' to'
 ' be' ' the' ' quarterback' '.' '\n' '\n' '""' 'I' ' was']"	",  who  was  a  freshman  at  the  time ,  was  to  be  the  quarterback . 
 
 "" I  was"	False	 Christion Jones, Trey DePriest and T. J. Yeldon	7	[' Christ', 'ion', ' Jones', ',', ' Trey', ' De', 'Pri', 'est']
