	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
32	16	The evolved form of x	-1	The evolved form of Pidgey	Pidgeotto	Pidgey	[' is', ' the', ' P', 'idge', 'y', '-', 'P', 'idge', 'ot', '.', ' It', ' is', ' a', ' flying', ' Pokémon', ' that', ' can', ' use', ' its', ' wings']	 is  the  P idge y - P idge ot .  It  is  a  flying  Pokémon  that  can  use  its  wings	False	 Just then, a Pidgey flies by and Ash unsuccessfully	6	[' Just', ' then', ',', ' a', ' P', 'idge', 'y']
33	18	The evolved form of x	-1	The evolved form of Spearow	Fearow	Spearow	[' is', ' a', ' small', ',', ' bip', 'ed', 'al', ',', ' bird', '-', 'like', ' Pokémon', ' with', ' a', ' long', ',', ' sharp', ' be', 'ak', '.']	 is  a  small ,  bip ed al ,  bird - like  Pokémon  with  a  long ,  sharp  be ak .	False	 throws a rock at a Spearow, which gets angry	6	[' throws', ' a', ' rock', ' at', ' a', ' Spear', 'ow']
34	18	The evolved form of x	-1	The evolved form of Spearow	Fearow	Spearow	[' is', ' a', ' small', ',', ' bip', 'ed', 'al', ',', ' bird', '-', 'like', ' Pokémon', ' with', ' a', ' long', ',', ' sharp', ' be', 'ak', '.']	 is  a  small ,  bip ed al ,  bird - like  Pokémon  with  a  long ,  sharp  be ak .	False		2	['Spe', 'ar', 'ow']
35	18	The evolved form of x	-1	The evolved form of Spearow	Fearow	Spearow	[' is', ' a', ' small', ',', ' bip', 'ed', 'al', ',', ' bird', '-', 'like', ' Pokémon', ' with', ' a', ' long', ',', ' sharp', ' be', 'ak', '.']	 is  a  small ,  bip ed al ,  bird - like  Pokémon  with  a  long ,  sharp  be ak .	False		2	['Spe', 'ar', 'ow']
36	20	The evolved form of x	-1	The evolved form of Sandshrew	Sandslash	Sandshrew	[' is', ' a', ' small', ',', ' bip', 'ed', 'al', ',', ' rodent', '-', 'like', ' Pokémon', ' with', ' a', ' long', ' tail', ' and', ' a', ' long', ',']	 is  a  small ,  bip ed al ,  rodent - like  Pokémon  with  a  long  tail  and  a  long ,	False	 containing a Sandshrew that was lost	4	[' containing', ' a', ' Sand', 'sh', 'rew']
37	23	The evolved form of x	-1	The evolved form of Zubat	Golbat	Zubat	[' is', ' a', ' flying', ',', ' fire', '-', 'b', 'reat', 'hing', ',', ' fire', '-', 'sp', 'itting', ',', ' fire', '-', 'b', 'reat', 'hing']	 is  a  flying ,  fire - b reat hing ,  fire - sp itting ,  fire - b reat hing	False	 body of water, while Zubat can only be caught	6	[' body', ' of', ' water', ',', ' while', ' Zub', 'at']
38	23	The evolved form of x	-1	The evolved form of Zubat	Golbat	Zubat	[' is', ' a', ' flying', ',', ' fire', '-', 'b', 'reat', 'hing', ',', ' fire', '-', 'sp', 'itting', ',', ' fire', '-', 'b', 'reat', 'hing']	 is  a  flying ,  fire - b reat hing ,  fire - sp itting ,  fire - b reat hing	False	 body of water, while Zubat can only be caught	6	[' body', ' of', ' water', ',', ' while', ' Zub', 'at']
39	23	The evolved form of x	-1	The evolved form of Zubat	Golbat	Zubat	[' is', ' a', ' flying', ',', ' fire', '-', 'b', 'reat', 'hing', ',', ' fire', '-', 'sp', 'itting', ',', ' fire', '-', 'b', 'reat', 'hing']	 is  a  flying ,  fire - b reat hing ,  fire - sp itting ,  fire - b reat hing	False	 water, while Zubat can only be caught	4	[' water', ',', ' while', ' Zub', 'at']
40	23	The evolved form of x	-1	The evolved form of Zubat	Golbat	Zubat	[' is', ' a', ' flying', ',', ' fire', '-', 'b', 'reat', 'hing', ',', ' fire', '-', 'sp', 'itting', ',', ' fire', '-', 'b', 'reat', 'hing']	 is  a  flying ,  fire - b reat hing ,  fire - sp itting ,  fire - b reat hing	False	 of water, while Zubat can only be caught	5	[' of', ' water', ',', ' while', ' Zub', 'at']
41	25	The evolved form of x	-1	The evolved form of Tentacool	Tentacruel	Tentacool	[' is', ' a', ' very', ' rare', ' Pokémon', '.', ' It', ' is', ' a', ' water', '-', 'type', ' Pokémon', ' that', ' is', ' found', ' in', ' the', ' ocean', '.']	 is  a  very  rare  Pokémon .  It  is  a  water - type  Pokémon  that  is  found  in  the  ocean .	False	 varies. For example, Tentacool can only be	7	[' varies', '.', ' For', ' example', ',', ' Tent', 'ac', 'ool']
42	25	The evolved form of x	-1	The evolved form of Tentacool	Tentacruel	Tentacool	[' is', ' a', ' very', ' rare', ' Pokémon', '.', ' It', ' is', ' a', ' water', '-', 'type', ' Pokémon', ' that', ' is', ' found', ' in', ' the', ' ocean', '.']	 is  a  very  rare  Pokémon .  It  is  a  water - type  Pokémon  that  is  found  in  the  ocean .	False	 varies. For example, Tentacool can only be caught	7	[' varies', '.', ' For', ' example', ',', ' Tent', 'ac', 'ool']
43	25	The evolved form of x	-1	The evolved form of Tentacool	Tentacruel	Tentacool	[' is', ' a', ' very', ' rare', ' Pokémon', '.', ' It', ' is', ' a', ' water', '-', 'type', ' Pokémon', ' that', ' is', ' found', ' in', ' the', ' ocean', '.']	 is  a  very  rare  Pokémon .  It  is  a  water - type  Pokémon  that  is  found  in  the  ocean .	False	 For example, Tentacool can only be	5	[' For', ' example', ',', ' Tent', 'ac', 'ool']
44	29	The evolved form of x	-1	The evolved form of Magnemite	Magneton	Magnemite	[' is', ' called', ' Magnet', 'on', '.', ' It', ' is', ' a', ' powerful', ' Pokémon', ' that', ' can', ' use', ' its', ' magnetic', ' powers', ' to', ' attract', ' and', ' rep']	 is  called  Magnet on .  It  is  a  powerful  Pokémon  that  can  use  its  magnetic  powers  to  attract  and  rep	True	 opens with a group of Magnemite — magnet-like	7	[' opens', ' with', ' a', ' group', ' of', ' Magn', 'em', 'ite']
45	29	The evolved form of x	-1	The evolved form of Magnemite	Magneton	Magnemite	[' is', ' called', ' Magnet', 'on', '.', ' It', ' is', ' a', ' powerful', ' Pokémon', ' that', ' can', ' use', ' its', ' magnetic', ' powers', ' to', ' attract', ' and', ' rep']	 is  called  Magnet on .  It  is  a  powerful  Pokémon  that  can  use  its  magnetic  powers  to  attract  and  rep	True	 with a group of Magnemite — magnet-like	6	[' with', ' a', ' group', ' of', ' Magn', 'em', 'ite']
46	29	The evolved form of x	-1	The evolved form of Magnemite	Magneton	Magnemite	[' is', ' called', ' Magnet', 'on', '.', ' It', ' is', ' a', ' powerful', ' Pokémon', ' that', ' can', ' use', ' its', ' magnetic', ' powers', ' to', ' attract', ' and', ' rep']	 is  called  Magnet on .  It  is  a  powerful  Pokémon  that  can  use  its  magnetic  powers  to  attract  and  rep	True	" Unfazed, Oak has the Magnemite deliver a ""retro"" television"	9	[' Un', 'f', 'azed', ',', ' Oak', ' has', ' the', ' Magn', 'em', 'ite']
47	29	The evolved form of x	-1	The evolved form of Magnemite	Magneton	Magnemite	[' is', ' called', ' Magnet', 'on', '.', ' It', ' is', ' a', ' powerful', ' Pokémon', ' that', ' can', ' use', ' its', ' magnetic', ' powers', ' to', ' attract', ' and', ' rep']	 is  called  Magnet on .  It  is  a  powerful  Pokémon  that  can  use  its  magnetic  powers  to  attract  and  rep	True	 with a group of Magnemite — magnet-like Pokémon	6	[' with', ' a', ' group', ' of', ' Magn', 'em', 'ite']
48	29	The evolved form of x	-1	The evolved form of Magnemite	Magneton	Magnemite	[' is', ' called', ' Magnet', 'on', '.', ' It', ' is', ' a', ' powerful', ' Pokémon', ' that', ' can', ' use', ' its', ' magnetic', ' powers', ' to', ' attract', ' and', ' rep']	 is  called  Magnet on .  It  is  a  powerful  Pokémon  that  can  use  its  magnetic  powers  to  attract  and  rep	True	 lost by the delivery Magnemite on their way to	6	[' lost', ' by', ' the', ' delivery', ' Magn', 'em', 'ite']
49	31	The evolved form of x	-1	The evolved form of Seel	Dewgong	Seel	['ie', ',', ' the', ' F', 'ae', ' are', ' a', ' race', ' of', ' beings', ' that', ' are', ' not', ' human', '.', ' They', ' are', ' beautiful', ',', ' graceful']	ie ,  the  F ae  are  a  race  of  beings  that  are  not  human .  They  are  beautiful ,  graceful	False	" Magnificat canticle, ""Meine Seele erhebt den Herren""."	10	"[' Magn', 'ific', 'at', ' cant', 'icle', ',', ' ""', 'Me', 'ine', ' Se', 'el']"
50	31	The evolved form of x	-1	The evolved form of Seel	Dewgong	Seel	['ie', ',', ' the', ' F', 'ae', ' are', ' a', ' race', ' of', ' beings', ' that', ' are', ' not', ' human', '.', ' They', ' are', ' beautiful', ',', ' graceful']	ie ,  the  F ae  are  a  race  of  beings  that  are  not  human .  They  are  beautiful ,  graceful	False	 Magnificat Meine Seel erhebt den	6	[' Magn', 'ific', 'at', ' Me', 'ine', ' Se', 'el']
51	31	The evolved form of x	-1	The evolved form of Seel	Dewgong	Seel	['ie', ',', ' the', ' F', 'ae', ' are', ' a', ' race', ' of', ' beings', ' that', ' are', ' not', ' human', '.', ' They', ' are', ' beautiful', ',', ' graceful']	ie ,  the  F ae  are  a  race  of  beings  that  are  not  human .  They  are  beautiful ,  graceful	False	 Voyenno-Vozdooshnykh Seel – Air Force Scientific	11	[' Voy', 'enn', 'o', '-', 'V', 'oz', 'do', 'osh', 'ny', 'kh', ' Se', 'el']
52	31	The evolved form of x	-1	The evolved form of Seel	Dewgong	Seel	['ie', ',', ' the', ' F', 'ae', ' are', ' a', ' race', ' of', ' beings', ' that', ' are', ' not', ' human', '.', ' They', ' are', ' beautiful', ',', ' graceful']	ie ,  the  F ae  are  a  race  of  beings  that  are  not  human .  They  are  beautiful ,  graceful	False	 contralto soloist at the Seel Street Benedictine	8	[' cont', 'ral', 'to', ' solo', 'ist', ' at', ' the', ' Se', 'el']
53	31	The evolved form of x	-1	The evolved form of Seel	Dewgong	Seel	['ie', ',', ' the', ' F', 'ae', ' are', ' a', ' race', ' of', ' beings', ' that', ' are', ' not', ' human', '.', ' They', ' are', ' beautiful', ',', ' graceful']	ie ,  the  F ae  are  a  race  of  beings  that  are  not  human .  They  are  beautiful ,  graceful	False	 Voyenno-Vozdushnykh Seel — NII VVS) between	11	[' Voy', 'enn', 'o', '-', 'V', 'oz', 'd', 'ush', 'ny', 'kh', ' Se', 'el']
54	34	The evolved form of x	-1	The evolved form of Gastly	Haunter	Gastly	[' is', ' a', ' ghost', 'ly', ',', ' translucent', ',', ' and', ' ghost', 'ly', ' ghost', '.', ' It', ' is', ' a', ' ghost', 'ly', ' ghost', '.', ' It']	 is  a  ghost ly ,  translucent ,  and  ghost ly  ghost .  It  is  a  ghost ly  ghost .  It	False	 possessed by a Gastly in the Lavender	4	[' possessed', ' by', ' a', ' Gast', 'ly']
55	34	The evolved form of x	-1	The evolved form of Gastly	Haunter	Gastly	[' is', ' a', ' ghost', 'ly', ',', ' translucent', ',', ' and', ' ghost', 'ly', ' ghost', '.', ' It', ' is', ' a', ' ghost', 'ly', ' ghost', '.', ' It']	 is  a  ghost ly ,  translucent ,  and  ghost ly  ghost .  It  is  a  ghost ly  ghost .  It	False	 possessed by a Gastly in the Lavender	4	[' possessed', ' by', ' a', ' Gast', 'ly']
56	34	The evolved form of x	-1	The evolved form of Gastly	Haunter	Gastly	[' is', ' a', ' ghost', 'ly', ',', ' translucent', ',', ' and', ' ghost', 'ly', ' ghost', '.', ' It', ' is', ' a', ' ghost', 'ly', ' ghost', '.', ' It']	 is  a  ghost ly ,  translucent ,  and  ghost ly  ghost .  It  is  a  ghost ly  ghost .  It	False	 possessed by a Gastly in the Lavender	4	[' possessed', ' by', ' a', ' Gast', 'ly']
57	36	The evolved form of x	-1	The evolved form of Krabby	Kingler	Krabby	[' Patty', ' is', ' Kr', 'abby', ' Patty', '.', '\n', '\n', 'The', ' evolved', ' form', ' of', ' Kr', 'abby', ' Patty', ' is', ' Kr', 'abby', ' Patty', '.']	" Patty  is  Kr abby  Patty . 
 
 The  evolved  form  of  Kr abby  Patty  is  Kr abby  Patty ."	False	" Sandy"", ""The Krabby Patty That Ate"	5	"[' Sandy', '"",', ' ""', 'The', ' Kr', 'abby']"
58	36	The evolved form of x	-1	The evolved form of Krabby	Kingler	Krabby	[' Patty', ' is', ' Kr', 'abby', ' Patty', '.', '\n', '\n', 'The', ' evolved', ' form', ' of', ' Kr', 'abby', ' Patty', ' is', ' Kr', 'abby', ' Patty', '.']	" Patty  is  Kr abby  Patty . 
 
 The  evolved  form  of  Kr abby  Patty  is  Kr abby  Patty ."	False	" episodes ""Fear of a Krabby Patty"" and ""Shell"	6	"[' episodes', ' ""', 'Fear', ' of', ' a', ' Kr', 'abby']"
59	36	The evolved form of x	-1	The evolved form of Krabby	Kingler	Krabby	[' Patty', ' is', ' Kr', 'abby', ' Patty', '.', '\n', '\n', 'The', ' evolved', ' form', ' of', ' Kr', 'abby', ' Patty', ' is', ' Kr', 'abby', ' Patty', '.']	" Patty  is  Kr abby  Patty . 
 
 The  evolved  form  of  Kr abby  Patty  is  Kr abby  Patty ."	False	" For Sandy"", ""The Krabby Patty That Ate Bikini"	6	"[' For', ' Sandy', '"",', ' ""', 'The', ' Kr', 'abby']"
