	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
10	2	Secret identity of x	-1	Secret identity of Wonder Woman	Diana Prince	Wonder Woman	['\n', '\n', 'Wonder', ' Woman', ' is', ' a', ' fictional', ' superhero', 'ine', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics', '.', ' Created']	"
 
 Wonder  Woman  is  a  fictional  superhero ine  appearing  in  American  comic  books  published  by  DC  Comics .  Created"	False	 with Zatanna and Wonder Woman struggling	6	[' with', ' Z', 'at', 'anna', ' and', ' Wonder', ' Woman']
11	2	Secret identity of x	-1	Secret identity of Wonder Woman	Diana Prince	Wonder Woman	['\n', '\n', 'Wonder', ' Woman', ' is', ' a', ' fictional', ' superhero', 'ine', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics', '.', ' Created']	"
 
 Wonder  Woman  is  a  fictional  superhero ine  appearing  in  American  comic  books  published  by  DC  Comics .  Created"	False	" Beyoncé is seen wearing a Wonder Woman T-shirt.
"	7	[' Beyon', 'cé', ' is', ' seen', ' wearing', ' a', ' Wonder', ' Woman']
12	2	Secret identity of x	-1	Secret identity of Wonder Woman	Diana Prince	Wonder Woman	['\n', '\n', 'Wonder', ' Woman', ' is', ' a', ' fictional', ' superhero', 'ine', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics', '.', ' Created']	"
 
 Wonder  Woman  is  a  fictional  superhero ine  appearing  in  American  comic  books  published  by  DC  Comics .  Created"	False	 Comics production Wonder Woman: Amazonia	3	[' Comics', ' production', ' Wonder', ' Woman']
13	2	Secret identity of x	-1	Secret identity of Wonder Woman	Diana Prince	Wonder Woman	['\n', '\n', 'Wonder', ' Woman', ' is', ' a', ' fictional', ' superhero', 'ine', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics', '.', ' Created']	"
 
 Wonder  Woman  is  a  fictional  superhero ine  appearing  in  American  comic  books  published  by  DC  Comics .  Created"	False	 Superman, Batman, and Wonder Woman — were still	6	[' Superman', ',', ' Batman', ',', ' and', ' Wonder', ' Woman']
14	2	Secret identity of x	-1	Secret identity of Wonder Woman	Diana Prince	Wonder Woman	['\n', '\n', 'Wonder', ' Woman', ' is', ' a', ' fictional', ' superhero', 'ine', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics', '.', ' Created']	"
 
 Wonder  Woman  is  a  fictional  superhero ine  appearing  in  American  comic  books  published  by  DC  Comics .  Created"	False	 Gadot was cast as Wonder Woman in December 2013.	6	[' Gad', 'ot', ' was', ' cast', ' as', ' Wonder', ' Woman']
15	3	Secret identity of x	-1	Secret identity of Spider-Man	Peter Parker	Spider-Man	['\n', '\n', 'The', ' Spider', '-', 'Man', ' of', ' the', ' Marvel', ' Universe', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in', ' American']	"
 
 The  Spider - Man  of  the  Marvel  Universe  is  a  fictional  character ,  a  superhero  appearing  in  American"	False	 Friends, the 1967 Spider-Man cartoon and	6	[' Friends', ',', ' the', ' 1967', ' Spider', '-', 'Man']
16	3	Secret identity of x	-1	Secret identity of Spider-Man	Peter Parker	Spider-Man	['\n', '\n', 'The', ' Spider', '-', 'Man', ' of', ' the', ' Marvel', ' Universe', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in', ' American']	"
 
 The  Spider - Man  of  the  Marvel  Universe  is  a  fictional  character ,  a  superhero  appearing  in  American"	False	 to The Amazing Spider-Man ‍ — ‌ her sole	5	[' to', ' The', ' Amazing', ' Spider', '-', 'Man']
17	3	Secret identity of x	-1	Secret identity of Spider-Man	Peter Parker	Spider-Man	['\n', '\n', 'The', ' Spider', '-', 'Man', ' of', ' the', ' Marvel', ' Universe', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in', ' American']	"
 
 The  Spider - Man  of  the  Marvel  Universe  is  a  fictional  character ,  a  superhero  appearing  in  American"	False		2	['Spider', '-', 'Man']
18	3	Secret identity of x	-1	Secret identity of Spider-Man	Peter Parker	Spider-Man	['\n', '\n', 'The', ' Spider', '-', 'Man', ' of', ' the', ' Marvel', ' Universe', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in', ' American']	"
 
 The  Spider - Man  of  the  Marvel  Universe  is  a  fictional  character ,  a  superhero  appearing  in  American"	False	 and wind effects. Spider-Man attempts to pull	6	[' and', ' wind', ' effects', '.', ' Spider', '-', 'Man']
19	3	Secret identity of x	-1	Secret identity of Spider-Man	Peter Parker	Spider-Man	['\n', '\n', 'The', ' Spider', '-', 'Man', ' of', ' the', ' Marvel', ' Universe', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in', ' American']	"
 
 The  Spider - Man  of  the  Marvel  Universe  is  a  fictional  character ,  a  superhero  appearing  in  American"	False		2	['Spider', '-', 'Man']
20	4	Secret identity of x	-1	Secret identity of Iron Man	Tony Stark	Iron Man	['\n', '\n', 'The', ' Iron', ' Man', ' suit', ' is', ' a', ' fictional', ' superhero', ' costume', ' worn', ' by', ' Tony', ' Stark', ',', ' a', '.', 'k', '.']	"
 
 The  Iron  Man  suit  is  a  fictional  superhero  costume  worn  by  Tony  Stark ,  a . k ."	True	 Hayter, and pitted Iron Man against his	6	[' Hay', 'ter', ',', ' and', ' pitted', ' Iron', ' Man']
21	4	Secret identity of x	-1	Secret identity of Iron Man	Tony Stark	Iron Man	['\n', '\n', 'The', ' Iron', ' Man', ' suit', ' is', ' a', ' fictional', ' superhero', ' costume', ' worn', ' by', ' Tony', ' Stark', ',', ' a', '.', 'k', '.']	"
 
 The  Iron  Man  suit  is  a  fictional  superhero  costume  worn  by  Tony  Stark ,  a . k ."	True	" Stark build the first Iron Man suit.
"	5	[' Stark', ' build', ' the', ' first', ' Iron', ' Man']
22	4	Secret identity of x	-1	Secret identity of Iron Man	Tony Stark	Iron Man	['\n', '\n', 'The', ' Iron', ' Man', ' suit', ' is', ' a', ' fictional', ' superhero', ' costume', ' worn', ' by', ' Tony', ' Stark', ',', ' a', '.', 'k', '.']	"
 
 The  Iron  Man  suit  is  a  fictional  superhero  costume  worn  by  Tony  Stark ,  a . k ."	True	 Orton in a 60-minute Iron Man match. Cena successfully	8	[' Or', 'ton', ' in', ' a', ' 60', '-', 'minute', ' Iron', ' Man']
23	4	Secret identity of x	-1	Secret identity of Iron Man	Tony Stark	Iron Man	['\n', '\n', 'The', ' Iron', ' Man', ' suit', ' is', ' a', ' fictional', ' superhero', ' costume', ' worn', ' by', ' Tony', ' Stark', ',', ' a', '.', 'k', '.']	"
 
 The  Iron  Man  suit  is  a  fictional  superhero  costume  worn  by  Tony  Stark ,  a . k ."	True	 premiere of Iron Man 3 on April 24.	3	[' premiere', ' of', ' Iron', ' Man']
24	4	Secret identity of x	-1	Secret identity of Iron Man	Tony Stark	Iron Man	['\n', '\n', 'The', ' Iron', ' Man', ' suit', ' is', ' a', ' fictional', ' superhero', ' costume', ' worn', ' by', ' Tony', ' Stark', ',', ' a', '.', 'k', '.']	"
 
 The  Iron  Man  suit  is  a  fictional  superhero  costume  worn  by  Tony  Stark ,  a . k ."	True	 because Favreau felt Iron Man's archnemesis, the	5	[' because', ' Fav', 'reau', ' felt', ' Iron', ' Man']
25	5	Secret identity of x	-1	Secret identity of Captain America	Steve Rogers	Captain America	[':', ' The', ' Winter', ' Soldier', '\n', '\n', 'The', ' Winter', ' Soldier', ' is', ' a', ' fictional', ' character', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by']	":  The  Winter  Soldier 
 
 The  Winter  Soldier  is  a  fictional  character  appearing  in  American  comic  books  published  by"	False	 2, Thor and Captain America: The First	5	[' 2', ',', ' Thor', ' and', ' Captain', ' America']
26	5	Secret identity of x	-1	Secret identity of Captain America	Steve Rogers	Captain America	[':', ' The', ' Winter', ' Soldier', '\n', '\n', 'The', ' Winter', ' Soldier', ' is', ' a', ' fictional', ' character', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by']	":  The  Winter  Soldier 
 
 The  Winter  Soldier  is  a  fictional  character  appearing  in  American  comic  books  published  by"	False	" year to watch Captain America save the day.""
"	4	[' year', ' to', ' watch', ' Captain', ' America']
27	5	Secret identity of x	-1	Secret identity of Captain America	Steve Rogers	Captain America	[':', ' The', ' Winter', ' Soldier', '\n', '\n', 'The', ' Winter', ' Soldier', ' is', ' a', ' fictional', ' character', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by']	":  The  Winter  Soldier 
 
 The  Winter  Soldier  is  a  fictional  character  appearing  in  American  comic  books  published  by"	False		1	['Captain', ' America']
28	5	Secret identity of x	-1	Secret identity of Captain America	Steve Rogers	Captain America	[':', ' The', ' Winter', ' Soldier', '\n', '\n', 'The', ' Winter', ' Soldier', ' is', ' a', ' fictional', ' character', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by']	":  The  Winter  Soldier 
 
 The  Winter  Soldier  is  a  fictional  character  appearing  in  American  comic  books  published  by"	False	 Man, Thor, Captain America with neo-noir attitude.	5	[' Man', ',', ' Thor', ',', ' Captain', ' America']
29	5	Secret identity of x	-1	Secret identity of Captain America	Steve Rogers	Captain America	[':', ' The', ' Winter', ' Soldier', '\n', '\n', 'The', ' Winter', ' Soldier', ' is', ' a', ' fictional', ' character', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by']	":  The  Winter  Soldier 
 
 The  Winter  Soldier  is  a  fictional  character  appearing  in  American  comic  books  published  by"	False	 around the fictional Captain America Adventure Program radio	4	[' around', ' the', ' fictional', ' Captain', ' America']
30	6	Secret identity of x	-1	Secret identity of The Flash	Barry Allen	The Flash	[':', ' Barry', ' Allen', '\n', '\n', 'The', ' Flash', ' is', ' a', ' fictional', ' superhero', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics']	":  Barry  Allen 
 
 The  Flash  is  a  fictional  superhero  appearing  in  American  comic  books  published  by  DC  Comics"	True	 in complexity. The Flash version was much	4	[' in', ' complexity', '.', ' The', ' Flash']
31	6	Secret identity of x	-1	Secret identity of The Flash	Barry Allen	The Flash	[':', ' Barry', ' Allen', '\n', '\n', 'The', ' Flash', ' is', ' a', ' fictional', ' superhero', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics']	":  Barry  Allen 
 
 The  Flash  is  a  fictional  superhero  appearing  in  American  comic  books  published  by  DC  Comics"	True	 the season. The Flash finished first during	4	[' the', ' season', '.', ' The', ' Flash']
32	6	Secret identity of x	-1	Secret identity of The Flash	Barry Allen	The Flash	[':', ' Barry', ' Allen', '\n', '\n', 'The', ' Flash', ' is', ' a', ' fictional', ' superhero', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics']	":  Barry  Allen 
 
 The  Flash  is  a  fictional  superhero  appearing  in  American  comic  books  published  by  DC  Comics"	True	 Comics,	2	[' Comics', 'The', ' Flash']
33	6	Secret identity of x	-1	Secret identity of The Flash	Barry Allen	The Flash	[':', ' Barry', ' Allen', '\n', '\n', 'The', ' Flash', ' is', ' a', ' fictional', ' superhero', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics']	":  Barry  Allen 
 
 The  Flash  is  a  fictional  superhero  appearing  in  American  comic  books  published  by  DC  Comics"	True	 care is needed. The Flash is used for yacht	5	[' care', ' is', ' needed', '.', ' The', ' Flash']
34	6	Secret identity of x	-1	Secret identity of The Flash	Barry Allen	The Flash	[':', ' Barry', ' Allen', '\n', '\n', 'The', ' Flash', ' is', ' a', ' fictional', ' superhero', ' appearing', ' in', ' American', ' comic', ' books', ' published', ' by', ' DC', ' Comics']	":  Barry  Allen 
 
 The  Flash  is  a  fictional  superhero  appearing  in  American  comic  books  published  by  DC  Comics"	True	 Portal, titled Portal: The Flash Version, just prior	6	[' Portal', ',', ' titled', ' Portal', ':', ' The', ' Flash']
35	7	Secret identity of x	-1	Secret identity of Green Lantern	Hal Jordan	Green Lantern	[':', ' The', ' Animated', ' Series', '\n', '\n', 'Green', ' Lantern', ':', ' The', ' Animated', ' Series', ' is', ' a', ' television', ' series', ' based', ' on', ' the', ' DC']	":  The  Animated  Series 
 
 Green  Lantern :  The  Animated  Series  is  a  television  series  based  on  the  DC"	False		1	['Green', ' Lantern']
36	7	Secret identity of x	-1	Secret identity of Green Lantern	Hal Jordan	Green Lantern	[':', ' The', ' Animated', ' Series', '\n', '\n', 'Green', ' Lantern', ':', ' The', ' Animated', ' Series', ' is', ' a', ' television', ' series', ' based', ' on', ' the', ' DC']	":  The  Animated  Series 
 
 Green  Lantern :  The  Animated  Series  is  a  television  series  based  on  the  DC"	False		1	['Green', ' Lantern']
37	7	Secret identity of x	-1	Secret identity of Green Lantern	Hal Jordan	Green Lantern	[':', ' The', ' Animated', ' Series', '\n', '\n', 'Green', ' Lantern', ':', ' The', ' Animated', ' Series', ' is', ' a', ' television', ' series', ' based', ' on', ' the', ' DC']	":  The  Animated  Series 
 
 Green  Lantern :  The  Animated  Series  is  a  television  series  based  on  the  DC"	False		1	['Green', ' Lantern']
38	7	Secret identity of x	-1	Secret identity of Green Lantern	Hal Jordan	Green Lantern	[':', ' The', ' Animated', ' Series', '\n', '\n', 'Green', ' Lantern', ':', ' The', ' Animated', ' Series', ' is', ' a', ' television', ' series', ' based', ' on', ' the', ' DC']	":  The  Animated  Series 
 
 Green  Lantern :  The  Animated  Series  is  a  television  series  based  on  the  DC"	False	 by DC Comics in its Green Lantern and Green Lantern	6	[' by', ' DC', ' Comics', ' in', ' its', ' Green', ' Lantern']
39	7	Secret identity of x	-1	Secret identity of Green Lantern	Hal Jordan	Green Lantern	[':', ' The', ' Animated', ' Series', '\n', '\n', 'Green', ' Lantern', ':', ' The', ' Animated', ' Series', ' is', ' a', ' television', ' series', ' based', ' on', ' the', ' DC']	":  The  Animated  Series 
 
 Green  Lantern :  The  Animated  Series  is  a  television  series  based  on  the  DC"	False		1	['Green', ' Lantern']
40	8	Secret identity of x	-1	Secret identity of Green Arrow	Oliver Queen	Green Arrow	[':', ' The', ' Arrow', ' of', ' the', ' Year', '\n', '\n', 'The', ' Green', ' Arrow', ' of', ' the', ' Year', ' is', ' the', ' Green', ' Arrow', ' of', ' the']	":  The  Arrow  of  the  Year 
 
 The  Green  Arrow  of  the  Year  is  the  Green  Arrow  of  the"	False	 of Oliver Queen's Green Arrow persona in the season	5	"[' of', ' Oliver', ' Queen', ""'s"", ' Green', ' Arrow']"
41	8	Secret identity of x	-1	Secret identity of Green Arrow	Oliver Queen	Green Arrow	[':', ' The', ' Arrow', ' of', ' the', ' Year', '\n', '\n', 'The', ' Green', ' Arrow', ' of', ' the', ' Year', ' is', ' the', ' Green', ' Arrow', ' of', ' the']	":  The  Arrow  of  the  Year 
 
 The  Green  Arrow  of  the  Year  is  the  Green  Arrow  of  the"	False	 begins assisting Green Arrow (Justin Hartley)	3	[' begins', ' assisting', ' Green', ' Arrow']
42	8	Secret identity of x	-1	Secret identity of Green Arrow	Oliver Queen	Green Arrow	[':', ' The', ' Arrow', ' of', ' the', ' Year', '\n', '\n', 'The', ' Green', ' Arrow', ' of', ' the', ' Year', ' is', ' the', ' Green', ' Arrow', ' of', ' the']	":  The  Arrow  of  the  Year 
 
 The  Green  Arrow  of  the  Year  is  the  Green  Arrow  of  the"	False	 creating Oliver's Green Arrow costume, Cranstoun	4	"[' creating', ' Oliver', ""'s"", ' Green', ' Arrow']"
43	8	Secret identity of x	-1	Secret identity of Green Arrow	Oliver Queen	Green Arrow	[':', ' The', ' Arrow', ' of', ' the', ' Year', '\n', '\n', 'The', ' Green', ' Arrow', ' of', ' the', ' Year', ' is', ' the', ' Green', ' Arrow', ' of', ' the']	":  The  Arrow  of  the  Year 
 
 The  Green  Arrow  of  the  Year  is  the  Green  Arrow  of  the"	False	 debut in the Green Arrow television	4	[' debut', ' in', ' the', ' Green', ' Arrow']
44	8	Secret identity of x	-1	Secret identity of Green Arrow	Oliver Queen	Green Arrow	[':', ' The', ' Arrow', ' of', ' the', ' Year', '\n', '\n', 'The', ' Green', ' Arrow', ' of', ' the', ' Year', ' is', ' the', ' Green', ' Arrow', ' of', ' the']	":  The  Arrow  of  the  Year 
 
 The  Green  Arrow  of  the  Year  is  the  Green  Arrow  of  the"	False	 and his alter ego Green Arrow. Oliver was	5	[' and', ' his', ' alter', ' ego', ' Green', ' Arrow']
45	9	Secret identity of x	-1	Secret identity of Aquaman	Arthur Curry	Aquaman	['\n', '\n', 'A', 'qu', 'aman', ' is', ' the', ' king', ' of', ' the', ' sea', '.', ' He', ' is', ' the', ' ruler', ' of', ' Atlantis', ',', ' a']	"
 
 A qu aman  is  the  king  of  the  sea .  He  is  the  ruler  of  Atlantis ,  a"	False	 mentions that Aquaman is pretty	3	[' mentions', ' that', ' Aqu', 'aman']
46	9	Secret identity of x	-1	Secret identity of Aquaman	Arthur Curry	Aquaman	['\n', '\n', 'A', 'qu', 'aman', ' is', ' the', ' king', ' of', ' the', ' sea', '.', ' He', ' is', ' the', ' ruler', ' of', ' Atlantis', ',', ' a']	"
 
 A qu aman  is  the  king  of  the  sea .  He  is  the  ruler  of  Atlantis ,  a"	False	" to work on the Aquaman pilot.
"	5	[' to', ' work', ' on', ' the', ' Aqu', 'aman']
47	9	Secret identity of x	-1	Secret identity of Aquaman	Arthur Curry	Aquaman	['\n', '\n', 'A', 'qu', 'aman', ' is', ' the', ' king', ' of', ' the', ' sea', '.', ' He', ' is', ' the', ' ruler', ' of', ' Atlantis', ',', ' a']	"
 
 A qu aman  is  the  king  of  the  sea .  He  is  the  ruler  of  Atlantis ,  a"	False	 The concept of Aquaman stemmed from a fifth	4	[' The', ' concept', ' of', ' Aqu', 'aman']
48	9	Secret identity of x	-1	Secret identity of Aquaman	Arthur Curry	Aquaman	['\n', '\n', 'A', 'qu', 'aman', ' is', ' the', ' king', ' of', ' the', ' sea', '.', ' He', ' is', ' the', ' ruler', ' of', ' Atlantis', ',', ' a']	"
 
 A qu aman  is  the  king  of  the  sea .  He  is  the  ruler  of  Atlantis ,  a"	False	" he discovered that Aquaman had a ""serious ..."	4	[' he', ' discovered', ' that', ' Aqu', 'aman']
49	9	Secret identity of x	-1	Secret identity of Aquaman	Arthur Curry	Aquaman	['\n', '\n', 'A', 'qu', 'aman', ' is', ' the', ' king', ' of', ' the', ' sea', '.', ' He', ' is', ' the', ' ruler', ' of', ' Atlantis', ',', ' a']	"
 
 A qu aman  is  the  king  of  the  sea .  He  is  the  ruler  of  Atlantis ,  a"	False	 (DC Comics,	5	[' (', 'DC', ' Comics', 'A', 'qu', 'aman']
50	10	Secret identity of x	-1	Secret identity of Daredevil	Matt Murdock	Daredevil	[':', ' The', ' Man', ' Without', ' Fear', '\n', '\n', 'The', ' Man', ' Without', ' Fear', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in']	":  The  Man  Without  Fear 
 
 The  Man  Without  Fear  is  a  fictional  character ,  a  superhero  appearing  in"	False	 (Matt Murdock / Daredevil in Daredevil)	5	[' (', 'Matt', ' Murd', 'ock', ' /', ' Daredevil']
51	10	Secret identity of x	-1	Secret identity of Daredevil	Matt Murdock	Daredevil	[':', ' The', ' Man', ' Without', ' Fear', '\n', '\n', 'The', ' Man', ' Without', ' Fear', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in']	":  The  Man  Without  Fear 
 
 The  Man  Without  Fear  is  a  fictional  character ,  a  superhero  appearing  in"	False	 streaming with Marvel's Daredevil on Netflix in 2015,	4	"[' streaming', ' with', ' Marvel', ""'s"", ' Daredevil']"
52	10	Secret identity of x	-1	Secret identity of Daredevil	Matt Murdock	Daredevil	[':', ' The', ' Man', ' Without', ' Fear', '\n', '\n', 'The', ' Man', ' Without', ' Fear', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in']	":  The  Man  Without  Fear 
 
 The  Man  Without  Fear  is  a  fictional  character ,  a  superhero  appearing  in"	False	 Charles Xavier and Daredevil — are introduced	3	[' Charles', ' Xavier', ' and', ' Daredevil']
53	10	Secret identity of x	-1	Secret identity of Daredevil	Matt Murdock	Daredevil	[':', ' The', ' Man', ' Without', ' Fear', '\n', '\n', 'The', ' Man', ' Without', ' Fear', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in']	":  The  Man  Without  Fear 
 
 The  Man  Without  Fear  is  a  fictional  character ,  a  superhero  appearing  in"	False	 director's cut of Daredevil was released, reincorporating	4	"[' director', ""'s"", ' cut', ' of', ' Daredevil']"
54	10	Secret identity of x	-1	Secret identity of Daredevil	Matt Murdock	Daredevil	[':', ' The', ' Man', ' Without', ' Fear', '\n', '\n', 'The', ' Man', ' Without', ' Fear', ' is', ' a', ' fictional', ' character', ',', ' a', ' superhero', ' appearing', ' in']	":  The  Man  Without  Fear 
 
 The  Man  Without  Fear  is  a  fictional  character ,  a  superhero  appearing  in"	False	 2015 TV series Daredevil and the costume	3	[' 2015', ' TV', ' series', ' Daredevil']
55	11	Secret identity of x	-1	Secret identity of Cyclops	Scott Summers	Cyclops	['\n', '\n', 'The', ' X', '-', 'Men', ' are', ' a', ' team', ' of', ' mutants', ',', ' each', ' with', ' their', ' own', ' unique', ' powers', '.', ' They']	"
 
 The  X - Men  are  a  team  of  mutants ,  each  with  their  own  unique  powers .  They"	False	 conclusion when Cyclops officially closes	3	[' conclusion', ' when', ' Cycl', 'ops']
56	11	Secret identity of x	-1	Secret identity of Cyclops	Scott Summers	Cyclops	['\n', '\n', 'The', ' X', '-', 'Men', ' are', ' a', ' team', ' of', ' mutants', ',', ' each', ' with', ' their', ' own', ' unique', ' powers', '.', ' They']	"
 
 The  X - Men  are  a  team  of  mutants ,  each  with  their  own  unique  powers .  They"	False	 Professor X and Cyclops go to see Magneto.	4	[' Professor', ' X', ' and', ' Cycl', 'ops']
57	11	Secret identity of x	-1	Secret identity of Cyclops	Scott Summers	Cyclops	['\n', '\n', 'The', ' X', '-', 'Men', ' are', ' a', ' team', ' of', ' mutants', ',', ' each', ' with', ' their', ' own', ' unique', ' powers', '.', ' They']	"
 
 The  X - Men  are  a  team  of  mutants ,  each  with  their  own  unique  powers .  They"	False	 brainwashed Cyclops while trying to	3	[' brain', 'washed', ' Cycl', 'ops']
58	11	Secret identity of x	-1	Secret identity of Cyclops	Scott Summers	Cyclops	['\n', '\n', 'The', ' X', '-', 'Men', ' are', ' a', ' team', ' of', ' mutants', ',', ' each', ' with', ' their', ' own', ' unique', ' powers', '.', ' They']	"
 
 The  X - Men  are  a  team  of  mutants ,  each  with  their  own  unique  powers .  They"	False	 her shock. Meanwhile, Cyclops, still distraught	6	[' her', ' shock', '.', ' Meanwhile', ',', ' Cycl', 'ops']
