	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
10	2	The name of the CEO of x	-1	The name of the CEO of NVIDIA	Jensen Huang	NVIDIA	"[' is' ' not' ' a' ' secret' '.' ' It' ' is' ' not' ' a' ' secret' ' that'
 ' NVIDIA' ' is' ' working' ' on' ' a' ' new' ' GPU' ' architecture' '.']"	 is  not  a  secret .  It  is  not  a  secret  that  NVIDIA  is  working  on  a  new  GPU  architecture .	False	 models of the NVIDIA Geforce 7900	3	[' models', ' of', ' the', ' NVIDIA']
11	2	The name of the CEO of x	-1	The name of the CEO of NVIDIA	Jensen Huang	NVIDIA	"[' is' ' not' ' a' ' secret' '.' ' It' ' is' ' not' ' a' ' secret' ' that'
 ' NVIDIA' ' is' ' working' ' on' ' a' ' new' ' GPU' ' architecture' '.']"	 is  not  a  secret .  It  is  not  a  secret  that  NVIDIA  is  working  on  a  new  GPU  architecture .	False	 software to support NVIDIA graphics cards.	3	[' software', ' to', ' support', ' NVIDIA']
12	2	The name of the CEO of x	-1	The name of the CEO of NVIDIA	Jensen Huang	NVIDIA	"[' is' ' not' ' a' ' secret' '.' ' It' ' is' ' not' ' a' ' secret' ' that'
 ' NVIDIA' ' is' ' working' ' on' ' a' ' new' ' GPU' ' architecture' '.']"	 is  not  a  secret .  It  is  not  a  secret  that  NVIDIA  is  working  on  a  new  GPU  architecture .	False	 software to support NVIDIA graphics cards.	3	[' software', ' to', ' support', ' NVIDIA']
13	2	The name of the CEO of x	-1	The name of the CEO of NVIDIA	Jensen Huang	NVIDIA	"[' is' ' not' ' a' ' secret' '.' ' It' ' is' ' not' ' a' ' secret' ' that'
 ' NVIDIA' ' is' ' working' ' on' ' a' ' new' ' GPU' ' architecture' '.']"	 is  not  a  secret .  It  is  not  a  secret  that  NVIDIA  is  working  on  a  new  GPU  architecture .	False	 ATI 3000-series and NVIDIA GTX 200-series	5	[' ATI', ' 3000', '-', 'series', ' and', ' NVIDIA']
14	2	The name of the CEO of x	-1	The name of the CEO of NVIDIA	Jensen Huang	NVIDIA	"[' is' ' not' ' a' ' secret' '.' ' It' ' is' ' not' ' a' ' secret' ' that'
 ' NVIDIA' ' is' ' working' ' on' ' a' ' new' ' GPU' ' architecture' '.']"	 is  not  a  secret .  It  is  not  a  secret  that  NVIDIA  is  working  on  a  new  GPU  architecture .	False	 software to support NVIDIA graphics cards.	3	[' software', ' to', ' support', ' NVIDIA']
15	3	The name of the CEO of x	-1	The name of the CEO of Meta	Mark Zuckerberg	Meta	"['verse' ' is' ' not' ' a' ' secret' '.' ' It' ' is' ' a' ' secret' '.'
 '\n' '\n' 'The' ' name' ' of' ' the' ' CEO' ' of' ' Meta']"	"verse  is  not  a  secret .  It  is  a  secret . 
 
 The  name  of  the  CEO  of  Meta"	False	 Milena Govich and Meta Golding also	5	[' Mil', 'ena', ' Gov', 'ich', ' and', ' Meta']
16	3	The name of the CEO of x	-1	The name of the CEO of Meta	Mark Zuckerberg	Meta	"['verse' ' is' ' not' ' a' ' secret' '.' ' It' ' is' ' a' ' secret' '.'
 '\n' '\n' 'The' ' name' ' of' ' the' ' CEO' ' of' ' Meta']"	"verse  is  not  a  secret .  It  is  a  secret . 
 
 The  name  of  the  CEO  of  Meta"	False		0	['Meta']
17	3	The name of the CEO of x	-1	The name of the CEO of Meta	Mark Zuckerberg	Meta	"['verse' ' is' ' not' ' a' ' secret' '.' ' It' ' is' ' a' ' secret' '.'
 '\n' '\n' 'The' ' name' ' of' ' the' ' CEO' ' of' ' Meta']"	"verse  is  not  a  secret .  It  is  a  secret . 
 
 The  name  of  the  CEO  of  Meta"	False		0	['Meta']
18	3	The name of the CEO of x	-1	The name of the CEO of Meta	Mark Zuckerberg	Meta	"['verse' ' is' ' not' ' a' ' secret' '.' ' It' ' is' ' a' ' secret' '.'
 '\n' '\n' 'The' ' name' ' of' ' the' ' CEO' ' of' ' Meta']"	"verse  is  not  a  secret .  It  is  a  secret . 
 
 The  name  of  the  CEO  of  Meta"	False	 Bioinformatic Harvester A Meta search engine (29	8	[' Bio', 'in', 'form', 'atic', ' Har', 'ves', 'ter', ' A', ' Meta']
19	3	The name of the CEO of x	-1	The name of the CEO of Meta	Mark Zuckerberg	Meta	"['verse' ' is' ' not' ' a' ' secret' '.' ' It' ' is' ' a' ' secret' '.'
 '\n' '\n' 'The' ' name' ' of' ' the' ' CEO' ' of' ' Meta']"	"verse  is  not  a  secret .  It  is  a  secret . 
 
 The  name  of  the  CEO  of  Meta"	False		0	['Meta']
20	6	The name of the CEO of x	-1	The name of the CEO of Goldman Sachs	David Solomon	Goldman Sachs	"[',' ' Lloyd' ' Blank' 'fe' 'in' ',' ' is' ' a' ' perfect' ' example'
 ' of' ' the' ' kind' ' of' ' person' ' who' ' is' ' not' ' a' ' good']"	,  Lloyd  Blank fe in ,  is  a  perfect  example  of  the  kind  of  person  who  is  not  a  good	False	 investment firms such as Goldman Sachs are making	5	[' investment', ' firms', ' such', ' as', ' Goldman', ' Sachs']
21	6	The name of the CEO of x	-1	The name of the CEO of Goldman Sachs	David Solomon	Goldman Sachs	"[',' ' Lloyd' ' Blank' 'fe' 'in' ',' ' is' ' a' ' perfect' ' example'
 ' of' ' the' ' kind' ' of' ' person' ' who' ' is' ' not' ' a' ' good']"	,  Lloyd  Blank fe in ,  is  a  perfect  example  of  the  kind  of  person  who  is  not  a  good	False	 the DSi was unveiled, Goldman Sachs analyst Matthew J.	7	[' the', ' DS', 'i', ' was', ' unveiled', ',', ' Goldman', ' Sachs']
22	6	The name of the CEO of x	-1	The name of the CEO of Goldman Sachs	David Solomon	Goldman Sachs	"[',' ' Lloyd' ' Blank' 'fe' 'in' ',' ' is' ' a' ' perfect' ' example'
 ' of' ' the' ' kind' ' of' ' person' ' who' ' is' ' not' ' a' ' good']"	,  Lloyd  Blank fe in ,  is  a  perfect  example  of  the  kind  of  person  who  is  not  a  good	False	 began his career with Goldman Sachs in 1989. On April	5	[' began', ' his', ' career', ' with', ' Goldman', ' Sachs']
23	6	The name of the CEO of x	-1	The name of the CEO of Goldman Sachs	David Solomon	Goldman Sachs	"[',' ' Lloyd' ' Blank' 'fe' 'in' ',' ' is' ' a' ' perfect' ' example'
 ' of' ' the' ' kind' ' of' ' person' ' who' ' is' ' not' ' a' ' good']"	,  Lloyd  Blank fe in ,  is  a  perfect  example  of  the  kind  of  person  who  is  not  a  good	False	 years later, Goldman Sachs bought a stake	4	[' years', ' later', ',', ' Goldman', ' Sachs']
24	6	The name of the CEO of x	-1	The name of the CEO of Goldman Sachs	David Solomon	Goldman Sachs	"[',' ' Lloyd' ' Blank' 'fe' 'in' ',' ' is' ' a' ' perfect' ' example'
 ' of' ' the' ' kind' ' of' ' person' ' who' ' is' ' not' ' a' ' good']"	,  Lloyd  Blank fe in ,  is  a  perfect  example  of  the  kind  of  person  who  is  not  a  good	False	 companies such as Goldman Sachs and Merrill Lynch	4	[' companies', ' such', ' as', ' Goldman', ' Sachs']
25	7	The name of the CEO of x	-1	The name of the CEO of Nasdaq	Adena Friedma	Nasdaq	"[' is' ' a' ' bit' ' of' ' a' ' mouth' 'ful' ',' ' but' ' it' ""'s"" ' a'
 ' mouth' 'ful' ' that' ""'s"" ' worth' ' it' '.' '\n']"	" is  a  bit  of  a  mouth ful ,  but  it 's  a  mouth ful  that 's  worth  it . 
"	False	 YMAX went on Nasdaq following	5	[' Y', 'MAX', ' went', ' on', ' Nas', 'daq']
26	7	The name of the CEO of x	-1	The name of the CEO of Nasdaq	Adena Friedma	Nasdaq	"[' is' ' a' ' bit' ' of' ' a' ' mouth' 'ful' ',' ' but' ' it' ""'s"" ' a'
 ' mouth' 'ful' ' that' ""'s"" ' worth' ' it' '.' '\n']"	" is  a  bit  of  a  mouth ful ,  but  it 's  a  mouth ful  that 's  worth  it . 
"	False	 public on the Nasdaq Stock Market	4	[' public', ' on', ' the', ' Nas', 'daq']
27	7	The name of the CEO of x	-1	The name of the CEO of Nasdaq	Adena Friedma	Nasdaq	"[' is' ' a' ' bit' ' of' ' a' ' mouth' 'ful' ',' ' but' ' it' ""'s"" ' a'
 ' mouth' 'ful' ' that' ""'s"" ' worth' ' it' '.' '\n']"	" is  a  bit  of  a  mouth ful ,  but  it 's  a  mouth ful  that 's  worth  it . 
"	False	 company, so YMAX went on Nasdaq following the	8	[' company', ',', ' so', ' Y', 'MAX', ' went', ' on', ' Nas', 'daq']
28	7	The name of the CEO of x	-1	The name of the CEO of Nasdaq	Adena Friedma	Nasdaq	"[' is' ' a' ' bit' ' of' ' a' ' mouth' 'ful' ',' ' but' ' it' ""'s"" ' a'
 ' mouth' 'ful' ' that' ""'s"" ' worth' ' it' '.' '\n']"	" is  a  bit  of  a  mouth ful ,  but  it 's  a  mouth ful  that 's  worth  it . 
"	False	 public on the Nasdaq Stock Market with	4	[' public', ' on', ' the', ' Nas', 'daq']
29	7	The name of the CEO of x	-1	The name of the CEO of Nasdaq	Adena Friedma	Nasdaq	"[' is' ' a' ' bit' ' of' ' a' ' mouth' 'ful' ',' ' but' ' it' ""'s"" ' a'
 ' mouth' 'ful' ' that' ""'s"" ' worth' ' it' '.' '\n']"	" is  a  bit  of  a  mouth ful ,  but  it 's  a  mouth ful  that 's  worth  it . 
"	False	 renowned shortages. Nasdaq reported (2015) that	4	[' renowned', ' shortages', '.', ' Nas', 'daq']
30	8	The name of the CEO of x	-1	The name of the CEO of Apple	Tim Cook	Apple	"[',' ' Tim' ' Cook' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n' '\n'
 'I' ""'m"" ' not' ' sure' ' if' ' it' ""'s"" ' a']"	",  Tim  Cook ,  is  a  very  common  name . 
 
 I 'm  not  sure  if  it 's  a"	True	 on songs using Apple Logic in their	3	[' on', ' songs', ' using', ' Apple']
31	8	The name of the CEO of x	-1	The name of the CEO of Apple	Tim Cook	Apple	"[',' ' Tim' ' Cook' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n' '\n'
 'I' ""'m"" ' not' ' sure' ' if' ' it' ""'s"" ' a']"	",  Tim  Cook ,  is  a  very  common  name . 
 
 I 'm  not  sure  if  it 's  a"	True	 Vainglory. Apple chose the game to demonstrate	5	[' Va', 'ing', 'l', 'ory', '.', ' Apple']
32	8	The name of the CEO of x	-1	The name of the CEO of Apple	Tim Cook	Apple	"[',' ' Tim' ' Cook' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n' '\n'
 'I' ""'m"" ' not' ' sure' ' if' ' it' ""'s"" ' a']"	",  Tim  Cook ,  is  a  very  common  name . 
 
 I 'm  not  sure  if  it 's  a"	True	 December 12, Apple Valley had a 5 – 0	3	[' December', ' 12', ',', ' Apple']
33	8	The name of the CEO of x	-1	The name of the CEO of Apple	Tim Cook	Apple	"[',' ' Tim' ' Cook' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n' '\n'
 'I' ""'m"" ' not' ' sure' ' if' ' it' ""'s"" ' a']"	",  Tim  Cook ,  is  a  very  common  name . 
 
 I 'm  not  sure  if  it 's  a"	True	 running iOS 8. Apple improved performance	4	[' running', ' iOS', ' 8', '.', ' Apple']
34	8	The name of the CEO of x	-1	The name of the CEO of Apple	Tim Cook	Apple	"[',' ' Tim' ' Cook' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n' '\n'
 'I' ""'m"" ' not' ' sure' ' if' ' it' ""'s"" ' a']"	",  Tim  Cook ,  is  a  very  common  name . 
 
 I 'm  not  sure  if  it 's  a"	True	 under the aegis of Apple Films, before going	6	[' under', ' the', ' a', 'eg', 'is', ' of', ' Apple']
35	9	The name of the CEO of x	-1	The name of the CEO of Cisco Systems	Chuck Robbins	Cisco Systems	"[',' ' John' ' Chambers' ',' ' is' ' a' ' perfect' ' example' ' of'
 ' this' '.' ' He' ' is' ' a' ' great' ' example' ' of' ' a' ' person'
 ' who']"	,  John  Chambers ,  is  a  perfect  example  of  this .  He  is  a  great  example  of  a  person  who	False	 at the expense of Cisco Systems sales. According	5	[' at', ' the', ' expense', ' of', ' Cisco', ' Systems']
36	9	The name of the CEO of x	-1	The name of the CEO of Cisco Systems	Chuck Robbins	Cisco Systems	"[',' ' John' ' Chambers' ',' ' is' ' a' ' perfect' ' example' ' of'
 ' this' '.' ' He' ' is' ' a' ' great' ' example' ' of' ' a' ' person'
 ' who']"	,  John  Chambers ,  is  a  perfect  example  of  this .  He  is  a  great  example  of  a  person  who	False	 expense of Cisco Systems sales. According	3	[' expense', ' of', ' Cisco', ' Systems']
37	9	The name of the CEO of x	-1	The name of the CEO of Cisco Systems	Chuck Robbins	Cisco Systems	"[',' ' John' ' Chambers' ',' ' is' ' a' ' perfect' ' example' ' of'
 ' this' '.' ' He' ' is' ' a' ' great' ' example' ' of' ' a' ' person'
 ' who']"	,  John  Chambers ,  is  a  perfect  example  of  this .  He  is  a  great  example  of  a  person  who	False		2	['C', 'isco', ' Systems']
38	9	The name of the CEO of x	-1	The name of the CEO of Cisco Systems	Chuck Robbins	Cisco Systems	"[',' ' John' ' Chambers' ',' ' is' ' a' ' perfect' ' example' ' of'
 ' this' '.' ' He' ' is' ' a' ' great' ' example' ' of' ' a' ' person'
 ' who']"	,  John  Chambers ,  is  a  perfect  example  of  this .  He  is  a  great  example  of  a  person  who	False		2	['C', 'isco', ' Systems']
39	9	The name of the CEO of x	-1	The name of the CEO of Cisco Systems	Chuck Robbins	Cisco Systems	"[',' ' John' ' Chambers' ',' ' is' ' a' ' perfect' ' example' ' of'
 ' this' '.' ' He' ' is' ' a' ' great' ' example' ' of' ' a' ' person'
 ' who']"	,  John  Chambers ,  is  a  perfect  example  of  this .  He  is  a  great  example  of  a  person  who	False	 In 2006, Cisco Systems and Apple negotiated	4	[' In', ' 2006', ',', ' Cisco', ' Systems']
40	10	The name of the CEO of x	-1	The name of the CEO of Samsung Electronics	Kim Ki Nam	Samsung Electronics	"[',' ' Lee' ' Jae' '-' 'y' 'ong' ',' ' was' ' also' ' mentioned' ' in'
 ' the' ' indictment' '.' '\n' '\n' 'The' ' indictment' ' also' ' said']"	",  Lee  Jae - y ong ,  was  also  mentioned  in  the  indictment . 
 
 The  indictment  also  said"	False		1	['Samsung', ' Electronics']
41	10	The name of the CEO of x	-1	The name of the CEO of Samsung Electronics	Kim Ki Nam	Samsung Electronics	"[',' ' Lee' ' Jae' '-' 'y' 'ong' ',' ' was' ' also' ' mentioned' ' in'
 ' the' ' indictment' '.' '\n' '\n' 'The' ' indictment' ' also' ' said']"	",  Lee  Jae - y ong ,  was  also  mentioned  in  the  indictment . 
 
 The  indictment  also  said"	False	 developed, and marketed by Samsung Electronics that runs	6	[' developed', ',', ' and', ' marketed', ' by', ' Samsung', ' Electronics']
42	10	The name of the CEO of x	-1	The name of the CEO of Samsung Electronics	Kim Ki Nam	Samsung Electronics	"[',' ' Lee' ' Jae' '-' 'y' 'ong' ',' ' was' ' also' ' mentioned' ' in'
 ' the' ' indictment' '.' '\n' '\n' 'The' ' indictment' ' also' ' said']"	",  Lee  Jae - y ong ,  was  also  mentioned  in  the  indictment . 
 
 The  indictment  also  said"	False	 California against Samsung Electronics, claiming the S III	3	[' California', ' against', ' Samsung', ' Electronics']
43	10	The name of the CEO of x	-1	The name of the CEO of Samsung Electronics	Kim Ki Nam	Samsung Electronics	"[',' ' Lee' ' Jae' '-' 'y' 'ong' ',' ' was' ' also' ' mentioned' ' in'
 ' the' ' indictment' '.' '\n' '\n' 'The' ' indictment' ' also' ' said']"	",  Lee  Jae - y ong ,  was  also  mentioned  in  the  indictment . 
 
 The  indictment  also  said"	False	 December 2012, a Samsung Electronics representative	5	[' December', ' 2012', ',', ' a', ' Samsung', ' Electronics']
44	10	The name of the CEO of x	-1	The name of the CEO of Samsung Electronics	Kim Ki Nam	Samsung Electronics	"[',' ' Lee' ' Jae' '-' 'y' 'ong' ',' ' was' ' also' ' mentioned' ' in'
 ' the' ' indictment' '.' '\n' '\n' 'The' ' indictment' ' also' ' said']"	",  Lee  Jae - y ong ,  was  also  mentioned  in  the  indictment . 
 
 The  indictment  also  said"	False		1	['Samsung', ' Electronics']
45	11	The name of the CEO of x	-1	The name of the CEO of Microsoft	Satya Nadella	Microsoft	"[',' ' Bill' ' Gates' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n'
 '\n' 'I' ' have' ' a' ' friend' ' who' ' is' ' a' ' very']"	",  Bill  Gates ,  is  a  very  common  name . 
 
 I  have  a  friend  who  is  a  very"	False	 came first in a Microsoft poll to determine	4	[' came', ' first', ' in', ' a', ' Microsoft']
46	11	The name of the CEO of x	-1	The name of the CEO of Microsoft	Satya Nadella	Microsoft	"[',' ' Bill' ' Gates' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n'
 '\n' 'I' ' have' ' a' ' friend' ' who' ' is' ' a' ' very']"	",  Bill  Gates ,  is  a  very  common  name . 
 
 I  have  a  friend  who  is  a  very"	False	 In June 2000, Microsoft started talks to buy	4	[' In', ' June', ' 2000', ',', ' Microsoft']
47	11	The name of the CEO of x	-1	The name of the CEO of Microsoft	Satya Nadella	Microsoft	"[',' ' Bill' ' Gates' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n'
 '\n' 'I' ' have' ' a' ' friend' ' who' ' is' ' a' ' very']"	",  Bill  Gates ,  is  a  very  common  name . 
 
 I  have  a  friend  who  is  a  very"	False	 August 4, 2015, Microsoft announced Halo Wars	5	[' August', ' 4', ',', ' 2015', ',', ' Microsoft']
48	11	The name of the CEO of x	-1	The name of the CEO of Microsoft	Satya Nadella	Microsoft	"[',' ' Bill' ' Gates' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n'
 '\n' 'I' ' have' ' a' ' friend' ' who' ' is' ' a' ' very']"	",  Bill  Gates ,  is  a  very  common  name . 
 
 I  have  a  friend  who  is  a  very"	False	 Development of the Microsoft Windows version	3	[' Development', ' of', ' the', ' Microsoft']
49	11	The name of the CEO of x	-1	The name of the CEO of Microsoft	Satya Nadella	Microsoft	"[',' ' Bill' ' Gates' ',' ' is' ' a' ' very' ' common' ' name' '.' '\n'
 '\n' 'I' ' have' ' a' ' friend' ' who' ' is' ' a' ' very']"	",  Bill  Gates ,  is  a  very  common  name . 
 
 I  have  a  friend  who  is  a  very"	False	 Mobile 5 comes with Microsoft Office Mobile which	4	[' Mobile', ' 5', ' comes', ' with', ' Microsoft']
50	12	The name of the CEO of x	-1	The name of the CEO of Huawei	Ren Zhengfei	Huawei	"[',' ' the' ' world' '�' '�' 's' ' largest' ' telecommunications'
 ' equipment' ' manufacturer' ',' ' was' ' also' ' on' ' the' ' list' '.'
 '\n' '\n' 'The']"	",  the  world � � s  largest  telecommunications  equipment  manufacturer ,  was  also  on  the  list . 
 
 The"	False	 companies such as Huawei and Lenovo	3	[' companies', ' such', ' as', ' Huawei']
51	12	The name of the CEO of x	-1	The name of the CEO of Huawei	Ren Zhengfei	Huawei	"[',' ' the' ' world' '�' '�' 's' ' largest' ' telecommunications'
 ' equipment' ' manufacturer' ',' ' was' ' also' ' on' ' the' ' list' '.'
 '\n' '\n' 'The']"	",  the  world � � s  largest  telecommunications  equipment  manufacturer ,  was  also  on  the  list . 
 
 The"	False		1	['Hu', 'awei']
52	12	The name of the CEO of x	-1	The name of the CEO of Huawei	Ren Zhengfei	Huawei	"[',' ' the' ' world' '�' '�' 's' ' largest' ' telecommunications'
 ' equipment' ' manufacturer' ',' ' was' ' also' ' on' ' the' ' list' '.'
 '\n' '\n' 'The']"	",  the  world � � s  largest  telecommunications  equipment  manufacturer ,  was  also  on  the  list . 
 
 The"	False	 companies such as Huawei and Lenovo have	3	[' companies', ' such', ' as', ' Huawei']
53	12	The name of the CEO of x	-1	The name of the CEO of Huawei	Ren Zhengfei	Huawei	"[',' ' the' ' world' '�' '�' 's' ' largest' ' telecommunications'
 ' equipment' ' manufacturer' ',' ' was' ' also' ' on' ' the' ' list' '.'
 '\n' '\n' 'The']"	",  the  world � � s  largest  telecommunications  equipment  manufacturer ,  was  also  on  the  list . 
 
 The"	False		1	['Hu', 'awei']
54	12	The name of the CEO of x	-1	The name of the CEO of Huawei	Ren Zhengfei	Huawei	"[',' ' the' ' world' '�' '�' 's' ' largest' ' telecommunications'
 ' equipment' ' manufacturer' ',' ' was' ' also' ' on' ' the' ' list' '.'
 '\n' '\n' 'The']"	",  the  world � � s  largest  telecommunications  equipment  manufacturer ,  was  also  on  the  list . 
 
 The"	False	 companies such as Huawei and Lenovo have	3	[' companies', ' such', ' as', ' Huawei']
55	13	The name of the CEO of x	-1	The name of the CEO of Google	Sundar Pichai	Google	"[',' ' Larry' ' Page' ',' ' is' ' a' ' very' ' interesting' ' name' '.'
 '\n' '\n' 'I' ' have' ' a' ' feeling' ' that' ' the' ' name' ' of']"	",  Larry  Page ,  is  a  very  interesting  name . 
 
 I  have  a  feeling  that  the  name  of"	False	 streaming services Google Play, Xbox Video,	2	[' streaming', ' services', ' Google']
56	13	The name of the CEO of x	-1	The name of the CEO of Google	Sundar Pichai	Google	"[',' ' Larry' ' Page' ',' ' is' ' a' ' very' ' interesting' ' name' '.'
 '\n' '\n' 'I' ' have' ' a' ' feeling' ' that' ' the' ' name' ' of']"	",  Larry  Page ,  is  a  very  interesting  name . 
 
 I  have  a  feeling  that  the  name  of"	False	 Marvel Studios and Google began a viral	3	[' Marvel', ' Studios', ' and', ' Google']
57	13	The name of the CEO of x	-1	The name of the CEO of Google	Sundar Pichai	Google	"[',' ' Larry' ' Page' ',' ' is' ' a' ' very' ' interesting' ' name' '.'
 '\n' '\n' 'I' ' have' ' a' ' feeling' ' that' ' the' ' name' ' of']"	",  Larry  Page ,  is  a  very  interesting  name . 
 
 I  have  a  feeling  that  the  name  of"	False	 name for the Google beta app Google	3	[' name', ' for', ' the', ' Google']
58	13	The name of the CEO of x	-1	The name of the CEO of Google	Sundar Pichai	Google	"[',' ' Larry' ' Page' ',' ' is' ' a' ' very' ' interesting' ' name' '.'
 '\n' '\n' 'I' ' have' ' a' ' feeling' ' that' ' the' ' name' ' of']"	",  Larry  Page ,  is  a  very  interesting  name . 
 
 I  have  a  feeling  that  the  name  of"	False	 Flipkart, General Electric, Google India, HCL, Harley	7	[' Flip', 'k', 'art', ',', ' General', ' Electric', ',', ' Google']
59	13	The name of the CEO of x	-1	The name of the CEO of Google	Sundar Pichai	Google	"[',' ' Larry' ' Page' ',' ' is' ' a' ' very' ' interesting' ' name' '.'
 '\n' '\n' 'I' ' have' ' a' ' feeling' ' that' ' the' ' name' ' of']"	",  Larry  Page ,  is  a  very  interesting  name . 
 
 I  have  a  feeling  that  the  name  of"	False	 as pre-emptive as Google Now. Windows 10's	6	[' as', ' pre', '-', 'empt', 'ive', ' as', ' Google']
