	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
22	5	On the inside, the color of x	-1	On the inside, the color of eggplants	white	eggplants	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' skin', ' is', ' smooth', ' and', ' shiny', '.', ' The', ' flesh', ' is', ' white', ' and', ' soft', '.']	 is  a  deep  purple ,  and  the  skin  is  smooth  and  shiny .  The  flesh  is  white  and  soft .	True	 peppers, tomatoes, onions, eggplants and also sometimes	8	[' peppers', ',', ' tomatoes', ',', ' onions', ',', ' egg', 'pl', 'ants']
23	5	On the inside, the color of x	-1	On the inside, the color of eggplants	white	eggplants	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' skin', ' is', ' smooth', ' and', ' shiny', '.', ' The', ' flesh', ' is', ' white', ' and', ' soft', '.']	 is  a  deep  purple ,  and  the  skin  is  smooth  and  shiny .  The  flesh  is  white  and  soft .	True	 uprooted two Bt eggplants and more than	7	[' upro', 'oted', ' two', ' B', 't', ' egg', 'pl', 'ants']
24	5	On the inside, the color of x	-1	On the inside, the color of eggplants	white	eggplants	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' skin', ' is', ' smooth', ' and', ' shiny', '.', ' The', ' flesh', ' is', ' white', ' and', ' soft', '.']	 is  a  deep  purple ,  and  the  skin  is  smooth  and  shiny .  The  flesh  is  white  and  soft .	True	 uprooted two Bt eggplants and more than 100	7	[' upro', 'oted', ' two', ' B', 't', ' egg', 'pl', 'ants']
25	6	On the inside, the color of x	-1	On the inside, the color of zucchinis	white	zucchinis	[' is', ' a', ' deep', ' green', ',', ' but', ' the', ' outside', ' is', ' a', ' pale', ' yellow', '.', ' The', ' z', 'uc', 'ch', 'inis', ' are', ' ready']	 is  a  deep  green ,  but  the  outside  is  a  pale  yellow .  The  z uc ch inis  are  ready	False	 Kousa mahshi are zucchinis stuffed with	9	[' K', 'ous', 'a', ' mah', 'shi', ' are', ' z', 'uc', 'ch', 'inis']
26	7	On the inside, the color of x	-1	On the inside, the color of pineapples	yellow	pineapples	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'The', ' color', ' of', ' the', ' inside', ' of', ' the', ' pineapple', ' is']	" is  a  little  bit  different  from  the  outside . 
 
 The  color  of  the  inside  of  the  pineapple  is"	False	 with a load of pineapples — was raided	6	[' with', ' a', ' load', ' of', ' pine', 'app', 'les']
27	7	On the inside, the color of x	-1	On the inside, the color of pineapples	yellow	pineapples	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'The', ' color', ' of', ' the', ' inside', ' of', ' the', ' pineapple', ' is']	" is  a  little  bit  different  from  the  outside . 
 
 The  color  of  the  inside  of  the  pineapple  is"	False	 Moringa oleifera, pineapples and rubber. UPLB	10	[' M', 'oring', 'a', ' o', 'le', 'ifer', 'a', ',', ' pine', 'app', 'les']
28	7	On the inside, the color of x	-1	On the inside, the color of pineapples	yellow	pineapples	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'The', ' color', ' of', ' the', ' inside', ' of', ' the', ' pineapple', ' is']	" is  a  little  bit  different  from  the  outside . 
 
 The  color  of  the  inside  of  the  pineapple  is"	False	 Turumun farmed pineapples and coconuts. Wahid	7	[' Tur', 'um', 'un', ' far', 'med', ' pine', 'app', 'les']
29	7	On the inside, the color of x	-1	On the inside, the color of pineapples	yellow	pineapples	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'The', ' color', ' of', ' the', ' inside', ' of', ' the', ' pineapple', ' is']	" is  a  little  bit  different  from  the  outside . 
 
 The  color  of  the  inside  of  the  pineapple  is"	False	 with a load of pineapples — was raided by United	6	[' with', ' a', ' load', ' of', ' pine', 'app', 'les']
30	7	On the inside, the color of x	-1	On the inside, the color of pineapples	yellow	pineapples	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'The', ' color', ' of', ' the', ' inside', ' of', ' the', ' pineapple', ' is']	" is  a  little  bit  different  from  the  outside . 
 
 The  color  of  the  inside  of  the  pineapple  is"	False	 chocolate and pineapples from Mexico and	4	[' chocolate', ' and', ' pine', 'app', 'les']
31	8	On the inside, the color of x	-1	On the inside, the color of mangoes	orange	mangoes	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'M', 'ango', ' is', ' a', ' fruit', ' that', ' is', ' very', ' popular']	" is  a  little  bit  different  from  the  outside . 
 
 M ango  is  a  fruit  that  is  very  popular"	False	 a crate of mangoes to Dayal Babu's house.	4	[' a', ' crate', ' of', ' mango', 'es']
32	8	On the inside, the color of x	-1	On the inside, the color of mangoes	orange	mangoes	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'M', 'ango', ' is', ' a', ' fruit', ' that', ' is', ' very', ' popular']	" is  a  little  bit  different  from  the  outside . 
 
 M ango  is  a  fruit  that  is  very  popular"	False	 a crate of mangoes to Dayal Babu's house.	4	[' a', ' crate', ' of', ' mango', 'es']
33	8	On the inside, the color of x	-1	On the inside, the color of mangoes	orange	mangoes	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'M', 'ango', ' is', ' a', ' fruit', ' that', ' is', ' very', ' popular']	" is  a  little  bit  different  from  the  outside . 
 
 M ango  is  a  fruit  that  is  very  popular"	False	 delivers a crate of mangoes to Dayal Babu's house.	5	[' delivers', ' a', ' crate', ' of', ' mango', 'es']
34	8	On the inside, the color of x	-1	On the inside, the color of mangoes	orange	mangoes	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'M', 'ango', ' is', ' a', ' fruit', ' that', ' is', ' very', ' popular']	" is  a  little  bit  different  from  the  outside . 
 
 M ango  is  a  fruit  that  is  very  popular"	False	 delivers a crate of mangoes to Dayal Babu's house.	5	[' delivers', ' a', ' crate', ' of', ' mango', 'es']
35	8	On the inside, the color of x	-1	On the inside, the color of mangoes	orange	mangoes	[' is', ' a', ' little', ' bit', ' different', ' from', ' the', ' outside', '.', '\n', '\n', 'M', 'ango', ' is', ' a', ' fruit', ' that', ' is', ' very', ' popular']	" is  a  little  bit  different  from  the  outside . 
 
 M ango  is  a  fruit  that  is  very  popular"	False	 rubber, turmeric, mangoes and spices. Other	6	[' rubber', ',', ' tur', 'meric', ',', ' mango', 'es']
36	9	On the inside, the color of x	-1	On the inside, the color of cucumbers	white	cucumbers	"[' is', ' a', ' bit', ' more', ' muted', ',', ' but', ' the', ' flavor', ' is', ' still', ' there', '.', '\n', '\n', 'I', ""'m"", ' not', ' sure', ' if']"	" is  a  bit  more  muted ,  but  the  flavor  is  still  there . 
 
 I 'm  not  sure  if"	False	 eaten some cucumbers with zest and	3	[' eaten', ' some', ' cuc', 'umbers']
37	9	On the inside, the color of x	-1	On the inside, the color of cucumbers	white	cucumbers	"[' is', ' a', ' bit', ' more', ' muted', ',', ' but', ' the', ' flavor', ' is', ' still', ' there', '.', '\n', '\n', 'I', ""'m"", ' not', ' sure', ' if']"	" is  a  bit  more  muted ,  but  the  flavor  is  still  there . 
 
 I 'm  not  sure  if"	False	 wheat flour, lentils, cucumbers and cereal grain. Acute	7	[' wheat', ' flour', ',', ' lent', 'ils', ',', ' cuc', 'umbers']
38	9	On the inside, the color of x	-1	On the inside, the color of cucumbers	white	cucumbers	"[' is', ' a', ' bit', ' more', ' muted', ',', ' but', ' the', ' flavor', ' is', ' still', ' there', '.', '\n', '\n', 'I', ""'m"", ' not', ' sure', ' if']"	" is  a  bit  more  muted ,  but  the  flavor  is  still  there . 
 
 I 'm  not  sure  if"	False	 properties, tomatoes, cucumbers and melons are grown	5	[' properties', ',', ' tomatoes', ',', ' cuc', 'umbers']
39	9	On the inside, the color of x	-1	On the inside, the color of cucumbers	white	cucumbers	"[' is', ' a', ' bit', ' more', ' muted', ',', ' but', ' the', ' flavor', ' is', ' still', ' there', '.', '\n', '\n', 'I', ""'m"", ' not', ' sure', ' if']"	" is  a  bit  more  muted ,  but  the  flavor  is  still  there . 
 
 I 'm  not  sure  if"	False	 tomatoes and cucumbers combined with olive	3	[' tomatoes', ' and', ' cuc', 'umbers']
40	9	On the inside, the color of x	-1	On the inside, the color of cucumbers	white	cucumbers	"[' is', ' a', ' bit', ' more', ' muted', ',', ' but', ' the', ' flavor', ' is', ' still', ' there', '.', '\n', '\n', 'I', ""'m"", ' not', ' sure', ' if']"	" is  a  bit  more  muted ,  but  the  flavor  is  still  there . 
 
 I 'm  not  sure  if"	False	 chopped tomatoes and cucumbers dressed in olive oil,	4	[' chopped', ' tomatoes', ' and', ' cuc', 'umbers']
41	10	On the inside, the color of x	-1	On the inside, the color of radishes	white	radishes	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' flavor', ' is', ' a', ' bit', ' like', ' a', ' cross', ' between', ' a', ' rad', 'ish', ' and', ' a']	 is  a  deep  purple ,  and  the  flavor  is  a  bit  like  a  cross  between  a  rad ish  and  a	False	 beetroot, cucumbers, radishes and green	7	[' beet', 'root', ',', ' cuc', 'umbers', ',', ' rad', 'ishes']
42	10	On the inside, the color of x	-1	On the inside, the color of radishes	white	radishes	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' flavor', ' is', ' a', ' bit', ' like', ' a', ' cross', ' between', ' a', ' rad', 'ish', ' and', ' a']	 is  a  deep  purple ,  and  the  flavor  is  a  bit  like  a  cross  between  a  rad ish  and  a	False	" Spring or summer radishes ===
"	4	[' Spring', ' or', ' summer', ' rad', 'ishes']
43	10	On the inside, the color of x	-1	On the inside, the color of radishes	white	radishes	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' flavor', ' is', ' a', ' bit', ' like', ' a', ' cross', ' between', ' a', ' rad', 'ish', ' and', ' a']	 is  a  deep  purple ,  and  the  flavor  is  a  bit  like  a  cross  between  a  rad ish  and  a	False	 million tons of radishes are produced	4	[' million', ' tons', ' of', ' rad', 'ishes']
44	10	On the inside, the color of x	-1	On the inside, the color of radishes	white	radishes	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' flavor', ' is', ' a', ' bit', ' like', ' a', ' cross', ' between', ' a', ' rad', 'ish', ' and', ' a']	 is  a  deep  purple ,  and  the  flavor  is  a  bit  like  a  cross  between  a  rad ish  and  a	False	 Broadly speaking, radishes can be categorized	5	[' Broad', 'ly', ' speaking', ',', ' rad', 'ishes']
45	10	On the inside, the color of x	-1	On the inside, the color of radishes	white	radishes	[' is', ' a', ' deep', ' purple', ',', ' and', ' the', ' flavor', ' is', ' a', ' bit', ' like', ' a', ' cross', ' between', ' a', ' rad', 'ish', ' and', ' a']	 is  a  deep  purple ,  and  the  flavor  is  a  bit  like  a  cross  between  a  rad ish  and  a	False	" leeks, garlic, radishes and lettuces.
"	6	[' le', 'eks', ',', ' garlic', ',', ' rad', 'ishes']
46	12	On the inside, the color of x	-1	On the inside, the color of nectarines	yellow	nectarines	[' is', ' a', ' deep', ',', ' rich', ',', ' almost', ' purple', '-', 'red', '.', ' The', ' skin', ' is', ' thin', ' and', ' tender', ',', ' and', ' the']	 is  a  deep ,  rich ,  almost  purple - red .  The  skin  is  thin  and  tender ,  and  the	False	 peaches, grapes and nectarines were grown in greenhouses.	7	[' pe', 'aches', ',', ' grapes', ' and', ' n', 'ectar', 'ines']
47	12	On the inside, the color of x	-1	On the inside, the color of nectarines	yellow	nectarines	[' is', ' a', ' deep', ',', ' rich', ',', ' almost', ' purple', '-', 'red', '.', ' The', ' skin', ' is', ' thin', ' and', ' tender', ',', ' and', ' the']	 is  a  deep ,  rich ,  almost  purple - red .  The  skin  is  thin  and  tender ,  and  the	False	 designation), lemons, nectarines and figs are grown	7	[' designation', '),', ' le', 'mons', ',', ' n', 'ectar', 'ines']
48	12	On the inside, the color of x	-1	On the inside, the color of nectarines	yellow	nectarines	[' is', ' a', ' deep', ',', ' rich', ',', ' almost', ' purple', '-', 'red', '.', ' The', ' skin', ' is', ' thin', ' and', ' tender', ',', ' and', ' the']	 is  a  deep ,  rich ,  almost  purple - red .  The  skin  is  thin  and  tender ,  and  the	False	 peaches, grapes and nectarines were grown in greenhouses.	7	[' pe', 'aches', ',', ' grapes', ' and', ' n', 'ectar', 'ines']
49	12	On the inside, the color of x	-1	On the inside, the color of nectarines	yellow	nectarines	[' is', ' a', ' deep', ',', ' rich', ',', ' almost', ' purple', '-', 'red', '.', ' The', ' skin', ' is', ' thin', ' and', ' tender', ',', ' and', ' the']	 is  a  deep ,  rich ,  almost  purple - red .  The  skin  is  thin  and  tender ,  and  the	False	 peaches, grapes and nectarines were grown in greenhouses.	7	[' pe', 'aches', ',', ' grapes', ' and', ' n', 'ectar', 'ines']
50	13	On the inside, the color of x	-1	On the inside, the color of plums	red	plums	[' and', ' the', ' texture', ' of', ' a', ' ripe', ' peach', '.', ' On', ' the', ' outside', ',', ' the', ' color', ' of', ' a', ' ripe', ' peach', ' and', ' the']	 and  the  texture  of  a  ripe  peach .  On  the  outside ,  the  color  of  a  ripe  peach  and  the	False	 prunellé from wild plums (modern-day	7	[' pr', 'un', 'ell', 'é', ' from', ' wild', ' pl', 'ums']
51	13	On the inside, the color of x	-1	On the inside, the color of plums	red	plums	[' and', ' the', ' texture', ' of', ' a', ' ripe', ' peach', '.', ' On', ' the', ' outside', ',', ' the', ' color', ' of', ' a', ' ripe', ' peach', ' and', ' the']	 and  the  texture  of  a  ripe  peach .  On  the  outside ,  the  color  of  a  ripe  peach  and  the	False	" the public ""the plums and no cake"", as"	5	"[' the', ' public', ' ""', 'the', ' pl', 'ums']"
52	13	On the inside, the color of x	-1	On the inside, the color of plums	red	plums	[' and', ' the', ' texture', ' of', ' a', ' ripe', ' peach', '.', ' On', ' the', ' outside', ',', ' the', ' color', ' of', ' a', ' ripe', ' peach', ' and', ' the']	 and  the  texture  of  a  ripe  peach .  On  the  outside ,  the  color  of  a  ripe  peach  and  the	False	 longifolia, the green plums of Panda oleosa	7	[' long', 'if', 'olia', ',', ' the', ' green', ' pl', 'ums']
53	13	On the inside, the color of x	-1	On the inside, the color of plums	red	plums	[' and', ' the', ' texture', ' of', ' a', ' ripe', ' peach', '.', ' On', ' the', ' outside', ',', ' the', ' color', ' of', ' a', ' ripe', ' peach', ' and', ' the']	 and  the  texture  of  a  ripe  peach .  On  the  outside ,  the  color  of  a  ripe  peach  and  the	False	" described as ""plums"", many plum cakes"	4	"[' described', ' as', ' ""', 'pl', 'ums']"
54	13	On the inside, the color of x	-1	On the inside, the color of plums	red	plums	[' and', ' the', ' texture', ' of', ' a', ' ripe', ' peach', '.', ' On', ' the', ' outside', ',', ' the', ' color', ' of', ' a', ' ripe', ' peach', ' and', ' the']	 and  the  texture  of  a  ripe  peach .  On  the  outside ,  the  color  of  a  ripe  peach  and  the	False	" responds, ""Just sugar plums and buttercups."""	6	"[' responds', ',', ' ""', 'Just', ' sugar', ' pl', 'ums']"
55	15	On the inside, the color of x	-1	On the inside, the color of strawberries	red	strawberries	[' is', ' a', ' deep', ' red', ',', ' and', ' the', ' flesh', ' is', ' a', ' bright', ' red', '.', ' The', ' skin', ' is', ' thin', ' and', ' the', ' flesh']	 is  a  deep  red ,  and  the  flesh  is  a  bright  red .  The  skin  is  thin  and  the  flesh	True	 was getting strawberries on my knees	2	[' was', ' getting', ' strawberries']
56	15	On the inside, the color of x	-1	On the inside, the color of strawberries	red	strawberries	[' is', ' a', ' deep', ' red', ',', ' and', ' the', ' flesh', ' is', ' a', ' bright', ' red', '.', ' The', ' skin', ' is', ' thin', ' and', ' the', ' flesh']	 is  a  deep  red ,  and  the  flesh  is  a  bright  red .  The  skin  is  thin  and  the  flesh	True	 pears, plums, and strawberries were more common.	7	[' p', 'ears', ',', ' pl', 'ums', ',', ' and', ' strawberries']
57	15	On the inside, the color of x	-1	On the inside, the color of strawberries	red	strawberries	[' is', ' a', ' deep', ' red', ',', ' and', ' the', ' flesh', ' is', ' a', ' bright', ' red', '.', ' The', ' skin', ' is', ' thin', ' and', ' the', ' flesh']	 is  a  deep  red ,  and  the  flesh  is  a  bright  red .  The  skin  is  thin  and  the  flesh	True	 locally-grown strawberries that it carried.	3	[' locally', '-', 'grown', ' strawberries']
58	15	On the inside, the color of x	-1	On the inside, the color of strawberries	red	strawberries	[' is', ' a', ' deep', ' red', ',', ' and', ' the', ' flesh', ' is', ' a', ' bright', ' red', '.', ' The', ' skin', ' is', ' thin', ' and', ' the', ' flesh']	 is  a  deep  red ,  and  the  flesh  is  a  bright  red .  The  skin  is  thin  and  the  flesh	True	 as raspberries and strawberries in summer pudding,	5	[' as', ' r', 'asp', 'berries', ' and', ' strawberries']
59	15	On the inside, the color of x	-1	On the inside, the color of strawberries	red	strawberries	[' is', ' a', ' deep', ' red', ',', ' and', ' the', ' flesh', ' is', ' a', ' bright', ' red', '.', ' The', ' skin', ' is', ' thin', ' and', ' the', ' flesh']	 is  a  deep  red ,  and  the  flesh  is  a  bright  red .  The  skin  is  thin  and  the  flesh	True	 Angevine' pears. The strawberries and melons are also	7	"[' Ange', 'vine', ""'"", ' p', 'ears', '.', ' The', ' strawberries']"
60	16	On the inside, the color of x	-1	On the inside, the color of avocados	green	avocados	[' is', ' a', ' deep', ' green', ',', ' but', ' on', ' the', ' outside', ',', ' they', ' are', ' a', ' bright', ',', ' creamy', ' yellow', '.', '\n', '\n']	" is  a  deep  green ,  but  on  the  outside ,  they  are  a  bright ,  creamy  yellow . 
 
"	True	 lemons, grapefruit, and avocados are grown too. This	9	[' le', 'mons', ',', ' grape', 'fruit', ',', ' and', ' av', 'oc', 'ados']
