	sample_id	prompt_target	position_target	target_baseline	object	subject	generations_baseline	generations_baseline_str	is_correct_baseline	prompt_source	position_source	source_cropped_toks
15	3	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of spinach	vegetable	spinach	[' is', ' vegetable', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' vegetable', ' is', ' the', ' super', 'class', ' of', ' the', ' super', 'class', ' of', ' animal']	" is  vegetable . 
 
 The  super class  of  vegetable  is  the  super class  of  the  super class  of  animal"	True	 example, juices from spinach and the green	4	[' example', ',', ' juices', ' from', ' spinach']
16	3	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of spinach	vegetable	spinach	[' is', ' vegetable', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' vegetable', ' is', ' the', ' super', 'class', ' of', ' the', ' super', 'class', ' of', ' animal']	" is  vegetable . 
 
 The  super class  of  vegetable  is  the  super class  of  the  super class  of  animal"	True	 ingredients such as spinach powder, tomato	3	[' ingredients', ' such', ' as', ' spinach']
17	3	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of spinach	vegetable	spinach	[' is', ' vegetable', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' vegetable', ' is', ' the', ' super', 'class', ' of', ' the', ' super', 'class', ' of', ' animal']	" is  vegetable . 
 
 The  super class  of  vegetable  is  the  super class  of  the  super class  of  animal"	True	 ingredients such as spinach powder, tomato	3	[' ingredients', ' such', ' as', ' spinach']
18	3	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of spinach	vegetable	spinach	[' is', ' vegetable', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' vegetable', ' is', ' the', ' super', 'class', ' of', ' the', ' super', 'class', ' of', ' animal']	" is  vegetable . 
 
 The  super class  of  vegetable  is  the  super class  of  the  super class  of  animal"	True	" the dietary usage of spinach and vinegar).
"	4	[' the', ' dietary', ' usage', ' of', ' spinach']
19	3	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of spinach	vegetable	spinach	[' is', ' vegetable', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' vegetable', ' is', ' the', ' super', 'class', ' of', ' the', ' super', 'class', ' of', ' animal']	" is  vegetable . 
 
 The  super class  of  vegetable  is  the  super class  of  the  super class  of  animal"	True	 ingredients such as spinach powder, tomato	3	[' ingredients', ' such', ' as', ' spinach']
20	4	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of rose	flower	rose	[' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' rose', ' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'Among']	" is  the  most  beautiful . 
 
 The  super class  of  rose  is  the  most  beautiful . 
 
 Among"	False	 music. Attendances rose sharply in	4	[' music', '.', ' Attend', 'ances', ' rose']
21	4	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of rose	flower	rose	[' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' rose', ' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'Among']	" is  the  most  beautiful . 
 
 The  super class  of  rose  is  the  most  beautiful . 
 
 Among"	False	 to speak of, Oldham rose to prominence in the	6	[' to', ' speak', ' of', ',', ' Old', 'ham', ' rose']
22	4	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of rose	flower	rose	[' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' rose', ' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'Among']	" is  the  most  beautiful . 
 
 The  super class  of  rose  is  the  most  beautiful . 
 
 Among"	False	 who systematically rose to the heights,	2	[' who', ' systematically', ' rose']
23	4	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of rose	flower	rose	[' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' rose', ' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'Among']	" is  the  most  beautiful . 
 
 The  super class  of  rose  is  the  most  beautiful . 
 
 Among"	False	 production rose by nearly 50	1	[' production', ' rose']
24	4	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of rose	flower	rose	[' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'The', ' super', 'class', ' of', ' rose', ' is', ' the', ' most', ' beautiful', '.', '\n', '\n', 'Among']	" is  the  most  beautiful . 
 
 The  super class  of  rose  is  the  most  beautiful . 
 
 Among"	False	 medallions showing a rose encircled by the	5	[' med', 'all', 'ions', ' showing', ' a', ' rose']
25	5	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of mango	fruit	mango	[' is', ' the', ' most', ' important', '.', ' It', ' is', ' the', ' most', ' important', ' super', 'class', ' because', ' it', ' is', ' the', ' most', ' important', ' fruit', '.']	 is  the  most  important .  It  is  the  most  important  super class  because  it  is  the  most  important  fruit .	True	" more flowers in mango trees.
"	3	[' more', ' flowers', ' in', ' mango']
26	5	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of mango	fruit	mango	[' is', ' the', ' most', ' important', '.', ' It', ' is', ' the', ' most', ' important', ' super', 'class', ' because', ' it', ' is', ' the', ' most', ' important', ' fruit', '.']	 is  the  most  important .  It  is  the  most  important  super class  because  it  is  the  most  important  fruit .	True	 researchers discovered mango flower induction	2	[' researchers', ' discovered', ' mango']
27	5	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of mango	fruit	mango	[' is', ' the', ' most', ' important', '.', ' It', ' is', ' the', ' most', ' important', ' super', 'class', ' because', ' it', ' is', ' the', ' most', ' important', ' fruit', '.']	 is  the  most  important .  It  is  the  most  important  super class  because  it  is  the  most  important  fruit .	True	 unique varieties of mango are native to	3	[' unique', ' varieties', ' of', ' mango']
28	5	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of mango	fruit	mango	[' is', ' the', ' most', ' important', '.', ' It', ' is', ' the', ' most', ' important', ' super', 'class', ' because', ' it', ' is', ' the', ' most', ' important', ' fruit', '.']	 is  the  most  important .  It  is  the  most  important  super class  because  it  is  the  most  important  fruit .	True	 damaged the mango crop. High rainfall	2	[' damaged', ' the', ' mango']
29	5	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of mango	fruit	mango	[' is', ' the', ' most', ' important', '.', ' It', ' is', ' the', ' most', ' important', ' super', 'class', ' because', ' it', ' is', ' the', ' most', ' important', ' fruit', '.']	 is  the  most  important .  It  is  the  most  important  super class  because  it  is  the  most  important  fruit .	True	 knocked an egg from a mango tree, from which emerged	5	[' knocked', ' an', ' egg', ' from', ' a', ' mango']
30	6	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of elephant	animal	elephant	[' is', ' the', ' most', ' complex', '.', ' It', ' is', ' the', ' most', ' complex', ' because', ' it', ' is', ' the', ' most', ' complex', ' of', ' all', ' the', ' super']	 is  the  most  complex .  It  is  the  most  complex  because  it  is  the  most  complex  of  all  the  super	False	 mate, a large elephant seal like himself.	4	[' mate', ',', ' a', ' large', ' elephant']
31	6	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of elephant	animal	elephant	[' is', ' the', ' most', ' complex', '.', ' It', ' is', ' the', ' most', ' complex', ' because', ' it', ' is', ' the', ' most', ' complex', ' of', ' all', ' the', ' super']	 is  the  most  complex .  It  is  the  most  complex  because  it  is  the  most  complex  of  all  the  super	False	 after the two elephant seals. Walruses maintain	3	[' after', ' the', ' two', ' elephant']
32	6	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of elephant	animal	elephant	[' is', ' the', ' most', ' complex', '.', ' It', ' is', ' the', ' most', ' complex', ' because', ' it', ' is', ' the', ' most', ' complex', ' of', ' all', ' the', ' super']	 is  the  most  complex .  It  is  the  most  complex  because  it  is  the  most  complex  of  all  the  super	False	 look like an elephant was sitting in a tree.	3	[' look', ' like', ' an', ' elephant']
33	6	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of elephant	animal	elephant	[' is', ' the', ' most', ' complex', '.', ' It', ' is', ' the', ' most', ' complex', ' because', ' it', ' is', ' the', ' most', ' complex', ' of', ' all', ' the', ' super']	 is  the  most  complex .  It  is  the  most  complex  because  it  is  the  most  complex  of  all  the  super	False	 June 2014, an elephant at the West Midlands	4	[' June', ' 2014', ',', ' an', ' elephant']
34	6	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of elephant	animal	elephant	[' is', ' the', ' most', ' complex', '.', ' It', ' is', ' the', ' most', ' complex', ' because', ' it', ' is', ' the', ' most', ' complex', ' of', ' all', ' the', ' super']	 is  the  most  complex .  It  is  the  most  complex  because  it  is  the  most  complex  of  all  the  super	False	 and the northern elephant seal (Mirounga angustirostris).	3	[' and', ' the', ' northern', ' elephant']
35	7	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of ostrich	bird	ostrich	[' is', ' the', ' most', ' famous', '.', ' It', ' is', ' the', ' largest', ' bird', ' in', ' the', ' world', '.', ' The', ' ostr', 'ich', ' is', ' a', ' large']	 is  the  most  famous .  It  is  the  largest  bird  in  the  world .  The  ostr ich  is  a  large	True	 the metaphor of an ostrich with its head	5	[' the', ' metaphor', ' of', ' an', ' ostr', 'ich']
36	7	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of ostrich	bird	ostrich	[' is', ' the', ' most', ' famous', '.', ' It', ' is', ' the', ' largest', ' bird', ' in', ' the', ' world', '.', ' The', ' ostr', 'ich', ' is', ' a', ' large']	 is  the  most  famous .  It  is  the  largest  bird  in  the  world .  The  ostr ich  is  a  large	True	 seashells, ostrich eggshells, and	5	[' seas', 'hell', 's', ',', ' ostr', 'ich']
37	7	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of ostrich	bird	ostrich	[' is', ' the', ' most', ' famous', '.', ' It', ' is', ' the', ' largest', ' bird', ' in', ' the', ' world', '.', ' The', ' ostr', 'ich', ' is', ' a', ' large']	 is  the  most  famous .  It  is  the  largest  bird  in  the  world .  The  ostr ich  is  a  large	True	 white hat topped with ostrich plumes. The wind was	5	[' white', ' hat', ' topped', ' with', ' ostr', 'ich']
38	7	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of ostrich	bird	ostrich	[' is', ' the', ' most', ' famous', '.', ' It', ' is', ' the', ' largest', ' bird', ' in', ' the', ' world', '.', ' The', ' ostr', 'ich', ' is', ' a', ' large']	 is  the  most  famous .  It  is  the  largest  bird  in  the  world .  The  ostr ich  is  a  large	True	 with grooms, lions, ostriches, officials, and	7	[' with', ' gro', 'oms', ',', ' lions', ',', ' ostr', 'ich']
39	7	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of ostrich	bird	ostrich	[' is', ' the', ' most', ' famous', '.', ' It', ' is', ' the', ' largest', ' bird', ' in', ' the', ' world', '.', ' The', ' ostr', 'ich', ' is', ' a', ' large']	 is  the  most  famous .  It  is  the  largest  bird  in  the  world .  The  ostr ich  is  a  large	True	" rectrices; only the ostrich still has them.
"	6	[' rect', 'rices', ';', ' only', ' the', ' ostr', 'ich']
40	8	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dolphin	mammal	dolphin	[' is', ' the', ' most', ' intelligent', '.', '\n', '\n', 'The', ' dolphin', ' is', ' the', ' most', ' intelligent', ' of', ' all', ' the', ' animals', '.', '\n', '\n']	" is  the  most  intelligent . 
 
 The  dolphin  is  the  most  intelligent  of  all  the  animals . 
 
"	False	" whale, white-beaked dolphin and harbour porpoise.
"	6	[' whale', ',', ' white', '-', 'be', 'aked', ' dolphin']
41	8	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dolphin	mammal	dolphin	[' is', ' the', ' most', ' intelligent', '.', '\n', '\n', 'The', ' dolphin', ' is', ' the', ' most', ' intelligent', ' of', ' all', ' the', ' animals', '.', '\n', '\n']	" is  the  most  intelligent . 
 
 The  dolphin  is  the  most  intelligent  of  all  the  animals . 
 
"	False		1	['d', 'olphin']
42	8	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dolphin	mammal	dolphin	[' is', ' the', ' most', ' intelligent', '.', '\n', '\n', 'The', ' dolphin', ' is', ' the', ' most', ' intelligent', ' of', ' all', ' the', ' animals', '.', '\n', '\n']	" is  the  most  intelligent . 
 
 The  dolphin  is  the  most  intelligent  of  all  the  animals . 
 
"	False	 conditions. Bottlenose dolphin is the most commonly	5	[' conditions', '.', ' Bott', 'len', 'ose', ' dolphin']
43	8	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dolphin	mammal	dolphin	[' is', ' the', ' most', ' intelligent', '.', '\n', '\n', 'The', ' dolphin', ' is', ' the', ' most', ' intelligent', ' of', ' all', ' the', ' animals', '.', '\n', '\n']	" is  the  most  intelligent . 
 
 The  dolphin  is  the  most  intelligent  of  all  the  animals . 
 
"	False	 fished unborn dolphin for bait.	3	[' f', 'ished', ' unborn', ' dolphin']
44	8	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dolphin	mammal	dolphin	[' is', ' the', ' most', ' intelligent', '.', '\n', '\n', 'The', ' dolphin', ' is', ' the', ' most', ' intelligent', ' of', ' all', ' the', ' animals', '.', '\n', '\n']	" is  the  most  intelligent . 
 
 The  dolphin  is  the  most  intelligent  of  all  the  animals . 
 
"	False	 the Amazon River dolphin into the várzea	3	[' the', ' Amazon', ' River', ' dolphin']
45	9	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of giraffe	animal	giraffe	[' is', ' the', ' most', ' unique', '.', ' It', ' is', ' the', ' only', ' animal', ' that', ' has', ' a', ' neck', ' that', ' is', ' longer', ' than', ' its', ' body']	 is  the  most  unique .  It  is  the  only  animal  that  has  a  neck  that  is  longer  than  its  body	True	 Reticulated and Masai giraffes have the	7	[' Ret', 'ic', 'ulated', ' and', ' Mas', 'ai', ' gir', 'affe']
46	9	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of giraffe	animal	giraffe	[' is', ' the', ' most', ' unique', '.', ' It', ' is', ' the', ' only', ' animal', ' that', ' has', ' a', ' neck', ' that', ' is', ' longer', ' than', ' its', ' body']	 is  the  most  unique .  It  is  the  only  animal  that  has  a  neck  that  is  longer  than  its  body	True	 fossil in the giraffe linage as its cervical	4	[' fossil', ' in', ' the', ' gir', 'affe']
47	9	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of giraffe	animal	giraffe	[' is', ' the', ' most', ' unique', '.', ' It', ' is', ' the', ' only', ' animal', ' that', ' has', ' a', ' neck', ' that', ' is', ' longer', ' than', ' its', ' body']	 is  the  most  unique .  It  is  the  only  animal  that  has  a  neck  that  is  longer  than  its  body	True	 intestines of an adult giraffe measure more than 70	6	[' intest', 'ines', ' of', ' an', ' adult', ' gir', 'affe']
48	9	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of giraffe	animal	giraffe	[' is', ' the', ' most', ' unique', '.', ' It', ' is', ' the', ' only', ' animal', ' that', ' has', ' a', ' neck', ' that', ' is', ' longer', ' than', ' its', ' body']	 is  the  most  unique .  It  is  the  only  animal  that  has  a  neck  that  is  longer  than  its  body	True		2	['g', 'ir', 'affe']
49	9	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of giraffe	animal	giraffe	[' is', ' the', ' most', ' unique', '.', ' It', ' is', ' the', ' only', ' animal', ' that', ' has', ' a', ' neck', ' that', ' is', ' longer', ' than', ' its', ' body']	 is  the  most  unique .  It  is  the  only  animal  that  has  a  neck  that  is  longer  than  its  body	True	 ruling determined that giraffes and their milk are	4	[' ruling', ' determined', ' that', ' gir', 'affe']
50	10	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dog	mammal	dog	[' is', ' the', ' most', ' popular', '.', ' The', ' dog', ' is', ' the', ' most', ' popular', ' pet', ' in', ' the', ' world', '.', ' It', ' is', ' the', ' most']	 is  the  most  popular .  The  dog  is  the  most  popular  pet  in  the  world .  It  is  the  most	False	 party with her dog Rolly in 1960.	3	[' party', ' with', ' her', ' dog']
51	10	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of x	-1	Among the superclasses of animal, bird, fish, vegetable, flower, fruit, the superclass of dog	mammal	dog	[' is', ' the', ' most', ' popular', '.', ' The', ' dog', ' is', ' the', ' most', ' popular', ' pet', ' in', ' the', ' world', '.', ' It', ' is', ' the', ' most']	 is  the  most  popular .  The  dog  is  the  most  popular  pet  in  the  world .  It  is  the  most	False	 compares the story's dog characters to Pyramus	4	"[' compares', ' the', ' story', ""'s"", ' dog']"
